temperatura,makespan
10000.00000,4433
9500.00000,458
9025.00000,475
8573.75000,453
8145.06250,489
7737.80908,434
7350.91846,423
6983.37256,510
6634.20361,495
6302.49316,511
5987.36865,510
5688.00000,503
5403.60010,440
5133.41992,484
4876.74902,549
4632.91162,548
4401.26611,630
4181.20264,480
3972.14233,468
3773.53516,467
3584.85840,424
3405.61548,408
3235.33472,482
3073.56787,479
2919.88940,469
2773.89502,443
2635.20020,493
2503.44019,457
2378.26807,486
2259.35474,577
2146.38696,484
2039.06763,463
1937.11426,544
1840.25854,558
1748.24561,563
1660.83325,536
1577.79163,580
1498.90198,611
1423.95691,565
1352.75903,580
1285.12109,500
1220.86499,487
1159.82178,497
1101.83069,509
1046.73914,530
994.40216,561
944.68207,558
897.44794,645
852.57550,576
809.94672,522
769.44934,521
730.97687,480
694.42804,475
659.70660,438
626.72125,430
595.38519,411
565.61591,446
537.33508,407
510.46832,402
484.94492,378
460.69766,413
437.66278,413
415.77963,409
394.99063,437
375.24109,542
356.47903,402
338.65509,375
321.72232,387
305.63620,425
290.35440,432
275.83667,543
262.04483,500
248.94258,370
236.49545,439
224.67068,422
213.43715,439
202.76529,431
192.62703,434
182.99568,442
173.84590,491
165.15361,511
156.89594,425
149.05113,448
141.59857,414
134.51865,383
127.79271,500
121.40308,370
115.33292,395
109.56628,389
104.08796,439
98.88356,413
93.93938,401
89.24242,452
84.78030,449
80.54128,442
76.51422,464
72.68851,545
69.05408,448
65.60137,427
62.32130,425
59.20523,485
56.24497,416
53.43272,408
50.76109,490
48.22303,499
45.81188,490
43.52128,430
41.34522,418
39.27796,504
37.31406,410
35.44836,437
33.67594,411
31.99214,397
30.39253,393
28.87291,390
27.42926,410
26.05780,462
24.75491,410
23.51716,411
22.34130,420
21.22424,439
20.16302,518
19.15487,467
18.19713,458
17.28727,592
16.42291,465
15.60176,529
14.82167,454
14.08059,490
13.37656,465
12.70773,540
12.07234,550
11.46873,510
10.89529,455
10.35052,497
9.83300,452
9.34135,494
8.87428,452
8.43057,497
8.00904,564
7.60859,476
7.22816,461
6.86675,512
6.52341,489
6.19724,487
5.88738,472
5.59301,448
5.31336,532
5.04769,433
4.79531,641
4.55554,501
4.32776,472
4.11138,421
3.90581,421
3.71052,508
3.52499,511
3.34874,403
3.18130,450
3.02224,555
2.87113,487
2.72757,474
2.59119,497
2.46163,479
2.33855,472
2.22162,476
2.11054,466
2.00501,548
1.90476,507
1.80953,500
1.71905,501
1.63310,479
1.55144,448
1.47387,515
1.40018,453
1.33017,497
1.26366,441
1.20048,420
1.14045,437
1.08343,465
1.02926,534
0.97780,446
0.92891,485
0.88246,460
0.83834,422
0.79642,450
0.75660,468
0.71877,535
0.68283,449
0.64869,523
0.61625,488
0.58544,475
0.55617,470
0.52836,546
0.50194,611
0.47685,549
0.45300,430
0.43035,435
0.40884,449
0.38839,445
0.36897,445
0.35053,528
0.33300,494
0.31635,431
0.30053,476
0.28551,494
0.27123,599
0.25767,480
0.24479,518
0.23255,483
0.22092,524
0.20987,513
0.19938,570
0.18941,588
0.17994,678
0.17094,703
0.16240,570
0.15428,491
0.14656,469
0.13923,520
0.13227,484
0.12566,529
0.11938,467
0.11341,428
0.10774,428
0.10235,465
