temperatura,makespan
10000.00000,4568
8500.00000,500
7225.00000,493
6141.25000,500
5220.06250,459
4437.05322,487
3771.49536,504
3205.77124,466
2724.90552,463
2316.16968,469
1968.74426,453
1673.43262,413
1422.41772,453
1209.05505,419
1027.69678,398
873.54230,430
742.51099,420
631.13434,475
536.46417,393
455.99457,488
387.59540,483
329.45609,488
280.03769,493
238.03204,456
202.32724,456
171.97816,496
146.18144,508
124.25423,538
105.61610,416
89.77368,416
76.30763,393
64.86149,432
55.13227,380
46.86243,380
39.83307,398
33.85810,380
28.77939,380
24.46248,376
20.79311,376
17.67414,384
15.02302,384
12.76957,384
10.85414,347
9.22602,368
7.84211,368
6.66580,345
5.66593,341
4.81604,341
4.09363,341
3.47959,335
2.95765,334
2.51400,334
2.13690,334
1.81637,334
1.54391,334
1.31233,334
1.11548,334
0.94815,334
0.80593,334
0.68504,334
0.58229,334
0.49494,329
0.42070,321
0.35760,319
0.30396,318
0.25836,313
0.21961,313
0.18667,305
0.15867,305
0.13487,305
0.11464,290
