temperatura,makespan
10000.00000,4711
8000.00000,511
6400.00000,494
5120.00000,494
4096.00000,506
3276.80005,477
2621.44019,482
2097.15210,490
1677.72168,508
1342.17737,525
1073.74194,514
858.99359,543
687.19489,538
549.75592,608
439.80475,584
351.84381,617
281.47507,574
225.18005,579
180.14404,538
144.11523,600
115.29219,489
92.23376,487
73.78701,452
59.02961,480
47.22369,472
37.77895,459
30.22316,407
24.17853,483
19.34282,447
15.47426,495
12.37941,448
9.90353,522
7.92282,529
6.33826,428
5.07061,451
4.05649,527
3.24519,518
2.59615,531
2.07692,483
1.66154,580
1.32923,548
1.06338,535
0.85071,519
0.68057,533
0.54445,568
0.43556,566
0.34845,654
0.27876,504
0.22301,503
0.17841,464
0.14272,437
0.11418,436
