temperatura,makespan
10000.00000,4298
9900.00000,693
9801.00000,658
9702.99023,558
9605.95996,603
9509.90039,556
9414.80176,622
9320.65430,535
9227.44824,526
9135.17383,593
9043.82227,571
8953.38379,566
8863.84961,563
8775.21094,605
8687.45898,581
8600.58496,530
8514.57910,523
8429.43359,522
8345.13965,537
8261.68848,536
8179.07178,498
8097.28125,476
8016.30859,517
7936.14551,476
7856.78418,499
7778.21631,536
7700.43408,528
7623.42969,523
7547.19531,520
7471.72363,515
7397.00635,537
7323.03613,515
7249.80566,520
7177.30762,536
7105.53467,515
7034.47949,538
6964.13477,506
6894.49365,494
6825.54883,476
6757.29346,494
6689.72070,534
6622.82373,525
6556.59570,509
6491.02979,534
6426.11963,550
6361.85840,536
6298.23975,626
6235.25732,494
6172.90479,508
6111.17578,521
6050.06396,492
5989.56348,575
5929.66797,540
5870.37158,509
5811.66797,507
5753.55127,502
5696.01562,533
5639.05566,560
5582.66504,515
5526.83838,601
5471.56982,515
5416.85400,562
5362.68555,530
5309.05859,521
5255.96826,588
5203.40869,509
5151.37451,502
5099.86084,505
5048.86230,513
4998.37354,486
4948.38965,492
4898.90576,472
4849.91699,469
4801.41797,456
4753.40381,454
4705.86963,453
4658.81104,492
4612.22314,487
4566.10107,492
4520.43994,453
4475.23535,497
4430.48291,506
4386.17822,586
4342.31641,561
4298.89307,573
4255.90430,520
4213.34521,520
4171.21191,512
4129.50000,515
4088.20508,531
4047.32300,507
4006.84985,529
3966.78149,592
3927.11377,577
3887.84277,516
3848.96436,563
3810.47485,542
3772.37012,488
3734.64648,483
3697.30005,473
3660.32715,471
3623.72388,489
3587.48657,464
3551.61182,546
3516.09570,515
3480.93481,581
3446.12549,493
3411.66431,506
3377.54761,487
3343.77222,517
3310.33447,510
3277.23120,497
3244.45898,517
3212.01440,553
3179.89429,492
3148.09546,514
3116.61450,515
3085.44849,497
3054.59399,530
3024.04810,537
2993.80762,563
2963.86963,516
2934.23096,525
2904.88867,515
2875.83984,539
2847.08154,612
2818.61084,508
2790.42480,482
2762.52051,481
2734.89526,471
2707.54639,481
2680.47095,505
2653.66626,454
2627.12964,463
2600.85840,451
2574.84985,480
2549.10132,493
2523.61035,491
2498.37427,443
2473.39062,454
2448.65674,443
2424.17017,497
2399.92847,504
2375.92920,487
2352.16992,508
2328.64819,505
2305.36182,469
2282.30811,459
2259.48511,504
2236.89038,474
2214.52148,525
2192.37622,467
2170.45239,497
2148.74780,512
2127.26025,504
2105.98779,480
2084.92798,481
2064.07861,476
2043.43787,481
2023.00354,446
2002.77356,480
1982.74585,481
1962.91846,443
1943.28931,487
1923.85645,508
1904.61792,508
1885.57178,443
1866.71606,454
1848.04895,450
1829.56848,443
1811.27283,453
1793.16016,443
1775.22852,443
1757.47620,508
1739.90149,455
1722.50244,443
1705.27747,496
1688.22473,504
1671.34253,507
1654.62915,479
1638.08289,474
1621.70203,487
1605.48499,497
1589.43018,480
1573.53589,479
1557.80054,497
1542.22253,507
1526.80029,468
1511.53235,446
1496.41699,459
1481.45288,443
1466.63831,487
1451.97192,479
1437.45227,474
1423.07776,504
1408.84705,497
1394.75854,487
1380.81091,496
1367.00281,479
1353.33276,487
1339.79944,459
1326.40149,496
1313.13745,512
1300.00610,476
1287.00610,443
1274.13611,497
1261.39478,507
1248.78088,487
1236.29309,496
1223.93018,497
1211.69092,507
1199.57397,459
1187.57825,474
1175.70251,517
1163.94556,479
1152.30615,459
1140.78308,479
1129.37524,487
1118.08154,504
1106.90076,508
1095.83179,446
1084.87354,480
1074.02478,481
1063.28455,446
1052.65173,476
1042.12524,459
1031.70398,476
1021.38696,481
1011.17310,479
1001.06140,451
991.05078,459
981.14026,481
971.32886,468
961.61560,480
951.99945,451
942.47949,481
933.05469,459
923.72412,443
914.48688,497
905.34204,481
896.28864,476
887.32574,481
878.45251,451
869.66797,476
860.97131,446
852.36163,480
843.83801,481
835.39966,459
827.04565,443
818.77521,508
810.58746,496
802.48157,487
794.45679,479
786.51221,443
778.64709,474
770.86066,479
763.15204,474
755.52051,507
747.96533,497
740.48566,476
733.08081,446
725.75000,459
718.49249,476
711.30756,443
704.19446,507
697.15253,487
690.18103,497
683.27924,504
676.44647,507
669.68201,443
662.98517,507
656.35535,496
649.79181,487
643.29388,508
636.86096,443
630.49237,479
624.18744,443
617.94556,443
611.76611,474
605.64844,443
599.59198,507
593.59607,496
587.66010,507
581.78351,479
575.96570,496
570.20605,497
564.50403,487
558.85901,479
553.27045,487
547.73773,497
542.26038,479
536.83777,487
531.46942,504
526.15472,469
520.89319,468
515.68427,480
510.52744,479
505.42218,480
500.36795,468
495.36429,480
490.41064,459
485.50653,507
480.65146,496
475.84494,474
471.08649,525
466.37564,459
461.71188,508
457.09476,446
452.52380,480
447.99857,443
443.51859,474
439.08340,496
434.69257,507
430.34564,497
426.04218,487
421.78177,497
417.56396,497
413.38834,479
409.25446,480
405.16193,497
401.11032,546
397.09921,474
393.12823,459
389.19696,479
385.30499,496
381.45193,481
377.63742,479
373.86105,487
370.12244,474
366.42120,481
362.75699,474
359.12943,481
355.53815,507
351.98276,459
348.46292,459
344.97830,497
341.52853,504
338.11325,508
334.73212,504
331.38480,474
328.07095,474
324.79025,504
321.54236,487
318.32693,481
315.14368,504
311.99225,507
308.87231,497
305.78360,496
302.72577,487
299.69852,474
296.70154,507
293.73453,487
290.79718,504
287.88922,487
285.01035,474
282.16025,507
279.33865,481
276.54526,487
273.77982,497
271.04202,481
268.33160,497
265.64828,496
262.99179,497
260.36188,507
257.75827,487
255.18069,496
252.62889,459
250.10260,507
247.60158,474
245.12556,487
242.67432,479
240.24757,508
237.84511,481
235.46666,474
233.11200,507
230.78088,487
228.47308,507
226.18835,487
223.92647,507
221.68721,504
219.47034,474
217.27563,507
215.10287,474
212.95184,508
210.82233,479
208.71411,459
206.62697,481
204.56070,479
202.51509,459
200.48994,459
198.48505,481
196.50020,507
194.53520,479
192.58986,497
190.66396,459
188.75732,474
186.86975,474
185.00105,508
183.15105,474
181.31953,504
179.50635,487
177.71129,459
175.93417,474
174.17484,508
172.43309,474
170.70876,479
169.00166,481
167.31165,497
165.63853,459
163.98215,497
162.34233,497
160.71890,459
159.11171,497
157.52060,481
155.94539,507
154.38594,504
152.84209,474
151.31367,479
149.80054,507
148.30254,497
146.81952,487
145.35132,459
143.89781,508
142.45883,507
141.03424,474
139.62390,504
138.22766,479
136.84538,474
135.47693,479
134.12216,507
132.78094,508
131.45314,479
130.13861,459
128.83722,487
127.54885,504
126.27336,497
125.01063,459
123.76052,507
122.52292,459
121.29769,459
120.08472,459
118.88387,474
117.69504,479
116.51809,474
115.35291,459
114.19939,497
113.05740,459
111.92683,479
110.80756,481
109.69948,504
108.60249,474
107.51646,479
106.44130,459
105.37688,459
104.32312,459
103.27989,459
102.24709,459
101.22462,504
100.21238,496
99.21026,481
98.21815,504
97.23598,479
96.26362,497
95.30098,474
94.34797,508
93.40449,479
92.47044,496
91.54574,474
90.63028,487
89.72398,507
88.82674,459
87.93847,507
87.05908,479
86.18849,474
85.32661,508
84.47334,459
83.62861,496
82.79232,504
81.96440,507
81.14476,487
80.33331,481
79.52998,474
78.73469,497
77.94734,474
77.16787,497
76.39619,504
75.63223,481
74.87591,508
74.12715,504
73.38588,479
72.65202,504
71.92551,474
71.20625,474
70.49419,481
69.78925,508
69.09136,496
68.40045,479
67.71645,497
67.03928,479
66.36889,474
65.70520,481
65.04815,459
64.39767,504
63.75369,507
63.11616,481
62.48500,504
61.86015,474
61.24154,474
