iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,340,340,1,0
2,8100.0000,291,291,1,0
3,7290.0000,325,291,1,1
4,6561.0000,403,291,1,1
5,5904.8999,250,250,1,0
6,5314.4097,303,250,1,1
7,4782.9688,297,250,1,0
8,4304.6719,294,250,1,0
9,3874.2046,248,248,1,0
10,3486.7839,242,242,1,0
11,3138.1055,234,234,1,0
12,2824.2949,221,221,1,0
13,2541.8655,220,220,1,0
14,2287.6790,228,220,1,1
15,2058.9109,340,220,1,1
16,1853.0198,224,220,1,0
17,1667.7178,245,220,1,1
18,1500.9459,257,220,1,1
19,1350.8513,262,220,1,1
20,1215.7661,306,220,1,1
21,1094.1895,225,220,1,0
22,984.7705,277,220,1,1
23,886.2935,260,220,1,0
24,797.6641,251,220,1,0
25,717.8976,234,220,1,0
26,646.1078,261,220,1,1
27,581.4971,272,220,1,1
28,523.3474,312,220,1,1
29,471.0126,272,220,1,0
30,423.9113,323,220,1,1
31,381.5202,252,220,1,0
32,343.3682,313,220,1,1
33,309.0313,214,214,1,0
34,278.1282,242,214,1,1
35,250.3154,282,214,1,1
36,225.2838,385,214,1,1
37,202.7554,234,214,1,0
38,182.4799,316,214,1,1
39,164.2319,235,214,1,0
40,147.8087,230,214,1,0
41,133.0278,268,214,1,1
42,119.7251,268,214,1,0
43,107.7525,297,214,1,1
44,96.9773,315,214,1,1
45,87.2796,300,214,1,0
46,78.5516,280,214,1,0
47,70.6964,298,214,1,1
48,63.6268,321,214,1,1
49,57.2641,297,214,1,0
50,51.5377,278,214,1,0
51,46.3839,266,214,1,0
52,41.7455,278,214,1,1
53,37.5710,263,214,1,0
54,33.8139,312,214,1,1
55,30.4325,265,214,1,0
56,27.3892,369,214,1,1
57,24.6503,274,214,1,0
58,22.1853,240,214,1,0
59,19.9668,304,214,1,1
60,17.9701,228,214,1,0
61,16.1731,245,214,1,1
62,14.5558,244,214,1,0
63,13.1002,261,214,1,1
64,11.7902,229,214,1,0
65,10.6112,287,214,1,1
66,9.5500,260,214,1,0
67,8.5950,249,214,1,0
68,7.7355,294,214,1,1
69,6.9620,286,214,1,0
70,6.2658,263,214,1,0
71,5.6392,321,214,1,1
72,5.0753,343,214,1,1
73,4.5678,410,214,1,1
74,4.1110,305,214,1,0
75,3.6999,274,214,1,0
76,3.3299,341,214,1,1
77,2.9969,264,214,1,0
78,2.6972,351,214,1,1
79,2.4275,266,214,1,0
80,2.1847,359,214,1,1
81,1.9663,336,214,1,0
82,1.7696,357,214,1,1
83,1.5927,295,214,1,0
84,1.4334,282,214,1,0
85,1.2901,285,214,1,1
86,1.1611,345,214,1,1
87,1.0450,284,214,1,0
88,0.9405,315,214,1,1
89,0.8464,266,214,1,0
90,0.7618,329,214,1,1
91,0.6856,260,214,1,0
92,0.6170,219,214,1,0
93,0.5553,290,214,1,1
94,0.4998,240,214,1,0
95,0.4498,258,214,1,1
96,0.4048,277,214,1,1
97,0.3644,313,214,1,1
98,0.3279,365,214,1,1
99,0.2951,293,214,1,0
100,0.2656,444,214,1,1
101,0.2391,406,214,1,0
102,0.2151,339,214,1,0
103,0.1936,266,214,1,0
104,0.1743,424,214,1,1
105,0.1568,375,214,1,0
106,0.1412,317,214,1,0
107,0.1270,330,214,1,1
108,0.1143,227,214,1,0
109,0.1029,333,214,1,1
110,0.0926,237,214,1,0
