temperatura,makespan
10000.00000,20694
9000.00000,1730
8100.00000,1745
7290.00000,1622
6561.00000,1607
5904.89990,1726
5314.40967,1625
4782.96875,1546
4304.67188,1578
3874.20459,1564
3486.78394,1727
3138.10547,1622
2824.29492,1538
2541.86548,1590
2287.67896,1486
2058.91089,1481
1853.01978,1496
1667.71777,1434
1500.94592,1571
1350.85132,1424
1215.76611,1479
1094.18945,1658
984.77051,1337
886.29346,1314
797.66406,1381
717.89764,1360
646.10785,1342
581.49707,1378
523.34735,1402
471.01260,1372
423.91135,1377
381.52020,1375
343.36816,1316
309.03134,1238
278.12820,1295
250.31538,1265
225.28384,1279
202.75545,1184
182.47990,1167
164.23190,1229
147.80872,1172
133.02785,1141
119.72506,1158
107.75255,1146
96.97729,1203
87.27956,1155
78.55160,1208
70.69643,1224
63.62679,1129
57.26411,1123
51.53770,1117
46.38393,1107
41.74553,1101
37.57098,1096
33.81388,1130
30.43249,1085
27.38924,1168
24.65032,1172
22.18529,1150
19.96676,1117
17.97008,1159
16.17307,1100
14.55577,1162
13.10019,1172
11.79017,1169
10.61115,1141
9.55004,1138
8.59503,1105
7.73553,1123
6.96198,1097
6.26578,1114
5.63920,1152
5.07528,1163
4.56775,1121
4.11098,1184
3.69988,1181
3.32989,1139
2.99690,1114
2.69721,1167
2.42749,1114
2.18474,1107
1.96627,1180
1.76964,1206
1.59268,1112
1.43341,1117
1.29007,1123
1.16106,1097
1.04495,1096
0.94046,1101
0.84641,1095
0.76177,1100
0.68559,1095
0.61704,1123
0.55533,1089
0.49980,1123
0.44982,1087
0.40484,1085
0.36435,1152
0.32792,1159
0.29513,1172
0.26561,1141
0.23905,1148
0.21515,1111
0.19363,1175
0.17427,1166
0.15684,1188
0.14116,1198
0.12704,1171
0.11434,1214
0.10290,1128
