iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,1480,1480,1,0
2,6400.0000,985,985,1,0
3,5120.0000,803,803,1,0
4,4096.0000,912,803,1,1
5,3276.8000,1032,803,1,1
6,2621.4402,941,803,1,0
7,2097.1521,840,803,1,0
8,1677.7217,884,803,1,1
9,1342.1774,737,737,1,0
10,1073.7419,771,737,1,1
11,858.9936,798,737,1,1
12,687.1949,723,723,1,0
13,549.7559,763,723,1,1
14,439.8047,660,660,1,0
15,351.8438,636,636,1,0
16,281.4751,628,628,1,0
17,225.1801,616,616,1,0
18,180.1440,616,616,1,0
19,144.1152,658,616,1,1
20,115.2922,571,571,1,0
21,92.2338,582,571,1,1
22,73.7870,607,571,1,1
23,59.0296,582,571,1,0
24,47.2237,571,571,1,0
25,37.7790,582,571,1,1
26,30.2232,571,571,1,0
27,24.1785,633,571,1,1
28,19.3428,607,571,1,0
29,15.4743,582,571,1,0
30,12.3794,582,571,1,0
31,9.9035,622,571,1,1
32,7.9228,575,571,1,0
33,6.3383,571,571,1,0
34,5.0706,582,571,1,1
35,4.0565,607,571,1,1
36,3.2452,607,571,1,0
37,2.5962,607,571,1,0
38,2.0769,649,571,1,1
39,1.6615,654,571,1,1
40,1.3292,649,571,1,0
41,1.0634,582,571,1,0
42,0.8507,571,571,1,0
43,0.6806,607,571,1,1
44,0.5445,614,571,1,1
45,0.4356,607,571,1,0
46,0.3484,619,571,1,1
47,0.2788,614,571,1,0
48,0.2230,653,571,1,1
49,0.1784,571,571,1,0
50,0.1427,614,571,1,1
51,0.1142,607,571,1,0
52,0.0913,607,571,1,0
