temperatura,makespan
10000.00000,4611
8500.00000,930
7225.00000,861
6141.25000,1019
5220.06250,875
4437.05322,761
3771.49536,760
3205.77124,876
2724.90552,762
2316.16968,774
1968.74426,799
1673.43262,914
1422.41772,675
1209.05505,684
1027.69678,679
873.54230,639
742.51099,620
631.13434,613
536.46417,627
455.99457,632
387.59540,579
329.45609,546
280.03769,537
238.03204,513
202.32724,526
171.97816,508
146.18144,560
124.25423,533
105.61610,526
89.77368,546
76.30763,566
64.86149,542
55.13227,522
46.86243,512
39.83307,546
33.85810,528
28.77939,533
24.46248,546
20.79311,528
17.67414,528
15.02302,528
12.76957,528
10.85414,533
9.22602,528
7.84211,528
6.66580,528
5.66593,528
4.81604,528
4.09363,533
3.47959,528
2.95765,512
2.51400,512
2.13690,512
1.81637,512
1.54391,512
1.31233,512
1.11548,512
0.94815,512
0.80593,512
0.68504,513
0.58229,513
0.49494,512
0.42070,512
0.35760,512
0.30396,512
0.25836,503
0.21961,503
0.18667,503
0.15867,501
0.13487,501
0.11464,501
