temperatura,makespan
10000.00000,125518
9000.00000,3387
8100.00000,3334
7290.00000,3350
6561.00000,3290
5904.89990,3231
5314.40967,3356
4782.96875,3220
4304.67188,3151
3874.20459,3138
3486.78394,3155
3138.10547,3096
2824.29492,3093
2541.86548,3080
2287.67896,3036
2058.91089,3050
1853.01978,3068
1667.71777,3076
1500.94592,3067
1350.85132,3071
1215.76611,3084
1094.18945,3073
984.77051,3041
886.29346,2966
797.66406,2954
717.89764,3015
646.10785,3040
581.49707,3078
523.34735,3119
471.01260,3014
423.91135,3020
381.52020,3020
343.36816,3004
309.03134,2992
278.12820,3046
250.31538,2956
225.28384,2956
202.75545,2981
182.47990,2869
164.23190,2867
147.80872,2954
133.02785,2896
119.72506,2859
107.75255,2831
96.97729,2821
87.27956,2816
78.55160,2816
70.69643,2851
63.62679,2811
57.26411,2808
51.53770,2769
46.38393,2760
41.74553,2760
37.57098,2757
33.81388,2766
30.43249,2788
27.38924,2757
24.65032,2757
22.18529,2752
19.96676,2746
17.97008,2746
16.17307,2729
14.55577,2729
13.10019,2693
11.79017,2693
10.61115,2691
9.55004,2685
8.59503,2684
7.73553,2682
6.96198,2682
6.26578,2680
5.63920,2680
5.07528,2680
4.56775,2680
4.11098,2680
3.69988,2680
3.32989,2675
2.99690,2675
2.69721,2675
2.42749,2672
2.18474,2672
1.96627,2672
1.76964,2671
1.59268,2653
1.43341,2651
1.29007,2651
1.16106,2650
1.04495,2642
0.94046,2642
0.84641,2641
0.76177,2640
0.68559,2640
0.61704,2637
0.55533,2634
0.49980,2634
0.44982,2631
0.40484,2631
0.36435,2631
0.32792,2631
0.29513,2629
0.26561,2629
0.23905,2628
0.21515,2618
0.19363,2618
0.17427,2618
0.15684,2618
0.14116,2618
0.12704,2618
0.11434,2618
0.10290,2618
