temperatura,makespan
10000.00000,126332
8000.00000,3698
6400.00000,3429
5120.00000,3368
4096.00000,3316
3276.80005,3249
2621.44019,3237
2097.15210,3271
1677.72168,3172
1342.17737,3179
1073.74194,3121
858.99359,3141
687.19489,3102
549.75592,3099
439.80475,3080
351.84381,3067
281.47507,3095
225.18005,3129
180.14404,3128
144.11523,3101
115.29219,3108
92.23376,3108
73.78701,3081
59.02961,3077
47.22369,3062
37.77895,3003
30.22316,2952
24.17853,2952
19.34282,2952
15.47426,2930
12.37941,2930
9.90353,2929
7.92282,2918
6.33826,2909
5.07061,2902
4.05649,2891
3.24519,2885
2.59615,2885
2.07692,2871
1.66154,2856
1.32923,2835
1.06338,2835
0.85071,2827
0.68057,2827
0.54445,2820
0.43556,2820
0.34845,2802
0.27876,2802
0.22301,2802
0.17841,2795
0.14272,2795
0.11418,2795
