iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,528,528,1,0
2,6400.0000,369,369,1,0
3,5120.0000,454,369,1,1
4,4096.0000,532,369,1,1
5,3276.8000,506,369,1,0
6,2621.4402,352,352,1,0
7,2097.1521,375,352,1,1
8,1677.7217,339,339,1,0
9,1342.1774,317,317,1,0
10,1073.7419,360,317,1,1
11,858.9936,341,317,1,0
12,687.1949,356,317,1,1
13,549.7559,408,317,1,1
14,439.8047,390,317,1,0
15,351.8438,559,317,1,1
16,281.4751,440,317,1,0
17,225.1801,331,317,1,0
18,180.1440,305,305,1,0
19,144.1152,330,305,1,1
20,115.2922,375,305,1,1
21,92.2338,355,305,1,0
22,73.7870,456,305,1,1
23,59.0296,408,305,1,0
24,47.2237,594,305,1,1
25,37.7790,453,305,1,0
26,30.2232,485,305,1,1
27,24.1785,499,305,1,1
28,19.3428,448,305,1,0
29,15.4743,519,305,1,1
30,12.3794,593,305,1,1
31,9.9035,461,305,1,0
32,7.9228,405,305,1,0
33,6.3383,403,305,1,0
34,5.0706,439,305,1,1
35,4.0565,386,305,1,0
36,3.2452,407,305,1,1
37,2.5962,369,305,1,0
38,2.0769,419,305,1,1
39,1.6615,383,305,1,0
40,1.3292,423,305,1,1
41,1.0634,407,305,1,0
42,0.8507,487,305,1,1
43,0.6806,507,305,1,1
44,0.5445,477,305,1,0
45,0.4356,425,305,1,0
46,0.3484,507,305,1,1
47,0.2788,390,305,1,0
48,0.2230,425,305,1,1
49,0.1784,420,305,1,0
50,0.1427,470,305,1,1
51,0.1142,388,305,1,0
52,0.0913,483,305,1,1
