iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,305,305,1,0
2,7225.0000,293,293,1,0
3,6141.2500,358,293,1,1
4,5220.0625,341,293,1,0
5,4437.0532,350,293,1,1
6,3771.4954,363,293,1,1
7,3205.7712,399,293,1,1
8,2724.9055,332,293,1,0
9,2316.1697,292,292,1,0
10,1968.7443,321,292,1,1
11,1673.4326,380,292,1,1
12,1422.4177,400,292,1,1
13,1209.0551,281,281,1,0
14,1027.6968,269,269,1,0
15,873.5423,289,269,1,1
16,742.5110,282,269,1,0
17,631.1343,270,269,1,0
18,536.4642,314,269,1,1
19,455.9946,313,269,1,0
20,387.5954,362,269,1,1
21,329.4561,376,269,1,1
22,280.0377,314,269,1,0
23,238.0320,294,269,1,0
24,202.3272,326,269,1,1
25,171.9782,326,269,1,0
26,146.1814,304,269,1,0
27,124.2542,452,269,1,1
28,105.6161,443,269,1,0
29,89.7737,338,269,1,0
30,76.3076,298,269,1,0
31,64.8615,304,269,1,1
32,55.1323,407,269,1,1
33,46.8624,340,269,1,0
34,39.8331,356,269,1,1
35,33.8581,384,269,1,1
36,28.7794,367,269,1,0
37,24.4625,280,269,1,0
38,20.7931,337,269,1,1
39,17.6741,330,269,1,0
40,15.0230,314,269,1,0
41,12.7696,274,269,1,0
42,10.8541,304,269,1,1
43,9.2260,308,269,1,1
44,7.8421,304,269,1,0
45,6.6658,377,269,1,1
46,5.6659,418,269,1,1
47,4.8160,312,269,1,0
48,4.0936,289,269,1,0
49,3.4796,272,269,1,0
50,2.9576,310,269,1,1
51,2.5140,360,269,1,1
52,2.1369,303,269,1,0
53,1.8164,288,269,1,0
54,1.5439,254,254,1,0
55,1.3123,337,254,1,1
56,1.1155,229,229,1,0
57,0.9482,247,229,1,1
58,0.8059,296,229,1,1
59,0.6850,249,229,1,0
60,0.5823,295,229,1,1
61,0.4949,296,229,1,1
62,0.4207,327,229,1,1
63,0.3576,439,229,1,1
64,0.3040,377,229,1,0
65,0.2584,323,229,1,0
66,0.2196,315,229,1,0
67,0.1867,304,229,1,0
68,0.1587,290,229,1,0
69,0.1349,385,229,1,1
70,0.1146,320,229,1,0
71,0.0974,299,229,1,0
