temperatura,makespan
10000.00000,4827
8000.00000,829
6400.00000,862
5120.00000,899
4096.00000,851
3276.80005,885
2621.44019,828
2097.15210,680
1677.72168,650
1342.17737,709
1073.74194,724
858.99359,626
687.19489,568
549.75592,589
439.80475,596
351.84381,579
281.47507,573
225.18005,563
180.14404,547
144.11523,589
115.29219,623
92.23376,575
73.78701,527
59.02961,534
47.22369,577
37.77895,539
30.22316,529
24.17853,550
19.34282,533
15.47426,550
12.37941,534
9.90353,574
7.92282,550
6.33826,527
5.07061,529
4.05649,584
3.24519,517
2.59615,529
2.07692,519
1.66154,524
1.32923,519
1.06338,517
0.85071,519
0.68057,546
0.54445,524
0.43556,564
0.34845,518
0.27876,529
0.22301,523
0.17841,551
0.14272,546
0.11418,524
