iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9500.0000,745,745,1,0
2,9025.0000,651,651,1,0
3,8573.7500,643,643,1,0
4,8145.0625,653,643,1,1
5,7737.8091,667,643,1,1
6,7350.9185,626,626,1,0
7,6983.3726,623,623,1,0
8,6634.2036,702,623,1,1
9,6302.4932,610,610,1,0
10,5987.3687,657,610,1,1
11,5688.0000,644,610,1,0
12,5403.6001,610,610,1,0
13,5133.4199,591,591,1,0
14,4876.7490,634,591,1,1
15,4632.9116,646,591,1,1
16,4401.2661,600,591,1,0
17,4181.2026,661,591,1,1
18,3972.1423,624,591,1,0
19,3773.5352,773,591,1,1
20,3584.8584,716,591,1,0
21,3405.6155,712,591,1,0
22,3235.3347,672,591,1,0
23,3073.5679,671,591,1,0
24,2919.8894,643,591,1,0
25,2773.8950,638,591,1,0
26,2635.2002,635,591,1,0
27,2503.4402,659,591,1,1
28,2378.2681,661,591,1,1
29,2259.3547,688,591,1,1
30,2146.3870,741,591,1,1
31,2039.0676,730,591,1,0
32,1937.1143,707,591,1,0
33,1840.2585,663,591,1,0
34,1748.2456,649,591,1,0
35,1660.8333,696,591,1,1
36,1577.7916,735,591,1,1
37,1498.9020,696,591,1,0
38,1423.9569,681,591,1,0
39,1352.7590,665,591,1,0
40,1285.1211,662,591,1,0
41,1220.8650,635,591,1,0
42,1159.8218,634,591,1,0
43,1101.8307,641,591,1,1
44,1046.7391,699,591,1,1
45,994.4022,695,591,1,0
46,944.6821,726,591,1,1
47,897.4479,738,591,1,1
48,852.5755,734,591,1,0
49,809.9467,704,591,1,0
50,769.4493,757,591,1,1
51,730.9769,735,591,1,0
52,694.4280,750,591,1,1
53,659.7066,857,591,1,1
54,626.7213,749,591,1,0
55,595.3852,771,591,1,1
56,565.6159,712,591,1,0
57,537.3351,861,591,1,1
58,510.4683,773,591,1,0
59,484.9449,772,591,1,0
60,460.6977,754,591,1,0
61,437.6628,766,591,1,1
62,415.7796,744,591,1,0
63,394.9906,719,591,1,0
64,375.2411,770,591,1,1
65,356.4790,768,591,1,0
66,338.6551,755,591,1,0
67,321.7223,742,591,1,0
68,305.6362,801,591,1,1
69,290.3544,830,591,1,1
70,275.8367,830,591,1,0
71,262.0448,791,591,1,0
72,248.9426,847,591,1,1
73,236.4955,829,591,1,0
74,224.6707,825,591,1,0
75,213.4371,885,591,1,1
76,202.7653,843,591,1,0
77,192.6270,911,591,1,1
78,182.9957,826,591,1,0
79,173.8459,865,591,1,1
80,165.1536,851,591,1,0
81,156.8959,882,591,1,1
82,149.0511,828,591,1,0
83,141.5986,796,591,1,0
84,134.5186,788,591,1,0
85,127.7927,776,591,1,0
86,121.4031,817,591,1,1
87,115.3329,804,591,1,0
88,109.5663,813,591,1,1
89,104.0880,846,591,1,1
90,98.8836,779,591,1,0
91,93.9394,795,591,1,1
92,89.2424,815,591,1,1
93,84.7803,787,591,1,0
94,80.5413,764,591,1,0
95,76.5142,764,591,1,0
96,72.6885,863,591,1,1
97,69.0541,796,591,1,0
98,65.6014,759,591,1,0
99,62.3213,740,591,1,0
100,59.2052,739,591,1,0
101,56.2450,726,591,1,0
102,53.4327,844,591,1,1
103,50.7611,756,591,1,0
104,48.2230,744,591,1,0
105,45.8119,745,591,1,1
106,43.5213,847,591,1,1
107,41.3452,838,591,1,0
108,39.2780,871,591,1,1
109,37.3141,785,591,1,0
110,35.4484,729,591,1,0
111,33.6759,714,591,1,0
112,31.9921,745,591,1,1
113,30.3925,767,591,1,1
114,28.8729,852,591,1,1
115,27.4293,843,591,1,0
116,26.0578,783,591,1,0
117,24.7549,735,591,1,0
118,23.5172,727,591,1,0
119,22.3413,737,591,1,1
120,21.2242,702,591,1,0
121,20.1630,720,591,1,1
122,19.1549,741,591,1,1
123,18.1971,694,591,1,0
124,17.2873,691,591,1,0
125,16.4229,784,591,1,1
126,15.6018,732,591,1,0
127,14.8217,699,591,1,0
128,14.0806,684,591,1,0
129,13.3766,695,591,1,1
130,12.7077,704,591,1,1
131,12.0723,754,591,1,1
132,11.4687,824,591,1,1
133,10.8953,749,591,1,0
134,10.3505,717,591,1,0
135,9.8330,824,591,1,1
136,9.3413,730,591,1,0
137,8.8743,714,591,1,0
138,8.4306,792,591,1,1
139,8.0090,783,591,1,0
140,7.6086,765,591,1,0
141,7.2282,759,591,1,0
142,6.8667,753,591,1,0
143,6.5234,774,591,1,1
144,6.1972,750,591,1,0
145,5.8874,816,591,1,1
