temperatura,makespan
10000.00000,5486
8500.00000,819
7225.00000,699
6141.25000,793
5220.06250,707
4437.05322,694
3771.49536,732
3205.77124,703
2724.90552,668
2316.16968,660
1968.74426,670
1673.43262,663
1422.41772,636
1209.05505,614
1027.69678,611
873.54230,609
742.51099,607
631.13434,613
536.46417,644
455.99457,649
387.59540,655
329.45609,636
280.03769,684
238.03204,636
202.32724,675
171.97816,671
146.18144,671
124.25423,705
105.61610,680
89.77368,642
76.30763,644
64.86149,644
55.13227,654
46.86243,630
39.83307,630
33.85810,655
28.77939,626
24.46248,641
20.79311,658
17.67414,655
15.02302,613
12.76957,613
10.85414,611
9.22602,609
7.84211,609
6.66580,607
5.66593,590
4.81604,582
4.09363,582
3.47959,582
2.95765,582
2.51400,582
2.13690,582
1.81637,582
1.54391,582
1.31233,582
1.11548,579
0.94815,579
0.80593,578
0.68504,575
0.58229,575
0.49494,566
0.42070,566
0.35760,566
0.30396,566
0.25836,565
0.21961,565
0.18667,564
0.15867,564
0.13487,564
0.11464,564
