iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,326,326,1,0
2,6400.0000,311,311,1,0
3,5120.0000,344,311,1,1
4,4096.0000,288,288,1,0
5,3276.8000,273,273,1,0
6,2621.4402,341,273,1,1
7,2097.1521,341,273,1,0
8,1677.7217,351,273,1,1
9,1342.1774,320,273,1,0
10,1073.7419,333,273,1,1
11,858.9936,297,273,1,0
12,687.1949,271,271,1,0
13,549.7559,290,271,1,1
14,439.8047,301,271,1,1
15,351.8438,352,271,1,1
16,281.4751,312,271,1,0
17,225.1801,258,258,1,0
18,180.1440,257,257,1,0
19,144.1152,317,257,1,1
20,115.2922,280,257,1,0
21,92.2338,271,257,1,0
22,73.7870,257,257,1,0
23,59.0296,254,254,1,0
24,47.2237,247,247,1,0
25,37.7790,310,247,1,1
26,30.2232,317,247,1,1
27,24.1785,333,247,1,1
28,19.3428,306,247,1,0
29,15.4743,294,247,1,0
30,12.3794,288,247,1,0
31,9.9035,365,247,1,1
32,7.9228,309,247,1,0
33,6.3383,293,247,1,0
34,5.0706,295,247,1,1
35,4.0565,273,247,1,0
36,3.2452,316,247,1,1
37,2.5962,262,247,1,0
38,2.0769,249,247,1,0
39,1.6615,248,247,1,0
40,1.3292,242,242,1,0
41,1.0634,246,242,1,1
42,0.8507,296,242,1,1
43,0.6806,317,242,1,1
44,0.5445,344,242,1,1
45,0.4356,279,242,1,0
46,0.3484,284,242,1,1
47,0.2788,279,242,1,0
48,0.2230,263,242,1,0
49,0.1784,269,242,1,1
50,0.1427,336,242,1,1
51,0.1142,329,242,1,0
52,0.0913,405,242,1,1
