iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,3512,3512,1,0
2,6400.0000,3577,3512,1,1
3,5120.0000,3380,3380,1,0
4,4096.0000,3329,3329,1,0
5,3276.8000,3263,3263,1,0
6,2621.4402,3317,3263,1,1
7,2097.1521,3254,3254,1,0
8,1677.7217,3201,3201,1,0
9,1342.1774,3254,3201,1,1
10,1073.7419,3225,3201,1,0
11,858.9936,3302,3201,1,1
12,687.1949,3263,3201,1,0
13,549.7559,3192,3192,1,0
14,439.8047,3168,3168,1,0
15,351.8438,3253,3168,1,1
16,281.4751,3139,3139,1,0
17,225.1801,3070,3070,1,0
18,180.1440,3069,3069,1,0
19,144.1152,3106,3069,1,1
20,115.2922,3027,3027,1,0
21,92.2338,3065,3027,1,1
22,73.7870,3100,3027,1,1
23,59.0296,3083,3027,1,0
24,47.2237,3015,3015,1,0
25,37.7790,3047,3015,1,1
26,30.2232,3067,3015,1,1
27,24.1785,3078,3015,1,1
28,19.3428,2985,2985,1,0
29,15.4743,2976,2976,1,0
30,12.3794,2974,2974,1,0
31,9.9035,3034,2974,1,1
32,7.9228,3021,2974,1,0
33,6.3383,2970,2970,1,0
34,5.0706,2924,2924,1,0
35,4.0565,2843,2843,1,0
36,3.2452,2840,2840,1,0
37,2.5962,2839,2839,1,0
38,2.0769,2854,2839,1,1
39,1.6615,2837,2837,1,0
40,1.3292,2889,2837,1,1
41,1.0634,2837,2837,1,0
42,0.8507,2880,2837,1,1
43,0.6806,2835,2835,1,0
44,0.5445,2884,2835,1,1
45,0.4356,2801,2801,1,0
46,0.3484,2834,2801,1,1
47,0.2788,2827,2801,1,0
48,0.2230,2871,2801,1,1
49,0.1784,2830,2801,1,0
50,0.1427,2821,2801,1,0
51,0.1142,2795,2795,1,0
52,0.0913,2775,2775,1,0
