iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,604,604,1,0
2,7225.0000,447,447,1,0
3,6141.2500,417,417,1,0
4,5220.0625,422,417,1,1
5,4437.0532,428,417,1,1
6,3771.4954,536,417,1,1
7,3205.7712,462,417,1,0
8,2724.9055,541,417,1,1
9,2316.1697,491,417,1,0
10,1968.7443,433,417,1,0
11,1673.4326,514,417,1,1
12,1422.4177,446,417,1,0
13,1209.0551,556,417,1,1
14,1027.6968,497,417,1,0
15,873.5423,416,416,1,0
16,742.5110,424,416,1,1
17,631.1343,422,416,1,0
18,536.4642,405,405,1,0
19,455.9946,392,392,1,0
20,387.5954,447,392,1,1
21,329.4561,502,392,1,1
22,280.0377,426,392,1,0
23,238.0320,455,392,1,1
24,202.3272,539,392,1,1
25,171.9782,471,392,1,0
26,146.1814,520,392,1,1
27,124.2542,519,392,1,0
28,105.6161,452,392,1,0
29,89.7737,522,392,1,1
30,76.3076,516,392,1,0
31,64.8615,511,392,1,0
32,55.1323,432,392,1,0
33,46.8624,406,392,1,0
34,39.8331,438,392,1,1
35,33.8581,541,392,1,1
36,28.7794,494,392,1,0
37,24.4625,535,392,1,1
38,20.7931,471,392,1,0
39,17.6741,491,392,1,1
40,15.0230,479,392,1,0
41,12.7696,574,392,1,1
42,10.8541,484,392,1,0
43,9.2260,572,392,1,1
44,7.8421,502,392,1,0
45,6.6658,634,392,1,1
46,5.6659,515,392,1,0
47,4.8160,469,392,1,0
48,4.0936,536,392,1,1
49,3.4796,614,392,1,1
50,2.9576,523,392,1,0
51,2.5140,508,392,1,0
52,2.1369,447,392,1,0
53,1.8164,485,392,1,1
54,1.5439,472,392,1,0
55,1.3123,467,392,1,0
56,1.1155,468,392,1,1
57,0.9482,547,392,1,1
58,0.8059,468,392,1,0
59,0.6850,458,392,1,0
60,0.5823,572,392,1,1
61,0.4949,557,392,1,0
62,0.4207,549,392,1,0
63,0.3576,571,392,1,1
64,0.3040,504,392,1,0
65,0.2584,540,392,1,1
66,0.2196,503,392,1,0
67,0.1867,480,392,1,0
68,0.1587,478,392,1,0
69,0.1349,498,392,1,1
70,0.1146,555,392,1,1
71,0.0974,581,392,1,1
