iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,277,277,1,0
2,7225.0000,262,262,1,0
3,6141.2500,217,217,1,0
4,5220.0625,256,217,1,1
5,4437.0532,211,211,1,0
6,3771.4954,268,211,1,1
7,3205.7712,273,211,1,1
8,2724.9055,230,211,1,0
9,2316.1697,280,211,1,1
10,1968.7443,299,211,1,1
11,1673.4326,222,211,1,0
12,1422.4177,319,211,1,1
13,1209.0551,259,211,1,0
14,1027.6968,320,211,1,1
15,873.5423,323,211,1,1
16,742.5110,300,211,1,0
17,631.1343,389,211,1,1
18,536.4642,287,211,1,0
19,455.9946,338,211,1,1
20,387.5954,303,211,1,0
21,329.4561,303,211,1,0
22,280.0377,331,211,1,1
23,238.0320,301,211,1,0
24,202.3272,331,211,1,1
25,171.9782,271,211,1,0
26,146.1814,257,211,1,0
27,124.2542,256,211,1,0
28,105.6161,248,211,1,0
29,89.7737,253,211,1,1
30,76.3076,286,211,1,1
31,64.8615,382,211,1,1
32,55.1323,274,211,1,0
33,46.8624,240,211,1,0
34,39.8331,364,211,1,1
35,33.8581,256,211,1,0
36,28.7794,367,211,1,1
37,24.4625,219,211,1,0
38,20.7931,219,211,1,0
39,17.6741,207,207,1,0
40,15.0230,208,207,1,1
41,12.7696,180,180,1,0
42,10.8541,178,178,1,0
43,9.2260,221,178,1,1
44,7.8421,175,175,1,0
45,6.6658,169,169,1,0
46,5.6659,202,169,1,1
47,4.8160,169,169,1,0
48,4.0936,191,169,1,1
49,3.4796,166,166,1,0
50,2.9576,220,166,1,1
51,2.5140,196,166,1,0
52,2.1369,181,166,1,0
53,1.8164,174,166,1,0
54,1.5439,220,166,1,1
55,1.3123,189,166,1,0
56,1.1155,202,166,1,1
57,0.9482,216,166,1,1
58,0.8059,247,166,1,1
59,0.6850,246,166,1,0
60,0.5823,238,166,1,0
61,0.4949,281,166,1,1
62,0.4207,258,166,1,0
63,0.3576,219,166,1,0
64,0.3040,251,166,1,1
65,0.2584,277,166,1,1
66,0.2196,246,166,1,0
67,0.1867,252,166,1,1
68,0.1587,238,166,1,0
69,0.1349,250,166,1,1
70,0.1146,267,166,1,1
71,0.0974,262,166,1,0
