temperatura,makespan
10000.00000,4868
9500.00000,516
9025.00000,686
8573.75000,461
8145.06250,503
7737.80908,489
7350.91846,483
6983.37256,494
6634.20361,507
6302.49316,533
5987.36865,519
5688.00000,478
5403.60010,511
5133.41992,496
4876.74902,488
4632.91162,546
4401.26611,676
4181.20264,596
3972.14233,665
3773.53516,682
3584.85840,606
3405.61548,695
3235.33472,687
3073.56787,572
2919.88940,505
2773.89502,516
2635.20020,509
2503.44019,491
2378.26807,554
2259.35474,511
2146.38696,514
2039.06763,511
1937.11426,502
1840.25854,503
1748.24561,553
1660.83325,544
1577.79163,597
1498.90198,655
1423.95691,571
1352.75903,794
1285.12109,592
1220.86499,608
1159.82178,559
1101.83069,580
1046.73914,542
994.40216,524
944.68207,613
897.44794,623
852.57550,510
809.94672,497
769.44934,548
730.97687,459
694.42804,499
659.70660,555
626.72125,614
595.38519,502
565.61591,596
537.33508,580
510.46832,588
484.94492,615
460.69766,546
437.66278,483
415.77963,525
394.99063,476
375.24109,475
356.47903,623
338.65509,563
321.72232,557
305.63620,496
290.35440,495
275.83667,572
262.04483,475
248.94258,469
236.49545,472
224.67068,487
213.43715,477
202.76529,512
192.62703,459
182.99568,506
173.84590,483
165.15361,440
156.89594,533
149.05113,533
141.59857,515
134.51865,457
127.79271,513
121.40308,550
115.33292,628
109.56628,575
104.08796,642
98.88356,655
93.93938,737
89.24242,759
84.78030,659
80.54128,541
76.51422,531
72.68851,589
69.05408,583
65.60137,650
62.32130,600
59.20523,588
56.24497,563
53.43272,500
50.76109,492
48.22303,548
45.81188,463
43.52128,504
41.34522,548
39.27796,580
37.31406,528
35.44836,484
33.67594,551
31.99214,524
30.39253,527
28.87291,493
27.42926,543
26.05780,587
24.75491,541
23.51716,523
22.34130,619
21.22424,501
20.16302,495
19.15487,490
18.19713,523
17.28727,484
16.42291,527
15.60176,559
14.82167,577
14.08059,558
13.37656,541
12.70773,540
12.07234,624
11.46873,672
10.89529,603
10.35052,539
9.83300,497
9.34135,484
8.87428,481
8.43057,475
8.00904,523
7.60859,465
7.22816,459
6.86675,478
6.52341,501
6.19724,574
5.88738,472
5.59301,444
5.31336,517
5.04769,419
4.79531,402
4.55554,457
4.32776,446
4.11138,436
3.90581,526
3.71052,483
3.52499,464
3.34874,456
3.18130,526
3.02224,531
2.87113,520
2.72757,618
2.59119,517
2.46163,597
2.33855,489
2.22162,586
2.11054,654
2.00501,610
1.90476,544
1.80953,551
1.71905,545
1.63310,569
1.55144,510
1.47387,527
1.40018,486
1.33017,466
1.26366,554
1.20048,525
1.14045,591
1.08343,656
1.02926,505
0.97780,523
0.92891,599
0.88246,557
0.83834,696
0.79642,532
0.75660,544
0.71877,459
0.68283,460
0.64869,597
0.61625,571
0.58544,607
0.55617,604
0.52836,642
0.50194,532
0.47685,456
0.45300,531
0.43035,643
0.40884,653
0.38839,698
0.36897,455
0.35053,455
0.33300,539
0.31635,553
0.30053,560
0.28551,453
0.27123,434
0.25767,515
0.24479,416
0.23255,459
0.22092,476
0.20987,403
0.19938,488
0.18941,468
0.17994,444
0.17094,440
0.16240,481
0.15428,435
0.14656,457
0.13923,525
0.13227,434
0.12566,495
0.11938,595
0.11341,572
0.10774,524
0.10235,513
