temperatura,makespan
10000.00000,5321
8000.00000,832
6400.00000,867
5120.00000,738
4096.00000,738
3276.80005,717
2621.44019,824
2097.15210,720
1677.72168,728
1342.17737,729
1073.74194,649
858.99359,604
687.19489,567
549.75592,572
439.80475,562
351.84381,649
281.47507,672
225.18005,667
180.14404,657
144.11523,658
115.29219,657
92.23376,652
73.78701,650
59.02961,647
47.22369,634
37.77895,605
30.22316,649
24.17853,603
19.34282,603
15.47426,602
12.37941,603
9.90353,603
7.92282,604
6.33826,604
5.07061,605
4.05649,605
3.24519,605
2.59615,605
2.07692,602
1.66154,603
1.32923,590
1.06338,590
0.85071,590
0.68057,590
0.54445,590
0.43556,590
0.34845,590
0.27876,590
0.22301,590
0.17841,590
0.14272,590
0.11418,590
