temperatura,makespan
10000.00000,17658
8500.00000,609
7225.00000,580
6141.25000,573
5220.06250,580
4437.05322,561
3771.49536,572
3205.77124,555
2724.90552,595
2316.16968,631
1968.74426,579
1673.43262,629
1422.41772,608
1209.05505,610
1027.69678,599
873.54230,615
742.51099,632
631.13434,564
536.46417,544
455.99457,539
387.59540,568
329.45609,536
280.03769,534
238.03204,532
202.32724,602
171.97816,556
146.18144,556
124.25423,571
105.61610,571
89.77368,553
76.30763,590
64.86149,547
55.13227,530
46.86243,540
39.83307,540
33.85810,528
28.77939,518
24.46248,518
20.79311,518
17.67414,518
15.02302,516
12.76957,515
10.85414,515
9.22602,515
7.84211,517
6.66580,512
5.66593,511
4.81604,506
4.09363,494
3.47959,485
2.95765,485
2.51400,474
2.13690,474
1.81637,469
1.54391,466
1.31233,466
1.11548,466
0.94815,465
0.80593,465
0.68504,465
0.58229,463
0.49494,461
0.42070,458
0.35760,449
0.30396,449
0.25836,449
0.21961,449
0.18667,449
0.15867,449
0.13487,449
0.11464,449
