iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,538,538,1,0
2,8100.0000,455,455,1,0
3,7290.0000,423,423,1,0
4,6561.0000,406,406,1,0
5,5904.8999,408,406,1,1
6,5314.4097,404,404,1,0
7,4782.9688,444,404,1,1
8,4304.6719,557,404,1,1
9,3874.2046,433,404,1,0
10,3486.7839,554,404,1,1
11,3138.1055,463,404,1,0
12,2824.2949,481,404,1,1
13,2541.8655,460,404,1,0
14,2287.6790,457,404,1,0
15,2058.9109,521,404,1,1
16,1853.0198,444,404,1,0
17,1667.7178,429,404,1,0
18,1500.9459,499,404,1,1
19,1350.8513,524,404,1,1
20,1215.7661,538,404,1,1
21,1094.1895,454,404,1,0
22,984.7705,451,404,1,0
23,886.2935,526,404,1,1
24,797.6641,591,404,1,1
25,717.8976,584,404,1,0
26,646.1078,474,404,1,0
27,581.4971,473,404,1,0
28,523.3474,547,404,1,1
29,471.0126,597,404,1,1
30,423.9113,538,404,1,0
31,381.5202,581,404,1,1
32,343.3682,581,404,1,0
33,309.0313,516,404,1,0
34,278.1282,511,404,1,0
35,250.3154,528,404,1,1
36,225.2838,533,404,1,1
37,202.7554,529,404,1,0
38,182.4799,558,404,1,1
39,164.2319,561,404,1,1
40,147.8087,612,404,1,1
41,133.0278,488,404,1,0
42,119.7251,532,404,1,1
43,107.7525,583,404,1,1
44,96.9773,490,404,1,0
45,87.2796,492,404,1,1
46,78.5516,469,404,1,0
47,70.6964,495,404,1,1
48,63.6268,511,404,1,1
49,57.2641,535,404,1,1
50,51.5377,682,404,1,1
51,46.3839,582,404,1,0
52,41.7455,569,404,1,0
53,37.5710,524,404,1,0
54,33.8139,542,404,1,1
55,30.4325,676,404,1,1
56,27.3892,670,404,1,0
57,24.6503,614,404,1,0
58,22.1853,673,404,1,1
59,19.9668,599,404,1,0
60,17.9701,657,404,1,1
61,16.1731,566,404,1,0
62,14.5558,575,404,1,1
63,13.1002,533,404,1,0
64,11.7902,525,404,1,0
65,10.6112,619,404,1,1
66,9.5500,669,404,1,1
67,8.5950,728,404,1,1
68,7.7355,663,404,1,0
69,6.9620,609,404,1,0
70,6.2658,660,404,1,1
71,5.6392,509,404,1,0
72,5.0753,621,404,1,1
73,4.5678,509,404,1,0
74,4.1110,562,404,1,1
75,3.6999,528,404,1,0
76,3.3299,528,404,1,0
77,2.9969,472,404,1,0
78,2.6972,451,404,1,0
79,2.4275,467,404,1,1
80,2.1847,517,404,1,1
81,1.9663,527,404,1,1
82,1.7696,520,404,1,0
83,1.5927,556,404,1,1
84,1.4334,549,404,1,0
85,1.2901,629,404,1,1
86,1.1611,642,404,1,1
87,1.0450,623,404,1,0
88,0.9405,578,404,1,0
89,0.8464,569,404,1,0
90,0.7618,564,404,1,0
91,0.6856,557,404,1,0
92,0.6170,522,404,1,0
93,0.5553,543,404,1,1
94,0.4998,526,404,1,0
95,0.4498,538,404,1,1
96,0.4048,559,404,1,1
97,0.3644,617,404,1,1
98,0.3279,494,404,1,0
99,0.2951,488,404,1,0
100,0.2656,526,404,1,1
101,0.2391,642,404,1,1
102,0.2151,473,404,1,0
103,0.1936,485,404,1,1
104,0.1743,502,404,1,1
105,0.1568,485,404,1,0
106,0.1412,434,404,1,0
107,0.1270,418,404,1,0
108,0.1143,418,404,1,0
109,0.1029,399,399,1,0
110,0.0926,426,399,1,1
