iteration,makespan
1,4428
2,4352
3,4338
4,4334
5,4312
6,4307
7,4266
8,4183
9,4148
10,4096
11,4060
12,3995
13,3923
14,3891
15,3865
16,3818
17,3779
18,3744
19,3733
20,3673
21,3669
22,3639
23,3546
24,3535
25,3469
26,3421
27,3358
28,3323
29,3275
30,3211
31,3145
32,3076
33,3022
34,2965
35,2954
36,2914
37,2843
38,2753
39,2657
40,2639
41,2558
42,2554
43,2514
44,2440
45,2346
46,2306
47,2270
48,2270
