iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,722,722,1,0
2,8100.0000,699,699,1,0
3,7290.0000,695,695,1,0
4,6561.0000,648,648,1,0
5,5904.8999,626,626,1,0
6,5314.4097,615,615,1,0
7,4782.9688,695,615,1,1
8,4304.6719,682,615,1,0
9,3874.2046,624,615,1,0
10,3486.7839,620,615,1,0
11,3138.1055,666,615,1,1
12,2824.2949,598,598,1,0
13,2541.8655,593,593,1,0
14,2287.6790,583,583,1,0
15,2058.9109,575,575,1,0
16,1853.0198,565,565,1,0
17,1667.7178,586,565,1,1
18,1500.9459,554,554,1,0
19,1350.8513,546,546,1,0
20,1215.7661,540,540,1,0
21,1094.1895,533,533,1,0
22,984.7705,581,533,1,1
23,886.2935,588,533,1,1
24,797.6641,551,533,1,0
25,717.8976,557,533,1,1
26,646.1078,582,533,1,1
27,581.4971,572,533,1,0
28,523.3474,582,533,1,1
29,471.0126,532,532,1,0
30,423.9113,602,532,1,1
31,381.5202,675,532,1,1
32,343.3682,602,532,1,0
33,309.0313,594,532,1,0
34,278.1282,582,532,1,0
35,250.3154,557,532,1,0
36,225.2838,539,532,1,0
37,202.7554,542,532,1,1
38,182.4799,587,532,1,1
39,164.2319,581,532,1,0
40,147.8087,587,532,1,1
41,133.0278,584,532,1,0
42,119.7251,542,532,1,0
43,107.7525,584,532,1,1
44,96.9773,581,532,1,0
45,87.2796,587,532,1,1
46,78.5516,591,532,1,1
47,70.6964,581,532,1,0
48,63.6268,618,532,1,1
49,57.2641,585,532,1,0
50,51.5377,595,532,1,1
51,46.3839,591,532,1,0
52,41.7455,543,532,1,0
53,37.5710,591,532,1,1
54,33.8139,543,532,1,0
55,30.4325,611,532,1,1
56,27.3892,616,532,1,1
57,24.6503,588,532,1,0
58,22.1853,542,532,1,0
59,19.9668,539,532,1,0
60,17.9701,581,532,1,1
61,16.1731,597,532,1,1
62,14.5558,584,532,1,0
63,13.1002,591,532,1,1
64,11.7902,602,532,1,1
65,10.6112,636,532,1,1
66,9.5500,605,532,1,0
67,8.5950,591,532,1,0
68,7.7355,601,532,1,1
69,6.9620,591,532,1,0
70,6.2658,590,532,1,0
71,5.6392,609,532,1,1
72,5.0753,591,532,1,0
73,4.5678,546,532,1,0
74,4.1110,591,532,1,1
75,3.6999,585,532,1,0
76,3.3299,591,532,1,1
77,2.9969,611,532,1,1
78,2.6972,585,532,1,0
79,2.4275,609,532,1,1
80,2.1847,595,532,1,0
81,1.9663,617,532,1,1
82,1.7696,539,532,1,0
83,1.5927,542,532,1,1
84,1.4334,597,532,1,1
85,1.2901,620,532,1,1
86,1.1611,601,532,1,0
87,1.0450,595,532,1,0
88,0.9405,601,532,1,1
89,0.8464,591,532,1,0
90,0.7618,609,532,1,1
91,0.6856,586,532,1,0
92,0.6170,591,532,1,1
93,0.5553,543,532,1,0
94,0.4998,588,532,1,1
95,0.4498,543,532,1,0
96,0.4048,591,532,1,1
97,0.3644,543,532,1,0
98,0.3279,595,532,1,1
99,0.2951,590,532,1,0
100,0.2656,601,532,1,1
101,0.2391,595,532,1,0
102,0.2151,609,532,1,1
103,0.1936,543,532,1,0
104,0.1743,595,532,1,1
105,0.1568,601,532,1,1
106,0.1412,628,532,1,1
107,0.1270,605,532,1,0
108,0.1143,609,532,1,1
109,0.1029,617,532,1,1
110,0.0926,601,532,1,0
