iteration,makespan
0,128644
1,128644
2,128644
3,128644
4,128644
5,128644
6,128644
7,128644
8,128644
9,128644
10,128644
11,128644
12,128644
13,128644
14,128644
15,128644
16,128644
17,128644
18,128644
19,128644
20,128644
21,128644
22,128644
23,128644
24,128644
25,128644
26,128644
27,128644
28,128644
29,128644
30,128644
31,128644
32,128644
33,128644
34,128644
35,128644
36,128644
37,128644
38,128644
39,128644
40,128644
41,128644
42,128644
43,128644
44,128644
45,128644
46,128644
47,128644
48,128644
49,128644
50,128644
51,128644
52,128644
53,128644
54,128644
55,128644
56,128644
57,128644
58,128644
59,128644
60,128644
61,128644
62,128644
63,128644
64,128644
65,128644
66,128644
67,128644
68,128644
69,128644
70,128644
71,128644
72,128644
73,128644
74,128644
75,128644
76,128644
77,128644
78,128644
79,128644
80,128644
81,128644
82,128644
83,128644
84,128644
85,128644
86,128644
87,128644
88,128644
89,128644
90,128644
91,128644
92,128644
93,128644
94,128644
95,128644
96,128644
97,128644
98,128644
99,128644
100,128644
101,128644
102,128644
103,128644
104,128644
105,128644
106,128644
107,128644
108,128644
109,128644
110,128644
111,128644
112,128644
113,128644
114,128644
115,128644
116,128644
117,128644
118,128644
119,128644
120,128644
121,128644
122,128644
123,128644
124,128644
125,128644
126,128644
127,128644
128,128644
129,128644
130,128644
131,128644
132,128644
133,128644
134,128644
135,128644
136,128644
137,128644
138,128644
139,128644
140,128644
141,128644
142,128644
143,128644
144,128644
145,128644
146,128644
147,128644
148,128644
149,128644
150,128644
151,128644
152,128644
153,128644
154,128644
155,128644
156,128644
157,128644
158,128644
159,128644
160,128644
161,128644
162,128644
163,128644
164,128644
165,128644
166,128644
167,128644
168,128644
169,128644
170,128644
171,128644
172,128644
173,128644
174,128644
175,128644
176,128644
177,128644
178,128644
179,128644
180,128644
181,128644
182,128644
183,128644
184,128644
185,128644
186,128644
187,128644
188,128644
189,128644
190,128644
191,128644
192,128644
193,128644
194,128644
195,128644
196,128644
197,128644
198,128644
199,128644
200,128644
201,128644
202,128644
203,128644
204,128644
205,128644
206,128644
207,128644
208,128644
209,128644
210,128644
211,128644
212,128644
213,128644
214,128644
215,128644
216,128644
217,128644
218,128644
219,128644
220,128644
221,128644
222,128644
223,128644
224,128644
225,128644
226,128644
227,128644
228,128644
229,128644
230,128644
231,128644
232,128644
233,128644
234,128644
235,128644
236,128644
237,128644
238,128644
239,128644
240,128644
241,128644
242,128644
243,128644
244,128644
245,128644
246,128644
247,128644
248,128644
249,128644
250,128644
251,128644
252,128644
253,128644
254,128644
255,128644
256,128644
257,128644
258,128644
259,128644
260,128644
261,128644
262,128644
263,128644
264,128644
265,128644
266,128644
267,128644
268,128644
269,128644
270,128644
271,128644
272,128644
273,128644
274,128644
275,128644
276,128644
277,128644
278,128644
279,128644
280,128644
281,128644
282,128644
283,128644
284,128644
285,128644
286,128644
287,128644
288,128644
289,128644
290,128644
291,128644
292,128644
293,128644
294,128644
295,128644
296,128644
297,128644
298,128644
299,128644
300,128644
301,128644
302,128644
303,128644
