temperatura,makespan
10000.00000,4720
8000.00000,811
6400.00000,760
5120.00000,849
4096.00000,749
3276.80005,771
2621.44019,701
2097.15210,767
1677.72168,788
1342.17737,738
1073.74194,771
858.99359,794
687.19489,617
549.75592,581
439.80475,625
351.84381,710
281.47507,592
225.18005,572
180.14404,550
144.11523,561
115.29219,578
92.23376,547
73.78701,552
59.02961,573
47.22369,546
37.77895,542
30.22316,541
24.17853,535
19.34282,527
15.47426,522
12.37941,522
9.90353,511
7.92282,504
6.33826,505
5.07061,506
4.05649,504
3.24519,500
2.59615,497
2.07692,496
1.66154,497
1.32923,496
1.06338,495
0.85071,543
0.68057,535
0.54445,495
0.43556,542
0.34845,543
0.27876,530
0.22301,525
0.17841,530
0.14272,494
0.11418,512
