iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9500.0000,1381,1381,1,0
2,9025.0000,1395,1381,1,1
3,8573.7500,1272,1272,1,0
4,8145.0625,1316,1272,1,1
5,7737.8091,1324,1272,1,1
6,7350.9185,1357,1272,1,1
7,6983.3726,1289,1272,1,0
8,6634.2036,1323,1272,1,1
9,6302.4932,1261,1261,1,0
10,5987.3687,1280,1261,1,1
11,5688.0000,1291,1261,1,1
12,5403.6001,1250,1250,1,0
13,5133.4199,1224,1224,1,0
14,4876.7490,1342,1224,1,1
15,4632.9116,1219,1219,1,0
16,4401.2661,1242,1219,1,1
17,4181.2026,1154,1154,1,0
18,3972.1423,1125,1125,1,0
19,3773.5352,1118,1118,1,0
20,3584.8584,1151,1118,1,1
21,3405.6155,1169,1118,1,1
22,3235.3347,1159,1118,1,0
23,3073.5679,1202,1118,1,1
24,2919.8894,1163,1118,1,0
25,2773.8950,1141,1118,1,0
26,2635.2002,1156,1118,1,1
27,2503.4402,1131,1118,1,0
28,2378.2681,1128,1118,1,0
29,2259.3547,1174,1118,1,1
30,2146.3870,1155,1118,1,0
31,2039.0676,1156,1118,1,1
32,1937.1143,1148,1118,1,0
33,1840.2585,1160,1118,1,1
34,1748.2456,1149,1118,1,0
35,1660.8333,1207,1118,1,1
36,1577.7916,1183,1118,1,0
37,1498.9020,1183,1118,1,0
38,1423.9569,1141,1118,1,0
39,1352.7590,1122,1118,1,0
40,1285.1211,1120,1118,1,0
41,1220.8650,1110,1110,1,0
42,1159.8218,1085,1085,1,0
43,1101.8307,1084,1084,1,0
44,1046.7391,1149,1084,1,1
45,994.4022,1103,1084,1,0
46,944.6821,1148,1084,1,1
47,897.4479,1176,1084,1,1
48,852.5755,1128,1084,1,0
49,809.9467,1127,1084,1,0
50,769.4493,1203,1084,1,1
51,730.9769,1147,1084,1,0
52,694.4280,1118,1084,1,0
53,659.7066,1135,1084,1,1
54,626.7213,1161,1084,1,1
55,595.3852,1208,1084,1,1
56,565.6159,1186,1084,1,0
57,537.3351,1129,1084,1,0
58,510.4683,1104,1084,1,0
59,484.9449,1156,1084,1,1
60,460.6977,1142,1084,1,0
61,437.6628,1142,1084,1,0
62,415.7796,1098,1084,1,0
63,394.9906,1129,1084,1,1
64,375.2411,1162,1084,1,1
65,356.4790,1102,1084,1,0
66,338.6551,1087,1084,1,0
67,321.7223,1106,1084,1,1
68,305.6362,1156,1084,1,1
69,290.3544,1153,1084,1,0
70,275.8367,1139,1084,1,0
71,262.0448,1130,1084,1,0
72,248.9426,1076,1076,1,0
73,236.4955,1064,1064,1,0
74,224.6707,1113,1064,1,1
75,213.4371,1062,1062,1,0
76,202.7653,1148,1062,1,1
77,192.6270,1150,1062,1,1
78,182.9957,1137,1062,1,0
79,173.8459,1216,1062,1,1
80,165.1536,1122,1062,1,0
81,156.8959,1102,1062,1,0
82,149.0511,1082,1062,1,0
83,141.5986,1075,1062,1,0
84,134.5186,1084,1062,1,1
85,127.7927,1075,1062,1,0
86,121.4031,1084,1062,1,1
87,115.3329,1109,1062,1,1
88,109.5663,1093,1062,1,0
89,104.0880,1067,1062,1,0
90,98.8836,1110,1062,1,1
91,93.9394,1153,1062,1,1
92,89.2424,1062,1062,1,0
93,84.7803,1062,1062,1,0
94,80.5413,1060,1060,1,0
95,76.5142,1101,1060,1,1
96,72.6885,1136,1060,1,1
97,69.0541,1133,1060,1,0
98,65.6014,1142,1060,1,1
99,62.3213,1134,1060,1,0
100,59.2052,1088,1060,1,0
101,56.2450,1068,1060,1,0
102,53.4327,1058,1058,1,0
103,50.7611,1093,1058,1,1
104,48.2230,1145,1058,1,1
105,45.8119,1045,1045,1,0
106,43.5213,1117,1045,1,1
107,41.3452,1068,1045,1,0
108,39.2780,1060,1045,1,0
109,37.3141,1070,1045,1,1
110,35.4484,1140,1045,1,1
111,33.6759,1091,1045,1,0
112,31.9921,1108,1045,1,1
113,30.3925,1119,1045,1,1
114,28.8729,1074,1045,1,0
115,27.4293,1058,1045,1,0
116,26.0578,1092,1045,1,1
117,24.7549,1052,1045,1,0
118,23.5172,1047,1045,1,0
119,22.3413,1074,1045,1,1
120,21.2242,1046,1045,1,0
121,20.1630,1038,1038,1,0
122,19.1549,1116,1038,1,1
123,18.1971,1108,1038,1,0
124,17.2873,1061,1038,1,0
125,16.4229,1041,1038,1,0
126,15.6018,1032,1032,1,0
127,14.8217,1030,1030,1,0
128,14.0806,1091,1030,1,1
129,13.3766,1127,1030,1,1
130,12.7077,1041,1030,1,0
131,12.0723,1033,1030,1,0
132,11.4687,1030,1030,1,0
133,10.8953,1043,1030,1,1
134,10.3505,1112,1030,1,1
135,9.8330,1099,1030,1,0
136,9.3413,1050,1030,1,0
137,8.8743,1044,1030,1,0
138,8.4306,1113,1030,1,1
139,8.0090,1068,1030,1,0
140,7.6086,1047,1030,1,0
141,7.2282,1044,1030,1,0
142,6.8667,1103,1030,1,1
143,6.5234,1044,1030,1,0
144,6.1972,1081,1030,1,1
145,5.8874,1052,1030,1,0
146,5.5930,1066,1030,1,1
147,5.3134,1071,1030,1,1
148,5.0477,1127,1030,1,1
149,4.7953,1111,1030,1,0
150,4.5555,1056,1030,1,0
151,4.3278,1055,1030,1,0
152,4.1114,1104,1030,1,1
153,3.9058,1107,1030,1,1
154,3.7105,1055,1030,1,0
155,3.5250,1043,1030,1,0
156,3.3487,1052,1030,1,1
157,3.1813,1085,1030,1,1
158,3.0222,1096,1030,1,1
159,2.8711,1047,1030,1,0
160,2.7276,1055,1030,1,1
161,2.5912,1066,1030,1,1
162,2.4616,1047,1030,1,0
163,2.3386,1139,1030,1,1
164,2.2216,1131,1030,1,0
165,2.1105,1119,1030,1,0
166,2.0050,1118,1030,1,0
167,1.9048,1107,1030,1,0
168,1.8095,1128,1030,1,1
169,1.7190,1091,1030,1,0
170,1.6331,1064,1030,1,0
171,1.5514,1050,1030,1,0
172,1.4739,1126,1030,1,1
173,1.4002,1053,1030,1,0
174,1.3302,1128,1030,1,1
175,1.2637,1105,1030,1,0
176,1.2005,1061,1030,1,0
177,1.1405,1137,1030,1,1
178,1.0834,1154,1030,1,1
179,1.0293,1117,1030,1,0
180,0.9778,1060,1030,1,0
181,0.9289,1096,1030,1,1
182,0.8825,1107,1030,1,1
183,0.8383,1054,1030,1,0
184,0.7964,1090,1030,1,1
185,0.7566,1101,1030,1,1
186,0.7188,1091,1030,1,0
187,0.6828,1064,1030,1,0
188,0.6487,1054,1030,1,0
189,0.6163,1105,1030,1,1
190,0.5854,1065,1030,1,0
191,0.5562,1052,1030,1,0
192,0.5284,1055,1030,1,1
193,0.5019,1127,1030,1,1
194,0.4768,1153,1030,1,1
195,0.4530,1060,1030,1,0
196,0.4304,1046,1030,1,0
197,0.4088,1061,1030,1,1
198,0.3884,1074,1030,1,1
199,0.3690,1117,1030,1,1
200,0.3505,1105,1030,1,0
201,0.3330,1083,1030,1,0
202,0.3163,1068,1030,1,0
