temperatura,makespan
10000.00000,1554
8500.00000,401
7225.00000,318
6141.25000,293
5220.06250,291
4437.05322,422
3771.49536,235
3205.77124,291
2724.90552,378
2316.16968,303
1968.74426,300
1673.43262,296
1422.41772,289
1209.05505,251
1027.69678,340
873.54230,407
742.51099,301
631.13434,363
536.46417,316
455.99457,345
387.59540,295
329.45609,300
280.03769,411
238.03204,311
202.32724,311
171.97816,298
146.18144,265
124.25423,241
105.61610,238
89.77368,307
76.30763,289
64.86149,252
55.13227,252
46.86243,232
39.83307,232
33.85810,221
28.77939,221
24.46248,221
20.79311,221
17.67414,221
15.02302,221
12.76957,221
10.85414,221
9.22602,221
7.84211,219
6.66580,219
5.66593,214
4.81604,214
4.09363,214
3.47959,214
2.95765,214
2.51400,214
2.13690,199
1.81637,199
1.54391,199
1.31233,199
1.11548,199
0.94815,199
0.80593,199
0.68504,199
0.58229,199
0.49494,199
0.42070,199
0.35760,199
0.30396,199
0.25836,199
0.21961,199
0.18667,199
0.15867,199
0.13487,199
0.11464,199
