iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9900.0000,878,878,1,0
2,9801.0000,769,769,1,0
3,9702.9902,789,769,1,1
4,9605.9600,814,769,1,1
5,9509.9004,790,769,1,0
6,9414.8018,884,769,1,1
7,9320.6543,762,762,1,0
8,9227.4482,788,762,1,1
9,9135.1738,808,762,1,1
10,9043.8223,949,762,1,1
11,8953.3838,945,762,1,0
12,8863.8496,740,740,1,0
13,8775.2109,696,696,1,0
14,8687.4590,673,673,1,0
15,8600.5850,683,673,1,1
16,8514.5791,661,661,1,0
17,8429.4336,640,640,1,0
18,8345.1396,633,633,1,0
19,8261.6885,659,633,1,1
20,8179.0718,642,633,1,0
21,8097.2812,619,619,1,0
22,8016.3086,611,611,1,0
23,7936.1455,704,611,1,1
24,7856.7842,595,595,1,0
25,7778.2163,591,591,1,0
26,7700.4341,569,569,1,0
27,7623.4297,587,569,1,1
28,7547.1953,561,561,1,0
29,7471.7236,586,561,1,1
30,7397.0063,626,561,1,1
31,7323.0361,644,561,1,1
32,7249.8057,623,561,1,0
33,7177.3076,620,561,1,0
34,7105.5347,597,561,1,0
35,7034.4795,588,561,1,0
36,6964.1348,578,561,1,0
37,6894.4937,568,561,1,0
38,6825.5488,563,561,1,0
39,6757.2935,610,561,1,1
40,6689.7207,566,561,1,0
41,6622.8237,632,561,1,1
42,6556.5957,561,561,1,0
43,6491.0298,643,561,1,1
44,6426.1196,616,561,1,0
45,6361.8584,639,561,1,1
46,6298.2397,644,561,1,1
47,6235.2573,721,561,1,1
48,6172.9048,651,561,1,0
49,6111.1758,634,561,1,0
50,6050.0640,668,561,1,1
51,5989.5635,742,561,1,1
52,5929.6680,613,561,1,0
53,5870.3716,597,561,1,0
54,5811.6680,603,561,1,1
55,5753.5513,607,561,1,1
56,5696.0156,624,561,1,1
57,5639.0557,551,551,1,0
58,5582.6650,605,551,1,1
59,5526.8384,605,551,1,0
60,5471.5698,724,551,1,1
61,5416.8540,650,551,1,0
62,5362.6855,664,551,1,1
63,5309.0586,619,551,1,0
64,5255.9683,670,551,1,1
65,5203.4087,661,551,1,0
66,5151.3745,600,551,1,0
67,5099.8608,596,551,1,0
68,5048.8623,623,551,1,1
69,4998.3735,631,551,1,1
70,4948.3896,570,551,1,0
71,4898.9058,551,551,1,0
72,4849.9170,610,551,1,1
73,4801.4180,627,551,1,1
74,4753.4038,572,551,1,0
75,4705.8696,561,551,1,0
76,4658.8110,598,551,1,1
77,4612.2231,631,551,1,1
78,4566.1011,632,551,1,1
79,4520.4399,548,548,1,0
80,4475.2354,610,548,1,1
81,4430.4829,640,548,1,1
82,4386.1782,640,548,1,0
83,4342.3164,743,548,1,1
84,4298.8931,639,548,1,0
85,4255.9043,707,548,1,1
