temperatura,makespan
10000.00000,18767
9500.00000,888
9025.00000,887
8573.75000,738
8145.06250,761
7737.80908,747
7350.91846,702
6983.37256,655
6634.20361,691
6302.49316,649
5987.36865,717
5688.00000,734
5403.60010,699
5133.41992,648
4876.74902,727
4632.91162,678
4401.26611,705
4181.20264,755
3972.14233,697
3773.53516,647
3584.85840,664
3405.61548,647
3235.33472,641
3073.56787,637
2919.88940,628
2773.89502,641
2635.20020,656
2503.44019,670
2378.26807,664
2259.35474,704
2146.38696,682
2039.06763,665
1937.11426,633
1840.25854,717
1748.24561,627
1660.83325,694
1577.79163,646
1498.90198,622
1423.95691,644
1352.75903,638
1285.12109,754
1220.86499,686
1159.82178,654
1101.83069,701
1046.73914,721
994.40216,751
944.68207,756
897.44794,684
852.57550,700
809.94672,707
769.44934,691
730.97687,725
694.42804,669
659.70660,687
626.72125,677
595.38519,660
565.61591,723
537.33508,686
510.46832,672
484.94492,696
460.69766,889
437.66278,736
415.77963,713
394.99063,709
375.24109,752
356.47903,708
338.65509,758
321.72232,726
305.63620,680
290.35440,678
275.83667,670
262.04483,699
248.94258,668
236.49545,721
224.67068,691
213.43715,735
202.76529,733
192.62703,749
182.99568,723
173.84590,783
165.15361,749
156.89594,746
149.05113,745
141.59857,725
134.51865,698
127.79271,726
121.40308,735
115.33292,726
109.56628,711
104.08796,693
98.88356,680
93.93938,672
89.24242,674
84.78030,659
80.54128,651
76.51422,679
72.68851,667
69.05408,644
65.60137,641
62.32130,705
59.20523,752
56.24497,714
53.43272,641
50.76109,666
48.22303,641
45.81188,702
43.52128,650
41.34522,638
39.27796,702
37.31406,636
35.44836,648
33.67594,702
31.99214,675
30.39253,730
28.87291,672
27.42926,663
26.05780,659
24.75491,687
23.51716,696
22.34130,676
21.22424,680
20.16302,702
19.15487,752
18.19713,685
17.28727,762
16.42291,749
15.60176,734
14.82167,778
14.08059,678
13.37656,676
12.70773,718
12.07234,719
11.46873,691
10.89529,720
10.35052,744
9.83300,751
9.34135,731
8.87428,741
8.43057,660
8.00904,699
7.60859,646
7.22816,706
6.86675,703
6.52341,688
6.19724,722
5.88738,665
5.59301,661
5.31336,657
5.04769,648
4.79531,649
4.55554,641
4.32776,657
4.11138,656
3.90581,685
3.71052,665
3.52499,707
3.34874,748
3.18130,742
3.02224,634
2.87113,680
2.72757,718
2.59119,642
2.46163,627
2.33855,626
2.22162,695
2.11054,776
2.00501,737
1.90476,728
1.80953,769
1.71905,712
1.63310,698
1.55144,721
1.47387,659
1.40018,648
1.33017,675
1.26366,700
1.20048,716
1.14045,702
1.08343,693
1.02926,690
0.97780,695
0.92891,667
0.88246,672
0.83834,656
0.79642,701
0.75660,651
0.71877,631
0.68283,661
0.64869,686
0.61625,676
0.58544,704
0.55617,691
0.52836,682
0.50194,697
0.47685,671
0.45300,657
0.43035,649
0.40884,626
0.38839,681
0.36897,659
0.35053,642
0.33300,693
0.31635,659
0.30053,643
0.28551,666
0.27123,673
0.25767,699
0.24479,654
0.23255,664
0.22092,682
0.20987,690
0.19938,681
0.18941,680
0.17994,695
0.17094,672
0.16240,709
0.15428,667
0.14656,731
0.13923,744
0.13227,652
0.12566,631
0.11938,625
0.11341,623
0.10774,629
0.10235,630
