iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9900.0000,380,380,1,0
2,9801.0000,364,364,1,0
3,9702.9902,382,364,1,1
4,9605.9600,424,364,1,1
5,9509.9004,386,364,1,0
6,9414.8018,404,364,1,1
7,9320.6543,387,364,1,0
8,9227.4482,407,364,1,1
9,9135.1738,416,364,1,1
10,9043.8223,428,364,1,1
11,8953.3838,356,356,1,0
12,8863.8496,353,353,1,0
13,8775.2109,332,332,1,0
14,8687.4590,337,332,1,1
15,8600.5850,331,331,1,0
16,8514.5791,351,331,1,1
17,8429.4336,361,331,1,1
18,8345.1396,322,322,1,0
19,8261.6885,301,301,1,0
20,8179.0718,298,298,1,0
21,8097.2812,367,298,1,1
22,8016.3086,342,298,1,0
23,7936.1455,357,298,1,1
24,7856.7842,349,298,1,0
25,7778.2163,334,298,1,0
26,7700.4341,300,298,1,0
27,7623.4297,293,293,1,0
28,7547.1953,291,291,1,0
29,7471.7236,280,280,1,0
30,7397.0063,280,280,1,0
31,7323.0361,280,280,1,0
32,7249.8057,276,276,1,0
33,7177.3076,274,274,1,0
34,7105.5347,273,273,1,0
35,7034.4795,312,273,1,1
36,6964.1348,284,273,1,0
37,6894.4937,295,273,1,1
38,6825.5488,265,265,1,0
39,6757.2935,289,265,1,1
40,6689.7207,279,265,1,0
41,6622.8237,278,265,1,0
42,6556.5957,259,259,1,0
43,6491.0298,250,250,1,0
44,6426.1196,321,250,1,1
45,6361.8584,318,250,1,0
46,6298.2397,308,250,1,0
47,6235.2573,323,250,1,1
48,6172.9048,314,250,1,0
49,6111.1758,321,250,1,1
50,6050.0640,332,250,1,1
51,5989.5635,317,250,1,0
52,5929.6680,293,250,1,0
53,5870.3716,284,250,1,0
54,5811.6680,276,250,1,0
55,5753.5513,331,250,1,1
56,5696.0156,303,250,1,0
57,5639.0557,321,250,1,1
58,5582.6650,310,250,1,0
59,5526.8384,276,250,1,0
60,5471.5698,321,250,1,1
61,5416.8540,373,250,1,1
62,5362.6855,334,250,1,0
63,5309.0586,307,250,1,0
64,5255.9683,308,250,1,1
65,5203.4087,341,250,1,1
66,5151.3745,296,250,1,0
67,5099.8608,294,250,1,0
68,5048.8623,294,250,1,0
69,4998.3735,312,250,1,1
70,4948.3896,318,250,1,1
71,4898.9058,321,250,1,1
72,4849.9170,289,250,1,0
73,4801.4180,277,250,1,0
74,4753.4038,269,250,1,0
75,4705.8696,288,250,1,1
76,4658.8110,261,250,1,0
77,4612.2231,275,250,1,1
78,4566.1011,279,250,1,1
79,4520.4399,293,250,1,1
80,4475.2354,275,250,1,0
81,4430.4829,293,250,1,1
82,4386.1782,261,250,1,0
83,4342.3164,294,250,1,1
84,4298.8931,321,250,1,1
85,4255.9043,311,250,1,0
86,4213.3452,336,250,1,1
87,4171.2119,334,250,1,0
88,4129.5000,303,250,1,0
89,4088.2051,342,250,1,1
90,4047.3230,302,250,1,0
91,4006.8499,294,250,1,0
92,3966.7815,318,250,1,1
93,3927.1138,321,250,1,1
94,3887.8428,332,250,1,1
95,3848.9644,354,250,1,1
96,3810.4749,314,250,1,0
97,3772.3701,294,250,1,0
98,3734.6465,283,250,1,0
99,3697.3000,308,250,1,1
100,3660.3271,280,250,1,0
101,3623.7239,280,250,1,0
102,3587.4866,303,250,1,1
103,3551.6118,296,250,1,0
104,3516.0957,336,250,1,1
105,3480.9348,303,250,1,0
106,3446.1255,298,250,1,0
107,3411.6643,346,250,1,1
108,3377.5476,372,250,1,1
109,3343.7722,323,250,1,0
110,3310.3345,321,250,1,0
111,3277.2312,358,250,1,1
112,3244.4590,321,250,1,0
113,3212.0144,319,250,1,0
114,3179.8943,336,250,1,1
115,3148.0955,316,250,1,0
116,3116.6145,320,250,1,1
117,3085.4485,312,250,1,0
118,3054.5940,330,250,1,1
119,3024.0481,310,250,1,0
120,2993.8076,322,250,1,1
121,2963.8696,335,250,1,1
122,2934.2310,383,250,1,1
123,2904.8887,343,250,1,0
124,2875.8398,332,250,1,0
125,2847.0815,345,250,1,1
126,2818.6108,360,250,1,1
127,2790.4248,351,250,1,0
128,2762.5205,338,250,1,0
129,2734.8953,340,250,1,1
130,2707.5464,317,250,1,0
131,2680.4709,310,250,1,0
132,2653.6663,355,250,1,1
133,2627.1296,332,250,1,0
134,2600.8584,326,250,1,0
135,2574.8499,365,250,1,1
136,2549.1013,364,250,1,0
137,2523.6104,351,250,1,0
138,2498.3743,421,250,1,1
139,2473.3906,416,250,1,0
140,2448.6567,326,250,1,0
141,2424.1702,325,250,1,0
142,2399.9285,322,250,1,0
143,2375.9292,315,250,1,0
144,2352.1699,312,250,1,0
145,2328.6482,349,250,1,1
146,2305.3618,367,250,1,1
147,2282.3081,321,250,1,0
148,2259.4851,300,250,1,0
149,2236.8904,289,250,1,0
150,2214.5215,329,250,1,1
151,2192.3762,312,250,1,0
152,2170.4524,326,250,1,1
153,2148.7478,312,250,1,0
154,2127.2603,302,250,1,0
155,2105.9878,269,250,1,0
156,2084.9280,325,250,1,1
157,2064.0786,294,250,1,0
158,2043.4379,305,250,1,1
159,2023.0035,333,250,1,1
160,2002.7736,325,250,1,0
161,1982.7458,313,250,1,0
162,1962.9185,325,250,1,1
163,1943.2893,312,250,1,0
164,1923.8564,331,250,1,1
165,1904.6179,333,250,1,1
166,1885.5718,329,250,1,0
167,1866.7161,304,250,1,0
168,1848.0490,301,250,1,0
169,1829.5685,294,250,1,0
170,1811.2728,322,250,1,1
171,1793.1602,323,250,1,1
172,1775.2285,327,250,1,1
173,1757.4762,304,250,1,0
174,1739.9015,287,250,1,0
175,1722.5024,313,250,1,1
176,1705.2775,327,250,1,1
177,1688.2247,325,250,1,0
178,1671.3425,279,250,1,0
179,1654.6292,277,250,1,0
180,1638.0829,319,250,1,1
181,1621.7020,344,250,1,1
182,1605.4850,330,250,1,0
183,1589.4302,325,250,1,0
184,1573.5359,333,250,1,1
185,1557.8005,297,250,1,0
186,1542.2225,367,250,1,1
187,1526.8003,302,250,1,0
188,1511.5323,294,250,1,0
189,1496.4170,363,250,1,1
190,1481.4529,297,250,1,0
191,1466.6383,328,250,1,1
192,1451.9719,312,250,1,0
193,1437.4523,297,250,1,0
194,1423.0778,286,250,1,0
195,1408.8470,279,250,1,0
196,1394.7585,279,250,1,0
197,1380.8109,269,250,1,0
198,1367.0028,327,250,1,1
199,1353.3328,321,250,1,0
200,1339.7994,323,250,1,1
201,1326.4015,278,250,1,0
202,1313.1375,279,250,1,1
203,1300.0061,269,250,1,0
204,1287.0061,291,250,1,1
205,1274.1361,266,250,1,0
206,1261.3948,293,250,1,1
207,1248.7809,269,250,1,0
208,1236.2931,283,250,1,1
209,1223.9302,292,250,1,1
210,1211.6909,280,250,1,0
211,1199.5740,313,250,1,1
212,1187.5782,324,250,1,1
213,1175.7025,348,250,1,1
214,1163.9456,323,250,1,0
215,1152.3062,310,250,1,0
216,1140.7831,306,250,1,0
217,1129.3752,296,250,1,0
218,1118.0815,286,250,1,0
