iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,1447,1447,1,0
2,8100.0000,1566,1447,1,1
3,7290.0000,1516,1447,1,0
4,6561.0000,1542,1447,1,1
5,5904.8999,1477,1447,1,0
6,5314.4097,1388,1388,1,0
7,4782.9688,1414,1388,1,1
8,4304.6719,1433,1388,1,1
9,3874.2046,1610,1388,1,1
10,3486.7839,1396,1388,1,0
11,3138.1055,1455,1388,1,1
12,2824.2949,1409,1388,1,0
13,2541.8655,1425,1388,1,1
14,2287.6790,1278,1278,1,0
15,2058.9109,1308,1278,1,1
16,1853.0198,1374,1278,1,1
17,1667.7178,1252,1252,1,0
18,1500.9459,1234,1234,1,0
19,1350.8513,1224,1224,1,0
20,1215.7661,1223,1223,1,0
21,1094.1895,1254,1223,1,1
22,984.7705,1223,1223,1,0
23,886.2935,1274,1223,1,1
24,797.6641,1232,1223,1,0
25,717.8976,1261,1223,1,1
26,646.1078,1291,1223,1,1
27,581.4971,1224,1223,1,0
28,523.3474,1206,1206,1,0
29,471.0126,1203,1203,1,0
30,423.9113,1189,1189,1,0
31,381.5202,1225,1189,1,1
32,343.3682,1185,1185,1,0
33,309.0313,1174,1174,1,0
34,278.1282,1172,1172,1,0
35,250.3154,1160,1160,1,0
36,225.2838,1213,1160,1,1
37,202.7554,1231,1160,1,1
38,182.4799,1160,1160,1,0
39,164.2319,1158,1158,1,0
40,147.8087,1158,1158,1,0
41,133.0278,1178,1158,1,1
42,119.7251,1152,1152,1,0
43,107.7525,1210,1152,1,1
44,96.9773,1161,1152,1,0
45,87.2796,1161,1152,1,0
46,78.5516,1156,1152,1,0
47,70.6964,1147,1147,1,0
48,63.6268,1221,1147,1,1
49,57.2641,1284,1147,1,1
50,51.5377,1153,1147,1,0
51,46.3839,1202,1147,1,1
52,41.7455,1210,1147,1,1
53,37.5710,1191,1147,1,0
54,33.8139,1187,1147,1,0
55,30.4325,1162,1147,1,0
56,27.3892,1222,1147,1,1
57,24.6503,1196,1147,1,0
58,22.1853,1226,1147,1,1
59,19.9668,1194,1147,1,0
60,17.9701,1214,1147,1,1
61,16.1731,1180,1147,1,0
62,14.5558,1232,1147,1,1
63,13.1002,1215,1147,1,0
64,11.7902,1207,1147,1,0
65,10.6112,1225,1147,1,1
66,9.5500,1176,1147,1,0
67,8.5950,1167,1147,1,0
68,7.7355,1154,1147,1,0
69,6.9620,1256,1147,1,1
70,6.2658,1194,1147,1,0
71,5.6392,1175,1147,1,0
72,5.0753,1160,1147,1,0
73,4.5678,1132,1132,1,0
74,4.1110,1113,1113,1,0
75,3.6999,1170,1113,1,1
76,3.3299,1174,1113,1,1
77,2.9969,1209,1113,1,1
78,2.6972,1159,1113,1,0
79,2.4275,1144,1113,1,0
80,2.1847,1165,1113,1,1
81,1.9663,1123,1113,1,0
82,1.7696,1173,1113,1,1
83,1.5927,1102,1102,1,0
84,1.4334,1161,1102,1,1
85,1.2901,1098,1098,1,0
86,1.1611,1093,1093,1,0
87,1.0450,1139,1093,1,1
88,0.9405,1093,1093,1,0
89,0.8464,1170,1093,1,1
90,0.7618,1159,1093,1,0
91,0.6856,1161,1093,1,1
92,0.6170,1157,1093,1,0
93,0.5553,1149,1093,1,0
94,0.4998,1220,1093,1,1
95,0.4498,1138,1093,1,0
96,0.4048,1131,1093,1,0
97,0.3644,1127,1093,1,0
98,0.3279,1114,1093,1,0
99,0.2951,1137,1093,1,1
100,0.2656,1178,1093,1,1
101,0.2391,1155,1093,1,0
102,0.2151,1173,1093,1,1
103,0.1936,1158,1093,1,0
104,0.1743,1123,1093,1,0
105,0.1568,1194,1093,1,1
106,0.1412,1185,1093,1,0
107,0.1270,1163,1093,1,0
108,0.1143,1162,1093,1,0
109,0.1029,1191,1093,1,1
110,0.0926,1160,1093,1,0
