iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,406,406,1,0
2,7225.0000,489,406,1,1
3,6141.2500,465,406,1,0
4,5220.0625,444,406,1,0
5,4437.0532,465,406,1,1
6,3771.4954,539,406,1,1
7,3205.7712,488,406,1,0
8,2724.9055,488,406,1,0
9,2316.1697,484,406,1,0
10,1968.7443,474,406,1,0
11,1673.4326,446,406,1,0
12,1422.4177,465,406,1,1
13,1209.0551,543,406,1,1
14,1027.6968,539,406,1,0
15,873.5423,515,406,1,0
16,742.5110,530,406,1,1
17,631.1343,470,406,1,0
18,536.4642,512,406,1,1
19,455.9946,499,406,1,0
20,387.5954,449,406,1,0
21,329.4561,513,406,1,1
22,280.0377,501,406,1,0
23,238.0320,502,406,1,1
24,202.3272,537,406,1,1
25,171.9782,517,406,1,0
26,146.1814,546,406,1,1
27,124.2542,558,406,1,1
28,105.6161,515,406,1,0
29,89.7737,611,406,1,1
30,76.3076,415,406,1,0
31,64.8615,412,406,1,0
32,55.1323,401,401,1,0
33,46.8624,427,401,1,1
34,39.8331,520,401,1,1
35,33.8581,448,401,1,0
36,28.7794,528,401,1,1
37,24.4625,567,401,1,1
38,20.7931,578,401,1,1
39,17.6741,485,401,1,0
40,15.0230,487,401,1,1
41,12.7696,554,401,1,1
42,10.8541,485,401,1,0
43,9.2260,509,401,1,1
44,7.8421,519,401,1,1
45,6.6658,495,401,1,0
46,5.6659,562,401,1,1
47,4.8160,567,401,1,1
48,4.0936,653,401,1,1
49,3.4796,499,401,1,0
50,2.9576,507,401,1,1
51,2.5140,496,401,1,0
52,2.1369,421,401,1,0
53,1.8164,459,401,1,1
54,1.5439,411,401,1,0
55,1.3123,368,368,1,0
56,1.1155,358,358,1,0
57,0.9482,392,358,1,1
58,0.8059,410,358,1,1
59,0.6850,390,358,1,0
60,0.5823,356,356,1,0
61,0.4949,332,332,1,0
62,0.4207,328,328,1,0
63,0.3576,319,319,1,0
64,0.3040,366,319,1,1
65,0.2584,314,314,1,0
66,0.2196,438,314,1,1
67,0.1867,296,296,1,0
68,0.1587,310,296,1,1
69,0.1349,295,295,1,0
70,0.1146,280,280,1,0
71,0.0974,294,280,1,1
