iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,1552,1552,1,0
2,6400.0000,1576,1552,1,1
3,5120.0000,1520,1520,1,0
4,4096.0000,1528,1520,1,1
5,3276.8000,1629,1520,1,1
6,2621.4402,1467,1467,1,0
7,2097.1521,1455,1455,1,0
8,1677.7217,1400,1400,1,0
9,1342.1774,1412,1400,1,1
10,1073.7419,1395,1395,1,0
11,858.9936,1384,1384,1,0
12,687.1949,1335,1335,1,0
13,549.7559,1354,1335,1,1
14,439.8047,1322,1322,1,0
15,351.8438,1322,1322,1,0
16,281.4751,1455,1322,1,1
17,225.1801,1405,1322,1,0
18,180.1440,1327,1322,1,0
19,144.1152,1350,1322,1,1
20,115.2922,1305,1305,1,0
21,92.2338,1297,1297,1,0
22,73.7870,1297,1297,1,0
23,59.0296,1239,1239,1,0
24,47.2237,1229,1229,1,0
25,37.7790,1235,1229,1,1
26,30.2232,1306,1229,1,1
27,24.1785,1285,1229,1,0
28,19.3428,1373,1229,1,1
29,15.4743,1212,1212,1,0
30,12.3794,1307,1212,1,1
31,9.9035,1311,1212,1,1
32,7.9228,1314,1212,1,1
33,6.3383,1292,1212,1,0
34,5.0706,1276,1212,1,0
35,4.0565,1270,1212,1,0
36,3.2452,1298,1212,1,1
37,2.5962,1226,1212,1,0
38,2.0769,1188,1188,1,0
39,1.6615,1189,1188,1,1
40,1.3292,1198,1188,1,1
41,1.0634,1238,1188,1,1
42,0.8507,1219,1188,1,0
43,0.6806,1252,1188,1,1
44,0.5445,1218,1188,1,0
45,0.4356,1185,1185,1,0
46,0.3484,1170,1170,1,0
47,0.2788,1239,1170,1,1
48,0.2230,1162,1162,1,0
49,0.1784,1156,1156,1,0
50,0.1427,1189,1156,1,1
51,0.1142,1150,1150,1,0
52,0.0913,1241,1150,1,1
