iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9500.0000,3653,3653,1,0
2,9025.0000,3583,3583,1,0
3,8573.7500,3421,3421,1,0
4,8145.0625,3404,3404,1,0
5,7737.8091,3424,3404,1,1
6,7350.9185,3403,3403,1,0
7,6983.3726,3340,3340,1,0
8,6634.2036,3185,3185,1,0
9,6302.4932,3204,3185,1,1
10,5987.3687,3221,3185,1,1
11,5688.0000,3170,3170,1,0
12,5403.6001,3258,3170,1,1
13,5133.4199,3200,3170,1,0
14,4876.7490,3186,3170,1,0
15,4632.9116,3166,3166,1,0
16,4401.2661,3094,3094,1,0
17,4181.2026,3077,3077,1,0
18,3972.1423,3076,3076,1,0
19,3773.5352,3041,3041,1,0
20,3584.8584,2998,2998,1,0
21,3405.6155,2972,2972,1,0
22,3235.3347,3024,2972,1,1
23,3073.5679,2970,2970,1,0
24,2919.8894,2967,2967,1,0
25,2773.8950,2966,2966,1,0
26,2635.2002,2995,2966,1,1
27,2503.4402,2978,2966,1,0
28,2378.2681,3030,2966,1,1
29,2259.3547,3005,2966,1,0
30,2146.3870,3041,2966,1,1
31,2039.0676,3022,2966,1,0
32,1937.1143,2942,2942,1,0
33,1840.2585,2935,2935,1,0
34,1748.2456,2930,2930,1,0
35,1660.8333,2894,2894,1,0
36,1577.7916,2883,2883,1,0
37,1498.9020,2882,2882,1,0
38,1423.9569,2832,2832,1,0
39,1352.7590,2878,2832,1,1
40,1285.1211,2824,2824,1,0
41,1220.8650,2821,2821,1,0
42,1159.8218,2820,2820,1,0
43,1101.8307,2865,2820,1,1
44,1046.7391,2815,2815,1,0
45,994.4022,2837,2815,1,1
46,944.6821,2863,2815,1,1
47,897.4479,2859,2815,1,0
48,852.5755,2805,2805,1,0
49,809.9467,2763,2763,1,0
50,769.4493,2811,2763,1,1
51,730.9769,2765,2763,1,0
52,694.4280,2786,2763,1,1
53,659.7066,2821,2763,1,1
54,626.7213,2759,2759,1,0
55,595.3852,2838,2759,1,1
56,565.6159,2750,2750,1,0
57,537.3351,2800,2750,1,1
58,510.4683,2772,2750,1,0
59,484.9449,2758,2750,1,0
60,460.6977,2736,2736,1,0
61,437.6628,2743,2736,1,1
62,415.7796,2713,2713,1,0
63,394.9906,2724,2713,1,1
64,375.2411,2732,2713,1,1
65,356.4790,2744,2713,1,1
66,338.6551,2734,2713,1,0
67,321.7223,2727,2713,1,0
68,305.6362,2737,2713,1,1
69,290.3544,2809,2713,1,1
70,275.8367,2800,2713,1,0
71,262.0448,2743,2713,1,0
72,248.9426,2733,2713,1,0
73,236.4955,2729,2713,1,0
74,224.6707,2707,2707,1,0
75,213.4371,2700,2700,1,0
76,202.7653,2683,2683,1,0
77,192.6270,2696,2683,1,1
78,182.9957,2716,2683,1,1
79,173.8459,2758,2683,1,1
80,165.1536,2730,2683,1,0
81,156.8959,2679,2679,1,0
82,149.0511,2732,2679,1,1
83,141.5986,2733,2679,1,1
84,134.5186,2678,2678,1,0
