temperatura,makespan
10000.00000,4168
9500.00000,569
9025.00000,546
8573.75000,528
8145.06250,464
7737.80908,368
7350.91846,406
6983.37256,395
6634.20361,419
6302.49316,429
5987.36865,492
5688.00000,508
5403.60010,432
5133.41992,491
4876.74902,504
4632.91162,455
4401.26611,544
4181.20264,583
3972.14233,457
3773.53516,495
3584.85840,414
3405.61548,410
3235.33472,398
3073.56787,510
2919.88940,494
2773.89502,469
2635.20020,425
2503.44019,484
2378.26807,417
2259.35474,417
2146.38696,566
2039.06763,434
1937.11426,515
1840.25854,470
1748.24561,433
1660.83325,399
1577.79163,559
1498.90198,411
1423.95691,524
1352.75903,414
1285.12109,401
1220.86499,452
1159.82178,445
1101.83069,473
1046.73914,467
994.40216,413
944.68207,388
897.44794,520
852.57550,416
809.94672,403
769.44934,383
730.97687,331
694.42804,318
659.70660,316
626.72125,305
595.38519,305
565.61591,302
537.33508,343
510.46832,377
484.94492,347
460.69766,433
437.66278,435
415.77963,345
394.99063,393
375.24109,342
356.47903,328
338.65509,337
321.72232,326
305.63620,321
290.35440,412
275.83667,370
262.04483,350
248.94258,376
236.49545,377
224.67068,425
213.43715,474
202.76529,471
192.62703,369
182.99568,366
173.84590,438
165.15361,391
156.89594,451
149.05113,581
141.59857,445
134.51865,465
127.79271,413
121.40308,349
115.33292,358
109.56628,380
104.08796,361
98.88356,350
93.93938,329
89.24242,398
84.78030,397
80.54128,488
76.51422,482
72.68851,458
69.05408,512
65.60137,521
62.32130,430
59.20523,393
56.24497,443
53.43272,491
50.76109,458
48.22303,508
45.81188,519
43.52128,411
41.34522,468
39.27796,458
37.31406,443
35.44836,430
33.67594,414
31.99214,566
30.39253,479
28.87291,464
27.42926,493
26.05780,491
24.75491,507
23.51716,577
22.34130,503
21.22424,446
20.16302,519
19.15487,435
18.19713,467
17.28727,493
16.42291,448
15.60176,392
14.82167,388
14.08059,412
13.37656,383
12.70773,410
12.07234,379
11.46873,458
10.89529,459
10.35052,459
9.83300,411
9.34135,477
8.87428,463
8.43057,434
8.00904,343
7.60859,409
7.22816,474
6.86675,442
6.52341,433
6.19724,526
5.88738,473
5.59301,414
5.31336,454
5.04769,474
4.79531,429
4.55554,408
4.32776,399
4.11138,433
3.90581,361
3.71052,359
3.52499,415
3.34874,386
3.18130,400
3.02224,432
2.87113,429
2.72757,502
2.59119,549
2.46163,570
2.33855,476
2.22162,379
2.11054,397
2.00501,403
1.90476,434
1.80953,398
1.71905,437
1.63310,380
1.55144,389
1.47387,443
1.40018,503
1.33017,502
1.26366,438
1.20048,525
1.14045,604
1.08343,472
1.02926,423
0.97780,407
0.92891,364
0.88246,353
0.83834,413
0.79642,342
0.75660,328
0.71877,312
0.68283,304
0.64869,301
0.61625,350
0.58544,381
0.55617,415
0.52836,361
0.50194,333
0.47685,330
0.45300,407
0.43035,385
0.40884,319
0.38839,330
0.36897,299
0.35053,298
0.33300,289
0.31635,285
0.30053,266
0.28551,271
0.27123,342
0.25767,403
0.24479,316
0.23255,299
0.22092,272
0.20987,310
0.19938,322
0.18941,312
0.17994,301
0.17094,316
0.16240,375
0.15428,309
0.14656,337
0.13923,319
0.13227,317
0.12566,309
0.11938,328
0.11341,301
0.10774,291
0.10235,302
