temperatura,makespan
10000.00000,4977
9000.00000,860
8100.00000,845
7290.00000,898
6561.00000,1021
5904.89990,808
5314.40967,857
4782.96875,800
4304.67188,898
3874.20459,891
3486.78394,763
3138.10547,729
2824.29492,703
2541.86548,777
2287.67896,666
2058.91089,636
1853.01978,662
1667.71777,597
1500.94592,552
1350.85132,546
1215.76611,550
1094.18945,546
984.77051,616
886.29346,572
797.66406,599
717.89764,582
646.10785,582
581.49707,576
523.34735,546
471.01260,582
423.91135,576
381.52020,542
343.36816,545
309.03134,541
278.12820,576
250.31538,564
225.28384,575
202.75545,550
182.47990,575
164.23190,550
147.80872,564
133.02785,582
119.72506,522
107.75255,534
96.97729,552
87.27956,542
78.55160,534
70.69643,545
63.62679,528
57.26411,522
51.53770,542
46.38393,546
41.74553,522
37.57098,552
33.81388,546
30.43249,545
27.38924,520
24.65032,522
22.18529,546
19.96676,542
17.97008,528
16.17307,546
14.55577,545
13.10019,534
11.79017,528
10.61115,534
9.55004,545
8.59503,546
7.73553,546
6.96198,552
6.26578,528
5.63920,546
5.07528,520
4.56775,552
4.11098,546
3.69988,534
3.32989,522
2.99690,546
2.69721,546
2.42749,546
2.18474,545
1.96627,522
1.76964,546
1.59268,534
1.43341,545
1.29007,542
1.16106,546
1.04495,545
0.94046,534
0.84641,545
0.76177,546
0.68559,534
0.61704,545
0.55533,546
0.49980,546
0.44982,522
0.40484,511
0.36435,534
0.32792,511
0.29513,542
0.26561,534
0.23905,545
0.21515,520
0.19363,545
0.17427,522
0.15684,528
0.14116,522
0.12704,534
0.11434,545
0.10290,542
