temperatura,makespan
10000.00000,127074
8000.00000,3394
6400.00000,3316
5120.00000,3476
4096.00000,3241
3276.80005,3198
2621.44019,3196
2097.15210,3160
1677.72168,3061
1342.17737,3076
1073.74194,3026
858.99359,3024
687.19489,3045
549.75592,3014
439.80475,3011
351.84381,3109
281.47507,3026
225.18005,2968
180.14404,2923
144.11523,2934
115.29219,2921
92.23376,2890
73.78701,2895
59.02961,2915
47.22369,2886
37.77895,2885
30.22316,2926
24.17853,2907
19.34282,2897
15.47426,2927
12.37941,2928
9.90353,2888
7.92282,2887
6.33826,2857
5.07061,2839
4.05649,2833
3.24519,2959
2.59615,2849
2.07692,2827
1.66154,2808
1.32923,2792
1.06338,2782
0.85071,2795
0.68057,2816
0.54445,2798
0.43556,2857
0.34845,2870
0.27876,2778
0.22301,2770
0.17841,2768
0.14272,2755
0.11418,2745
