iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9900.0000,697,697,1,0
2,9801.0000,688,688,1,0
3,9702.9902,804,688,1,1
4,9605.9600,747,688,1,0
5,9509.9004,731,688,1,0
6,9414.8018,662,662,1,0
7,9320.6543,647,647,1,0
8,9227.4482,622,622,1,0
9,9135.1738,606,606,1,0
10,9043.8223,602,602,1,0
11,8953.3838,591,591,1,0
12,8863.8496,630,591,1,1
13,8775.2109,592,591,1,0
14,8687.4590,592,591,1,0
15,8600.5850,643,591,1,1
16,8514.5791,725,591,1,1
17,8429.4336,668,591,1,0
18,8345.1396,679,591,1,1
19,8261.6885,728,591,1,1
20,8179.0718,659,591,1,0
21,8097.2812,684,591,1,1
22,8016.3086,658,591,1,0
23,7936.1455,704,591,1,1
24,7856.7842,746,591,1,1
25,7778.2163,697,591,1,0
26,7700.4341,723,591,1,1
27,7623.4297,675,591,1,0
28,7547.1953,672,591,1,0
29,7471.7236,733,591,1,1
30,7397.0063,710,591,1,0
31,7323.0361,696,591,1,0
32,7249.8057,681,591,1,0
33,7177.3076,711,591,1,1
34,7105.5347,712,591,1,1
35,7034.4795,724,591,1,1
36,6964.1348,794,591,1,1
37,6894.4937,668,591,1,0
38,6825.5488,665,591,1,0
39,6757.2935,658,591,1,0
40,6689.7207,663,591,1,1
41,6622.8237,652,591,1,0
42,6556.5957,657,591,1,1
43,6491.0298,696,591,1,1
44,6426.1196,670,591,1,0
45,6361.8584,670,591,1,0
46,6298.2397,735,591,1,1
47,6235.2573,717,591,1,0
48,6172.9048,764,591,1,1
49,6111.1758,763,591,1,0
50,6050.0640,789,591,1,1
51,5989.5635,774,591,1,0
52,5929.6680,845,591,1,1
53,5870.3716,810,591,1,0
54,5811.6680,693,591,1,0
55,5753.5513,783,591,1,1
56,5696.0156,754,591,1,0
57,5639.0557,695,591,1,0
58,5582.6650,756,591,1,1
59,5526.8384,692,591,1,0
60,5471.5698,762,591,1,1
61,5416.8540,707,591,1,0
62,5362.6855,742,591,1,1
63,5309.0586,798,591,1,1
64,5255.9683,778,591,1,0
65,5203.4087,757,591,1,0
66,5151.3745,857,591,1,1
67,5099.8608,738,591,1,0
68,5048.8623,780,591,1,1
69,4998.3735,766,591,1,0
70,4948.3896,746,591,1,0
71,4898.9058,701,591,1,0
72,4849.9170,704,591,1,1
73,4801.4180,688,591,1,0
74,4753.4038,709,591,1,1
75,4705.8696,697,591,1,0
76,4658.8110,711,591,1,1
77,4612.2231,717,591,1,1
78,4566.1011,751,591,1,1
79,4520.4399,789,591,1,1
80,4475.2354,706,591,1,0
81,4430.4829,877,591,1,1
82,4386.1782,772,591,1,0
83,4342.3164,751,591,1,0
84,4298.8931,813,591,1,1
85,4255.9043,808,591,1,0
86,4213.3452,751,591,1,0
87,4171.2119,748,591,1,0
88,4129.5000,854,591,1,1
89,4088.2051,840,591,1,0
90,4047.3230,844,591,1,1
