iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9900.0000,280,280,1,0
2,9801.0000,326,280,1,1
3,9702.9902,375,280,1,1
4,9605.9600,360,280,1,0
5,9509.9004,358,280,1,0
6,9414.8018,357,280,1,0
7,9320.6543,377,280,1,1
8,9227.4482,411,280,1,1
9,9135.1738,432,280,1,1
10,9043.8223,491,280,1,1
11,8953.3838,404,280,1,0
12,8863.8496,436,280,1,1
13,8775.2109,354,280,1,0
14,8687.4590,300,280,1,0
15,8600.5850,364,280,1,1
16,8514.5791,322,280,1,0
17,8429.4336,250,250,1,0
18,8345.1396,253,250,1,1
19,8261.6885,249,249,1,0
20,8179.0718,278,249,1,1
21,8097.2812,243,243,1,0
22,8016.3086,243,243,1,0
23,7936.1455,224,224,1,0
24,7856.7842,215,215,1,0
25,7778.2163,272,215,1,1
26,7700.4341,258,215,1,0
27,7623.4297,261,215,1,1
28,7547.1953,285,215,1,1
29,7471.7236,280,215,1,0
30,7397.0063,262,215,1,0
31,7323.0361,248,215,1,0
32,7249.8057,264,215,1,1
33,7177.3076,304,215,1,1
34,7105.5347,221,215,1,0
35,7034.4795,246,215,1,1
36,6964.1348,209,209,1,0
37,6894.4937,209,209,1,0
38,6825.5488,224,209,1,1
39,6757.2935,253,209,1,1
40,6689.7207,307,209,1,1
41,6622.8237,339,209,1,1
42,6556.5957,337,209,1,0
43,6491.0298,306,209,1,0
44,6426.1196,303,209,1,0
45,6361.8584,288,209,1,0
46,6298.2397,338,209,1,1
47,6235.2573,324,209,1,0
48,6172.9048,304,209,1,0
49,6111.1758,326,209,1,1
50,6050.0640,268,209,1,0
51,5989.5635,255,209,1,0
52,5929.6680,238,209,1,0
53,5870.3716,236,209,1,0
54,5811.6680,238,209,1,1
55,5753.5513,236,209,1,0
56,5696.0156,221,209,1,0
57,5639.0557,285,209,1,1
58,5582.6650,234,209,1,0
59,5526.8384,235,209,1,1
60,5471.5698,263,209,1,1
61,5416.8540,318,209,1,1
62,5362.6855,287,209,1,0
63,5309.0586,291,209,1,1
64,5255.9683,334,209,1,1
65,5203.4087,356,209,1,1
66,5151.3745,315,209,1,0
67,5099.8608,346,209,1,1
68,5048.8623,379,209,1,1
69,4998.3735,437,209,1,1
70,4948.3896,386,209,1,0
71,4898.9058,308,209,1,0
72,4849.9170,308,209,1,0
73,4801.4180,298,209,1,0
74,4753.4038,261,209,1,0
75,4705.8696,313,209,1,1
76,4658.8110,258,209,1,0
77,4612.2231,244,209,1,0
78,4566.1011,227,209,1,0
79,4520.4399,215,209,1,0
80,4475.2354,213,209,1,0
81,4430.4829,212,209,1,0
82,4386.1782,279,209,1,1
83,4342.3164,310,209,1,1
84,4298.8931,282,209,1,0
85,4255.9043,308,209,1,1
86,4213.3452,296,209,1,0
87,4171.2119,302,209,1,1
88,4129.5000,273,209,1,0
89,4088.2051,275,209,1,1
90,4047.3230,284,209,1,1
91,4006.8499,254,209,1,0
92,3966.7815,240,209,1,0
93,3927.1138,203,203,1,0
94,3887.8428,206,203,1,1
95,3848.9644,228,203,1,1
96,3810.4749,195,195,1,0
97,3772.3701,242,195,1,1
98,3734.6465,191,191,1,0
99,3697.3000,205,191,1,1
100,3660.3271,241,191,1,1
101,3623.7239,195,191,1,0
102,3587.4866,231,191,1,1
103,3551.6118,239,191,1,1
104,3516.0957,242,191,1,1
105,3480.9348,224,191,1,0
106,3446.1255,222,191,1,0
107,3411.6643,205,191,1,0
108,3377.5476,205,191,1,0
109,3343.7722,270,191,1,1
110,3310.3345,225,191,1,0
111,3277.2312,199,191,1,0
112,3244.4590,196,191,1,0
113,3212.0144,195,191,1,0
114,3179.8943,191,191,1,0
115,3148.0955,191,191,1,0
116,3116.6145,231,191,1,1
117,3085.4485,223,191,1,0
118,3054.5940,258,191,1,1
119,3024.0481,241,191,1,0
120,2993.8076,242,191,1,1
121,2963.8696,236,191,1,0
122,2934.2310,239,191,1,1
123,2904.8887,207,191,1,0
124,2875.8398,224,191,1,1
125,2847.0815,205,191,1,0
126,2818.6108,242,191,1,1
127,2790.4248,191,191,1,0
128,2762.5205,257,191,1,1
129,2734.8953,223,191,1,0
130,2707.5464,191,191,1,0
131,2680.4709,223,191,1,1
132,2653.6663,234,191,1,1
133,2627.1296,239,191,1,1
134,2600.8584,228,191,1,0
135,2574.8499,241,191,1,1
136,2549.1013,242,191,1,1
137,2523.6104,228,191,1,0
138,2498.3743,191,191,1,0
139,2473.3906,236,191,1,1
140,2448.6567,239,191,1,1
141,2424.1702,223,191,1,0
142,2399.9285,260,191,1,1
143,2375.9292,241,191,1,0
144,2352.1699,205,191,1,0
145,2328.6482,243,191,1,1
146,2305.3618,242,191,1,0
147,2282.3081,268,191,1,1
148,2259.4851,202,191,1,0
149,2236.8904,193,191,1,0
150,2214.5215,206,191,1,1
151,2192.3762,191,191,1,0
152,2170.4524,239,191,1,1
153,2148.7478,228,191,1,0
154,2127.2603,255,191,1,1
155,2105.9878,228,191,1,0
156,2084.9280,241,191,1,1
157,2064.0786,239,191,1,0
158,2043.4379,242,191,1,1
159,2023.0035,228,191,1,0
160,2002.7736,223,191,1,0
161,1982.7458,236,191,1,1
162,1962.9185,206,191,1,0
163,1943.2893,199,191,1,0
164,1923.8564,205,191,1,1
165,1904.6179,255,191,1,1
166,1885.5718,199,191,1,0
167,1866.7161,241,191,1,1
168,1848.0490,237,191,1,0
169,1829.5685,223,191,1,0
170,1811.2728,206,191,1,0
171,1793.1602,223,191,1,1
172,1775.2285,191,191,1,0
173,1757.4762,239,191,1,1
174,1739.9015,242,191,1,1
175,1722.5024,236,191,1,0
176,1705.2775,205,191,1,0
177,1688.2247,223,191,1,1
178,1671.3425,243,191,1,1
179,1654.6292,236,191,1,0
180,1638.0829,231,191,1,0
181,1621.7020,236,191,1,1
182,1605.4850,268,191,1,1
183,1589.4302,223,191,1,0
184,1573.5359,239,191,1,1
185,1557.8005,236,191,1,0
186,1542.2225,205,191,1,0
187,1526.8003,205,191,1,0
188,1511.5323,231,191,1,1
189,1496.4170,248,191,1,1
190,1481.4529,241,191,1,0
191,1466.6383,223,191,1,0
192,1451.9719,239,191,1,1
193,1437.4523,241,191,1,1
194,1423.0778,214,191,1,0
195,1408.8470,271,191,1,1
196,1394.7585,234,191,1,0
