iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,800,800,1,0
2,6400.0000,919,800,1,1
3,5120.0000,1006,800,1,1
4,4096.0000,1170,800,1,1
5,3276.8000,1087,800,1,0
6,2621.4402,1106,800,1,1
7,2097.1521,1163,800,1,1
8,1677.7217,1094,800,1,0
9,1342.1774,1096,800,1,1
10,1073.7419,1208,800,1,1
11,858.9936,1039,800,1,0
12,687.1949,1085,800,1,1
13,549.7559,1201,800,1,1
14,439.8047,1031,800,1,0
15,351.8438,1157,800,1,1
16,281.4751,932,800,1,0
17,225.1801,940,800,1,1
18,180.1440,912,800,1,0
19,144.1152,885,800,1,0
20,115.2922,793,793,1,0
21,92.2338,792,792,1,0
22,73.7870,824,792,1,1
23,59.0296,808,792,1,0
24,47.2237,877,792,1,1
25,37.7790,845,792,1,0
26,30.2232,833,792,1,0
27,24.1785,666,666,1,0
28,19.3428,648,648,1,0
29,15.4743,733,648,1,1
30,12.3794,638,638,1,0
31,9.9035,636,636,1,0
32,7.9228,669,636,1,1
33,6.3383,693,636,1,1
34,5.0706,614,614,1,0
35,4.0565,611,611,1,0
36,3.2452,699,611,1,1
37,2.5962,638,611,1,0
38,2.0769,671,611,1,1
39,1.6615,668,611,1,0
40,1.3292,692,611,1,1
41,1.0634,641,611,1,0
42,0.8507,634,611,1,0
43,0.6806,699,611,1,1
44,0.5445,628,611,1,0
45,0.4356,720,611,1,1
46,0.3484,688,611,1,0
47,0.2788,740,611,1,1
48,0.2230,732,611,1,0
49,0.1784,680,611,1,0
50,0.1427,733,611,1,1
51,0.1142,676,611,1,0
52,0.0913,707,611,1,1
