iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,429,429,1,0
2,8100.0000,433,429,1,1
3,7290.0000,488,429,1,1
4,6561.0000,394,394,1,0
5,5904.8999,461,394,1,1
6,5314.4097,535,394,1,1
7,4782.9688,453,394,1,0
8,4304.6719,451,394,1,0
9,3874.2046,400,394,1,0
10,3486.7839,406,394,1,1
11,3138.1055,530,394,1,1
12,2824.2949,420,394,1,0
13,2541.8655,488,394,1,1
14,2287.6790,520,394,1,1
15,2058.9109,416,394,1,0
16,1853.0198,406,394,1,0
17,1667.7178,403,394,1,0
18,1500.9459,500,394,1,1
19,1350.8513,436,394,1,0
20,1215.7661,357,357,1,0
21,1094.1895,390,357,1,1
22,984.7705,440,357,1,1
23,886.2935,437,357,1,0
24,797.6641,611,357,1,1
25,717.8976,478,357,1,0
26,646.1078,424,357,1,0
27,581.4971,485,357,1,1
28,523.3474,461,357,1,0
29,471.0126,513,357,1,1
30,423.9113,522,357,1,1
31,381.5202,524,357,1,1
32,343.3682,452,357,1,0
33,309.0313,434,357,1,0
34,278.1282,391,357,1,0
35,250.3154,440,357,1,1
36,225.2838,449,357,1,1
37,202.7554,434,357,1,0
38,182.4799,365,357,1,0
39,164.2319,390,357,1,1
40,147.8087,420,357,1,1
41,133.0278,321,321,1,0
42,119.7251,337,321,1,1
43,107.7525,478,321,1,1
44,96.9773,318,318,1,0
45,87.2796,341,318,1,1
46,78.5516,320,318,1,0
47,70.6964,319,318,1,0
48,63.6268,344,318,1,1
49,57.2641,332,318,1,0
50,51.5377,309,309,1,0
51,46.3839,326,309,1,1
52,41.7455,358,309,1,1
53,37.5710,320,309,1,0
54,33.8139,320,309,1,0
55,30.4325,388,309,1,1
56,27.3892,313,309,1,0
57,24.6503,383,309,1,1
58,22.1853,394,309,1,1
59,19.9668,511,309,1,1
60,17.9701,552,309,1,1
61,16.1731,434,309,1,0
62,14.5558,375,309,1,0
63,13.1002,437,309,1,1
64,11.7902,405,309,1,0
65,10.6112,497,309,1,1
66,9.5500,481,309,1,0
67,8.5950,463,309,1,0
68,7.7355,524,309,1,1
69,6.9620,432,309,1,0
70,6.2658,421,309,1,0
71,5.6392,422,309,1,1
72,5.0753,493,309,1,1
73,4.5678,495,309,1,1
74,4.1110,521,309,1,1
75,3.6999,368,309,1,0
76,3.3299,383,309,1,1
77,2.9969,437,309,1,1
78,2.6972,423,309,1,0
79,2.4275,428,309,1,1
80,2.1847,412,309,1,0
81,1.9663,321,309,1,0
82,1.7696,316,309,1,0
83,1.5927,314,309,1,0
84,1.4334,368,309,1,1
85,1.2901,330,309,1,0
86,1.1611,385,309,1,1
87,1.0450,291,291,1,0
88,0.9405,359,291,1,1
89,0.8464,279,279,1,0
90,0.7618,274,274,1,0
91,0.6856,307,274,1,1
92,0.6170,253,253,1,0
93,0.5553,251,251,1,0
94,0.4998,308,251,1,1
95,0.4498,277,251,1,0
96,0.4048,296,251,1,1
97,0.3644,344,251,1,1
98,0.3279,368,251,1,1
99,0.2951,393,251,1,1
100,0.2656,332,251,1,0
101,0.2391,309,251,1,0
102,0.2151,338,251,1,1
103,0.1936,354,251,1,1
104,0.1743,306,251,1,0
105,0.1568,307,251,1,1
106,0.1412,339,251,1,1
107,0.1270,307,251,1,0
108,0.1143,259,251,1,0
109,0.1029,287,251,1,1
110,0.0926,283,251,1,0
