temperatura,makespan
10000.00000,5172
9500.00000,1054
9025.00000,844
8573.75000,861
8145.06250,927
7737.80908,949
7350.91846,1201
6983.37256,890
6634.20361,919
6302.49316,721
5987.36865,734
5688.00000,859
5403.60010,790
5133.41992,735
4876.74902,700
4632.91162,676
4401.26611,698
4181.20264,661
3972.14233,609
3773.53516,625
3584.85840,621
3405.61548,643
3235.33472,596
3073.56787,595
2919.88940,567
2773.89502,595
2635.20020,561
2503.44019,558
2378.26807,646
2259.35474,706
2146.38696,709
2039.06763,674
1937.11426,595
1840.25854,586
1748.24561,566
1660.83325,586
1577.79163,590
1498.90198,566
1423.95691,590
1352.75903,634
1285.12109,602
1220.86499,609
1159.82178,602
1101.83069,633
1046.73914,609
994.40216,625
944.68207,605
897.44794,660
852.57550,605
809.94672,579
769.44934,616
730.97687,572
694.42804,566
659.70660,586
626.72125,566
595.38519,590
565.61591,590
537.33508,594
510.46832,597
484.94492,605
460.69766,566
437.66278,590
415.77963,565
394.99063,594
375.24109,565
356.47903,628
338.65509,597
321.72232,565
305.63620,586
290.35440,605
275.83667,565
262.04483,594
248.94258,565
236.49545,558
224.67068,605
213.43715,613
202.76529,627
192.62703,604
182.99568,624
173.84590,625
165.15361,586
156.89594,603
149.05113,597
141.59857,565
134.51865,587
127.79271,587
121.40308,560
115.33292,551
109.56628,613
104.08796,609
98.88356,606
93.93938,594
89.24242,615
84.78030,594
80.54128,604
76.51422,616
72.68851,615
69.05408,606
65.60137,594
62.32130,614
59.20523,634
56.24497,634
53.43272,596
50.76109,594
48.22303,586
45.81188,596
43.52128,627
41.34522,596
39.27796,594
37.31406,594
35.44836,551
33.67594,551
31.99214,615
30.39253,551
28.87291,551
27.42926,551
26.05780,551
24.75491,559
23.51716,559
22.34130,559
21.22424,559
20.16302,559
19.15487,559
18.19713,559
17.28727,559
16.42291,559
15.60176,559
14.82167,559
14.08059,559
13.37656,551
12.70773,551
12.07234,551
11.46873,551
10.89529,551
10.35052,551
9.83300,551
9.34135,551
8.87428,551
8.43057,551
8.00904,551
7.60859,551
7.22816,551
6.86675,551
6.52341,551
6.19724,551
5.88738,551
5.59301,551
5.31336,551
5.04769,551
4.79531,551
4.55554,551
4.32776,551
4.11138,551
3.90581,551
3.71052,551
3.52499,551
3.34874,551
3.18130,551
3.02224,551
2.87113,551
2.72757,551
2.59119,551
2.46163,551
2.33855,551
2.22162,551
2.11054,551
2.00501,551
1.90476,551
1.80953,551
1.71905,551
1.63310,551
1.55144,551
1.47387,551
1.40018,551
1.33017,551
1.26366,551
1.20048,551
1.14045,551
1.08343,551
1.02926,551
0.97780,551
0.92891,551
0.88246,551
0.83834,551
0.79642,551
0.75660,551
0.71877,551
0.68283,551
0.64869,551
0.61625,551
0.58544,551
0.55617,551
0.52836,551
0.50194,551
0.47685,551
0.45300,551
0.43035,551
0.40884,551
0.38839,551
0.36897,551
0.35053,551
0.33300,551
0.31635,551
0.30053,551
0.28551,551
0.27123,551
0.25767,551
0.24479,551
0.23255,551
0.22092,551
0.20987,551
0.19938,551
0.18941,551
0.17994,551
0.17094,551
0.16240,551
0.15428,551
0.14656,551
0.13923,551
0.13227,551
0.12566,551
0.11938,551
0.11341,551
0.10774,551
0.10235,551
