temperatura,makespan
10000.00000,17236
9900.00000,662
9801.00000,797
9702.99023,665
9605.95996,652
9509.90039,613
9414.80176,604
9320.65430,636
9227.44824,589
9135.17383,586
9043.82227,581
8953.38379,607
8863.84961,585
8775.21094,590
8687.45898,577
8600.58496,557
8514.57910,595
8429.43359,633
8345.13965,579
8261.68848,584
8179.07178,614
8097.28125,576
8016.30859,628
7936.14551,596
7856.78418,643
7778.21631,655
7700.43408,677
7623.42969,593
7547.19531,590
7471.72363,583
7397.00635,601
7323.03613,579
7249.80566,614
7177.30762,579
7105.53467,569
7034.47949,570
6964.13477,586
6894.49365,612
6825.54883,584
6757.29346,618
6689.72070,578
6622.82373,594
6556.59570,609
6491.02979,572
6426.11963,597
6361.85840,593
6298.23975,600
6235.25732,577
6172.90479,606
6111.17578,667
6050.06396,614
5989.56348,598
5929.66797,703
5870.37158,629
5811.66797,574
5753.55127,621
5696.01562,665
5639.05566,637
5582.66504,640
5526.83838,637
5471.56982,617
5416.85400,580
5362.68555,571
5309.05859,567
5255.96826,578
5203.40869,536
5151.37451,539
5099.86084,557
5048.86230,546
4998.37354,528
4948.38965,540
4898.90576,556
4849.91699,550
4801.41797,539
4753.40381,534
4705.86963,581
4658.81104,524
4612.22314,552
4566.10107,615
4520.43994,586
4475.23535,556
4430.48291,546
4386.17822,527
4342.31641,593
4298.89307,585
4255.90430,583
4213.34521,580
4171.21191,575
4129.50000,539
4088.20508,587
4047.32300,633
4006.84985,607
3966.78149,585
3927.11377,556
3887.84277,568
3848.96436,560
3810.47485,530
3772.37012,594
3734.64648,558
3697.30005,598
3660.32715,552
3623.72388,542
3587.48657,535
3551.61182,559
3516.09570,552
3480.93481,578
3446.12549,577
3411.66431,563
3377.54761,616
3343.77222,559
3310.33447,547
3277.23120,529
3244.45898,523
3212.01440,518
3179.89429,551
3148.09546,539
3116.61450,510
3085.44849,531
3054.59399,510
3024.04810,507
2993.80762,503
2963.86963,483
2934.23096,482
2904.88867,474
2875.83984,472
2847.08154,472
2818.61084,493
2790.42480,493
2762.52051,466
2734.89526,466
2707.54639,541
2680.47095,518
2653.66626,457
2627.12964,454
2600.85840,463
2574.84985,451
2549.10132,467
2523.61035,466
2498.37427,492
2473.39062,445
2448.65674,544
2424.17017,487
2399.92847,475
2375.92920,464
2352.16992,443
2328.64819,433
2305.36182,468
2282.30811,433
2259.48511,451
2236.89038,443
2214.52148,434
2192.37622,470
2170.45239,430
2148.74780,426
2127.26025,441
2105.98779,453
2084.92798,444
2064.07861,493
2043.43787,508
2023.00354,488
2002.77356,486
1982.74585,544
1962.91846,477
1943.28931,446
1923.85645,442
1904.61792,438
1885.57178,424
1866.71606,422
1848.04895,419
1829.56848,479
1811.27283,454
1793.16016,433
1775.22852,440
1757.47620,449
1739.90149,434
1722.50244,432
1705.27747,446
1688.22473,516
1671.34253,449
1654.62915,436
1638.08289,430
1621.70203,418
1605.48499,447
1589.43018,454
1573.53589,448
1557.80054,436
1542.22253,412
1526.80029,407
1511.53235,405
1496.41699,403
1481.45288,452
1466.63831,453
1451.97192,469
1437.45227,451
1423.07776,452
1408.84705,468
1394.75854,480
1380.81091,434
1367.00281,421
1353.33276,417
1339.79944,413
1326.40149,410
1313.13745,454
1300.00610,414
1287.00610,415
1274.13611,396
1261.39478,393
1248.78088,398
1236.29309,392
1223.93018,391
1211.69092,391
1199.57397,426
1187.57825,436
1175.70251,394
1163.94556,387
1152.30615,426
1140.78308,392
1129.37524,392
1118.08154,427
1106.90076,409
1095.83179,386
1084.87354,405
1074.02478,388
1063.28455,384
1052.65173,385
1042.12524,417
1031.70398,384
1021.38696,382
1011.17310,382
1001.06140,381
991.05078,380
981.14026,421
971.32886,378
961.61560,377
951.99945,408
942.47949,377
933.05469,407
923.72412,411
914.48688,377
905.34204,412
896.28864,413
887.32574,403
878.45251,442
869.66797,410
860.97131,398
852.36163,442
843.83801,442
835.39966,398
827.04565,429
818.77521,387
810.58746,395
802.48157,378
794.45679,412
786.51221,412
778.64709,418
770.86066,394
763.15204,388
755.52051,378
747.96533,416
740.48566,430
733.08081,418
725.75000,431
718.49249,469
711.30756,433
704.19446,430
697.15253,418
690.18103,411
683.27924,444
676.44647,459
669.68201,447
662.98517,507
656.35535,459
649.79181,459
643.29388,435
636.86096,411
630.49237,411
624.18744,442
617.94556,436
611.76611,434
605.64844,435
599.59198,473
593.59607,502
587.66010,542
581.78351,495
575.96570,535
570.20605,526
564.50403,540
558.85901,488
553.27045,550
547.73773,541
542.26038,529
536.83777,487
531.46942,538
526.15472,470
520.89319,459
515.68427,481
510.52744,477
505.42218,465
500.36795,448
495.36429,443
490.41064,430
485.50653,438
480.65146,430
475.84494,449
471.08649,428
466.37564,432
461.71188,426
457.09476,493
452.52380,481
447.99857,464
443.51859,445
439.08340,427
434.69257,494
430.34564,471
426.04218,462
421.78177,452
417.56396,430
413.38834,426
409.25446,425
405.16193,453
401.11032,423
397.09921,421
393.12823,497
389.19696,416
385.30499,477
381.45193,495
377.63742,446
373.86105,435
370.12244,412
366.42120,418
362.75699,473
359.12943,434
355.53815,444
351.98276,424
348.46292,408
344.97830,447
341.52853,434
338.11325,447
334.73212,467
331.38480,445
328.07095,444
324.79025,426
321.54236,425
318.32693,447
315.14368,438
311.99225,463
308.87231,451
305.78360,447
302.72577,438
299.69852,433
296.70154,470
293.73453,506
290.79718,465
287.88922,442
