temperatura,makespan
10000.00000,124674
9000.00000,3356
8100.00000,3256
7290.00000,3179
6561.00000,3116
5904.89990,3084
5314.40967,3056
4782.96875,3085
4304.67188,3076
3874.20459,3106
3486.78394,3028
3138.10547,3103
2824.29492,2956
2541.86548,2974
2287.67896,2975
2058.91089,2975
1853.01978,2990
1667.71777,2965
1500.94592,2964
1350.85132,2906
1215.76611,2946
1094.18945,2923
984.77051,2921
886.29346,2999
797.66406,2885
717.89764,2916
646.10785,2873
581.49707,2870
523.34735,2865
471.01260,2927
423.91135,3027
381.52020,2935
343.36816,2889
309.03134,2957
278.12820,2912
250.31538,2889
225.28384,2835
202.75545,2847
182.47990,2839
164.23190,2829
147.80872,2881
133.02785,2812
119.72506,2794
107.75255,2852
96.97729,2789
87.27956,2914
78.55160,2809
70.69643,2850
63.62679,2833
57.26411,2781
51.53770,2766
46.38393,2757
41.74553,2755
37.57098,2733
33.81388,2771
30.43249,2730
27.38924,2725
24.65032,2706
22.18529,2739
19.96676,2717
17.97008,2715
16.17307,2733
14.55577,2811
13.10019,2719
11.79017,2719
10.61115,2713
9.55004,2803
8.59503,2718
7.73553,2700
6.96198,2734
6.26578,2679
5.63920,2686
5.07528,2681
4.56775,2701
4.11098,2688
3.69988,2706
3.32989,2714
2.99690,2835
2.69721,2758
2.42749,2689
2.18474,2682
1.96627,2676
1.76964,2667
1.59268,2697
1.43341,2683
1.29007,2660
1.16106,2659
1.04495,2653
0.94046,2651
0.84641,2700
0.76177,2699
0.68559,2698
0.61704,2647
0.55533,2645
0.49980,2644
0.44982,2651
0.40484,2675
0.36435,2633
0.32792,2632
0.29513,2648
0.26561,2704
0.23905,2683
0.21515,2670
0.19363,2704
0.17427,2755
0.15684,2744
0.14116,2697
0.12704,2699
0.11434,2697
0.10290,2683
