iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,627,627,1,0
2,8100.0000,650,627,1,1
3,7290.0000,608,608,1,0
4,6561.0000,595,595,1,0
5,5904.8999,595,595,1,0
6,5314.4097,651,595,1,1
7,4782.9688,620,595,1,0
8,4304.6719,643,595,1,1
9,3874.2046,597,595,1,0
10,3486.7839,577,577,1,0
11,3138.1055,593,577,1,1
12,2824.2949,654,577,1,1
13,2541.8655,641,577,1,0
14,2287.6790,602,577,1,0
15,2058.9109,546,546,1,0
16,1853.0198,527,527,1,0
17,1667.7178,545,527,1,1
18,1500.9459,522,522,1,0
19,1350.8513,520,520,1,0
20,1215.7661,513,513,1,0
21,1094.1895,522,513,1,1
22,984.7705,561,513,1,1
23,886.2935,512,512,1,0
24,797.6641,563,512,1,1
25,717.8976,549,512,1,0
26,646.1078,524,512,1,0
27,581.4971,549,512,1,1
28,523.3474,554,512,1,1
29,471.0126,537,512,1,0
30,423.9113,574,512,1,1
31,381.5202,515,512,1,0
32,343.3682,537,512,1,1
33,309.0313,569,512,1,1
34,278.1282,549,512,1,0
35,250.3154,537,512,1,0
36,225.2838,532,512,1,0
37,202.7554,524,512,1,0
38,182.4799,574,512,1,1
39,164.2319,563,512,1,0
40,147.8087,520,512,1,0
41,133.0278,551,512,1,1
42,119.7251,512,512,1,0
43,107.7525,572,512,1,1
44,96.9773,563,512,1,0
45,87.2796,572,512,1,1
46,78.5516,524,512,1,0
47,70.6964,568,512,1,1
48,63.6268,554,512,1,0
49,57.2641,576,512,1,1
50,51.5377,549,512,1,0
51,46.3839,554,512,1,1
52,41.7455,547,512,1,0
53,37.5710,585,512,1,1
54,33.8139,573,512,1,0
55,30.4325,543,512,1,0
56,27.3892,536,512,1,0
57,24.6503,562,512,1,1
58,22.1853,558,512,1,0
59,19.9668,582,512,1,1
60,17.9701,562,512,1,0
61,16.1731,558,512,1,0
62,14.5558,543,512,1,0
63,13.1002,591,512,1,1
64,11.7902,558,512,1,0
65,10.6112,534,512,1,0
66,9.5500,543,512,1,1
67,8.5950,593,512,1,1
68,7.7355,605,512,1,1
69,6.9620,582,512,1,0
70,6.2658,652,512,1,1
71,5.6392,595,512,1,0
72,5.0753,545,512,1,0
73,4.5678,543,512,1,0
74,4.1110,625,512,1,1
75,3.6999,589,512,1,0
76,3.3299,546,512,1,0
77,2.9969,581,512,1,1
78,2.6972,537,512,1,0
79,2.4275,539,512,1,1
80,2.1847,579,512,1,1
81,1.9663,572,512,1,0
82,1.7696,582,512,1,1
83,1.5927,591,512,1,1
84,1.4334,620,512,1,1
85,1.2901,556,512,1,0
86,1.1611,536,512,1,0
87,1.0450,535,512,1,0
88,0.9405,623,512,1,1
89,0.8464,560,512,1,0
90,0.7618,547,512,1,0
91,0.6856,540,512,1,0
92,0.6170,592,512,1,1
93,0.5553,540,512,1,0
94,0.4998,535,512,1,0
95,0.4498,560,512,1,1
96,0.4048,538,512,1,0
97,0.3644,560,512,1,1
98,0.3279,604,512,1,1
99,0.2951,560,512,1,0
100,0.2656,540,512,1,0
101,0.2391,605,512,1,1
102,0.2151,585,512,1,0
103,0.1936,556,512,1,0
104,0.1743,601,512,1,1
105,0.1568,591,512,1,0
106,0.1412,572,512,1,0
107,0.1270,546,512,1,0
108,0.1143,543,512,1,0
109,0.1029,546,512,1,1
110,0.0926,538,512,1,0
