temperatura,makespan
10000.00000,17895
8000.00000,694
6400.00000,650
5120.00000,637
4096.00000,654
3276.80005,669
2621.44019,698
2097.15210,634
1677.72168,642
1342.17737,696
1073.74194,618
858.99359,661
687.19489,671
549.75592,684
439.80475,682
351.84381,680
281.47507,670
225.18005,710
180.14404,753
144.11523,694
115.29219,655
92.23376,676
73.78701,632
59.02961,717
47.22369,730
37.77895,624
30.22316,618
24.17853,677
19.34282,602
15.47426,626
12.37941,690
9.90353,701
7.92282,621
6.33826,682
5.07061,763
4.05649,771
3.24519,735
2.59615,679
2.07692,652
1.66154,608
1.32923,595
1.06338,615
0.85071,634
0.68057,646
0.54445,675
0.43556,672
0.34845,645
0.27876,630
0.22301,655
0.17841,710
0.14272,642
0.11418,652
