iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9500.0000,488,488,1,0
2,9025.0000,519,488,1,1
3,8573.7500,503,488,1,0
4,8145.0625,432,432,1,0
5,7737.8091,480,432,1,1
6,7350.9185,425,425,1,0
7,6983.3726,433,425,1,1
8,6634.2036,473,425,1,1
9,6302.4932,482,425,1,1
10,5987.3687,418,418,1,0
11,5688.0000,392,392,1,0
12,5403.6001,386,386,1,0
13,5133.4199,498,386,1,1
14,4876.7490,425,386,1,0
15,4632.9116,399,386,1,0
16,4401.2661,421,386,1,1
17,4181.2026,430,386,1,1
18,3972.1423,380,380,1,0
19,3773.5352,395,380,1,1
20,3584.8584,414,380,1,1
21,3405.6155,378,378,1,0
22,3235.3347,370,370,1,0
23,3073.5679,361,361,1,0
24,2919.8894,348,348,1,0
25,2773.8950,336,336,1,0
26,2635.2002,376,336,1,1
27,2503.4402,336,336,1,0
28,2378.2681,336,336,1,0
29,2259.3547,389,336,1,1
30,2146.3870,398,336,1,1
31,2039.0676,358,336,1,0
32,1937.1143,360,336,1,1
33,1840.2585,373,336,1,1
34,1748.2456,398,336,1,1
35,1660.8333,473,336,1,1
36,1577.7916,400,336,1,0
37,1498.9020,457,336,1,1
38,1423.9569,356,336,1,0
39,1352.7590,349,336,1,0
40,1285.1211,334,334,1,0
41,1220.8650,367,334,1,1
42,1159.8218,318,318,1,0
43,1101.8307,318,318,1,0
44,1046.7391,325,318,1,1
45,994.4022,317,317,1,0
46,944.6821,314,314,1,0
47,897.4479,377,314,1,1
48,852.5755,363,314,1,0
49,809.9467,320,314,1,0
50,769.4493,308,308,1,0
51,730.9769,306,306,1,0
52,694.4280,329,306,1,1
53,659.7066,306,306,1,0
54,626.7213,336,306,1,1
55,595.3852,329,306,1,0
56,565.6159,306,306,1,0
57,537.3351,333,306,1,1
58,510.4683,337,306,1,1
59,484.9449,364,306,1,1
60,460.6977,306,306,1,0
61,437.6628,381,306,1,1
62,415.7796,323,306,1,0
63,394.9906,341,306,1,1
64,375.2411,285,285,1,0
65,356.4790,343,285,1,1
66,338.6551,359,285,1,1
67,321.7223,344,285,1,0
68,305.6362,351,285,1,1
69,290.3544,288,285,1,0
70,275.8367,285,285,1,0
71,262.0448,305,285,1,1
72,248.9426,329,285,1,1
73,236.4955,283,283,1,0
74,224.6707,310,283,1,1
75,213.4371,282,282,1,0
76,202.7653,277,277,1,0
77,192.6270,358,277,1,1
78,182.9957,325,277,1,0
79,173.8459,364,277,1,1
80,165.1536,344,277,1,0
81,156.8959,286,277,1,0
82,149.0511,312,277,1,1
83,141.5986,342,277,1,1
84,134.5186,331,277,1,0
85,127.7927,302,277,1,0
86,121.4031,279,277,1,0
87,115.3329,323,277,1,1
88,109.5663,356,277,1,1
89,104.0880,386,277,1,1
90,98.8836,313,277,1,0
91,93.9394,296,277,1,0
92,89.2424,295,277,1,0
93,84.7803,291,277,1,0
94,80.5413,332,277,1,1
95,76.5142,363,277,1,1
96,72.6885,316,277,1,0
97,69.0541,326,277,1,1
98,65.6014,333,277,1,1
99,62.3213,298,277,1,0
100,59.2052,353,277,1,1
101,56.2450,364,277,1,1
102,53.4327,372,277,1,1
103,50.7611,327,277,1,0
104,48.2230,343,277,1,1
105,45.8119,327,277,1,0
106,43.5213,322,277,1,0
107,41.3452,378,277,1,1
108,39.2780,367,277,1,0
109,37.3141,395,277,1,1
110,35.4484,418,277,1,1
111,33.6759,345,277,1,0
112,31.9921,333,277,1,0
113,30.3925,370,277,1,1
114,28.8729,386,277,1,1
115,27.4293,382,277,1,0
116,26.0578,411,277,1,1
117,24.7549,443,277,1,1
118,23.5172,397,277,1,0
119,22.3413,354,277,1,0
120,21.2242,334,277,1,0
121,20.1630,389,277,1,1
122,19.1549,362,277,1,0
123,18.1971,349,277,1,0
124,17.2873,334,277,1,0
125,16.4229,328,277,1,0
126,15.6018,367,277,1,1
127,14.8217,340,277,1,0
128,14.0806,393,277,1,1
129,13.3766,373,277,1,0
130,12.7077,340,277,1,0
131,12.0723,334,277,1,0
132,11.4687,332,277,1,0
133,10.8953,388,277,1,1
134,10.3505,395,277,1,1
135,9.8330,336,277,1,0
136,9.3413,330,277,1,0
137,8.8743,380,277,1,1
138,8.4306,353,277,1,0
139,8.0090,328,277,1,0
140,7.6086,317,277,1,0
141,7.2282,323,277,1,1
142,6.8667,330,277,1,1
143,6.5234,371,277,1,1
144,6.1972,352,277,1,0
145,5.8874,373,277,1,1
146,5.5930,374,277,1,1
147,5.3134,295,277,1,0
148,5.0477,309,277,1,1
149,4.7953,274,274,1,0
150,4.5555,325,274,1,1
151,4.3278,319,274,1,0
152,4.1114,342,274,1,1
153,3.9058,280,274,1,0
154,3.7105,283,274,1,1
155,3.5250,328,274,1,1
156,3.3487,283,274,1,0
157,3.1813,337,274,1,1
158,3.0222,446,274,1,1
159,2.8711,367,274,1,0
160,2.7276,299,274,1,0
161,2.5912,323,274,1,1
162,2.4616,358,274,1,1
163,2.3386,367,274,1,1
164,2.2216,359,274,1,0
165,2.1105,358,274,1,0
166,2.0050,348,274,1,0
167,1.9048,369,274,1,1
168,1.8095,370,274,1,1
169,1.7190,367,274,1,0
170,1.6331,362,274,1,0
171,1.5514,363,274,1,1
172,1.4739,353,274,1,0
173,1.4002,303,274,1,0
174,1.3302,301,274,1,0
175,1.2637,285,274,1,0
176,1.2005,297,274,1,1
177,1.1405,280,274,1,0
178,1.0834,276,274,1,0
179,1.0293,276,274,1,0
180,0.9778,270,270,1,0
181,0.9289,268,268,1,0
182,0.8825,285,268,1,1
183,0.8383,304,268,1,1
184,0.7964,268,268,1,0
185,0.7566,273,268,1,1
186,0.7188,268,268,1,0
187,0.6828,307,268,1,1
188,0.6487,268,268,1,0
189,0.6163,307,268,1,1
190,0.5854,263,263,1,0
191,0.5562,260,260,1,0
192,0.5284,310,260,1,1
193,0.5019,325,260,1,1
194,0.4768,334,260,1,1
195,0.4530,304,260,1,0
196,0.4304,283,260,1,0
197,0.4088,343,260,1,1
198,0.3884,339,260,1,0
199,0.3690,311,260,1,0
200,0.3505,307,260,1,0
201,0.3330,333,260,1,1
202,0.3163,322,260,1,0
203,0.3005,328,260,1,1
204,0.2855,329,260,1,1
205,0.2712,375,260,1,1
206,0.2577,292,260,1,0
207,0.2448,290,260,1,0
208,0.2325,284,260,1,0
209,0.2209,329,260,1,1
210,0.2099,346,260,1,1
211,0.1994,357,260,1,1
212,0.1894,302,260,1,0
213,0.1799,370,260,1,1
214,0.1709,322,260,1,0
215,0.1624,322,260,1,0
216,0.1543,369,260,1,1
217,0.1466,381,260,1,1
218,0.1392,360,260,1,0
219,0.1323,349,260,1,0
220,0.1257,322,260,1,0
221,0.1194,320,260,1,0
222,0.1134,316,260,1,0
223,0.1077,334,260,1,1
224,0.1023,313,260,1,0
225,0.0972,286,260,1,0
