temperatura,makespan
10000.00000,16945
9900.00000,871
9801.00000,842
9702.99023,837
9605.95996,766
9509.90039,710
9414.80176,687
9320.65430,653
9227.44824,630
9135.17383,618
9043.82227,628
8953.38379,613
8863.84961,681
8775.21094,749
8687.45898,705
8600.58496,715
8514.57910,761
8429.43359,679
8345.13965,717
8261.68848,699
8179.07178,714
8097.28125,716
8016.30859,867
7936.14551,767
7856.78418,781
7778.21631,766
7700.43408,733
7623.42969,768
7547.19531,756
7471.72363,818
7397.00635,772
7323.03613,769
7249.80566,691
7177.30762,719
7105.53467,750
7034.47949,724
6964.13477,742
6894.49365,759
6825.54883,725
6757.29346,704
6689.72070,824
6622.82373,728
6556.59570,715
6491.02979,724
6426.11963,775
6361.85840,759
6298.23975,748
6235.25732,865
6172.90479,845
6111.17578,733
6050.06396,710
5989.56348,705
5929.66797,714
5870.37158,695
5811.66797,859
5753.55127,744
5696.01562,737
5639.05566,711
5582.66504,702
5526.83838,702
5471.56982,728
5416.85400,781
5362.68555,690
5309.05859,767
5255.96826,743
5203.40869,741
5151.37451,736
5099.86084,768
5048.86230,804
4998.37354,751
4948.38965,838
4898.90576,691
4849.91699,681
4801.41797,751
4753.40381,823
4705.86963,809
4658.81104,817
4612.22314,772
4566.10107,834
4520.43994,831
4475.23535,827
4430.48291,801
4386.17822,745
4342.31641,806
4298.89307,856
4255.90430,751
4213.34521,698
4171.21191,717
4129.50000,681
4088.20508,715
4047.32300,690
4006.84985,724
3966.78149,679
3927.11377,743
3887.84277,796
3848.96436,774
3810.47485,805
3772.37012,803
3734.64648,685
3697.30005,649
3660.32715,640
3623.72388,701
3587.48657,747
3551.61182,644
3516.09570,638
3480.93481,629
3446.12549,693
3411.66431,648
3377.54761,645
3343.77222,640
3310.33447,697
3277.23120,680
3244.45898,673
3212.01440,687
3179.89429,734
3148.09546,685
3116.61450,694
3085.44849,724
3054.59399,796
3024.04810,748
2993.80762,727
2963.86963,709
2934.23096,715
2904.88867,767
2875.83984,808
2847.08154,750
2818.61084,662
2790.42480,697
2762.52051,682
2734.89526,723
2707.54639,666
2680.47095,728
2653.66626,691
2627.12964,732
2600.85840,703
2574.84985,686
2549.10132,769
2523.61035,707
2498.37427,783
2473.39062,711
2448.65674,685
2424.17017,716
2399.92847,773
2375.92920,717
2352.16992,706
2328.64819,753
2305.36182,758
2282.30811,717
2259.48511,712
2236.89038,710
2214.52148,766
2192.37622,695
2170.45239,768
2148.74780,645
2127.26025,716
2105.98779,716
2084.92798,716
2064.07861,754
2043.43787,716
2023.00354,829
2002.77356,709
1982.74585,706
1962.91846,800
1943.28931,792
1923.85645,876
1904.61792,767
1885.57178,765
1866.71606,709
1848.04895,750
1829.56848,711
1811.27283,711
1793.16016,772
1775.22852,790
1757.47620,812
1739.90149,759
1722.50244,781
1705.27747,783
1688.22473,799
1671.34253,746
1654.62915,821
1638.08289,813
1621.70203,758
1605.48499,839
1589.43018,800
1573.53589,752
1557.80054,747
1542.22253,745
1526.80029,767
1511.53235,787
1496.41699,759
1481.45288,763
1466.63831,773
1451.97192,815
1437.45227,829
1423.07776,840
1408.84705,804
1394.75854,717
1380.81091,754
1367.00281,695
1353.33276,736
1339.79944,726
1326.40149,716
1313.13745,746
1300.00610,713
1287.00610,710
1274.13611,686
1261.39478,705
1248.78088,690
1236.29309,727
1223.93018,754
1211.69092,778
1199.57397,811
1187.57825,792
1175.70251,740
1163.94556,647
1152.30615,744
1140.78308,663
1129.37524,729
1118.08154,801
1106.90076,774
1095.83179,701
1084.87354,677
1074.02478,732
1063.28455,690
1052.65173,725
1042.12524,762
1031.70398,783
1021.38696,750
1011.17310,718
1001.06140,710
991.05078,675
981.14026,767
971.32886,741
961.61560,766
951.99945,722
942.47949,716
933.05469,763
923.72412,819
914.48688,718
905.34204,695
896.28864,723
887.32574,702
878.45251,759
869.66797,759
860.97131,763
852.36163,763
843.83801,690
835.39966,723
827.04565,718
818.77521,674
810.58746,698
802.48157,773
794.45679,699
786.51221,686
778.64709,680
770.86066,669
763.15204,665
755.52051,732
747.96533,659
740.48566,687
733.08081,736
725.75000,758
718.49249,656
711.30756,730
704.19446,703
697.15253,694
690.18103,678
683.27924,723
676.44647,723
669.68201,693
662.98517,679
656.35535,845
649.79181,740
643.29388,799
636.86096,729
630.49237,713
624.18744,737
617.94556,661
611.76611,649
605.64844,688
599.59198,741
593.59607,674
587.66010,825
581.78351,810
575.96570,718
570.20605,688
564.50403,698
558.85901,688
553.27045,719
547.73773,746
542.26038,690
536.83777,710
531.46942,834
526.15472,851
520.89319,717
515.68427,708
510.52744,756
505.42218,747
500.36795,739
495.36429,726
490.41064,785
485.50653,850
480.65146,795
475.84494,830
471.08649,876
466.37564,890
461.71188,821
457.09476,847
452.52380,836
447.99857,876
443.51859,806
439.08340,862
434.69257,784
430.34564,764
426.04218,740
421.78177,721
417.56396,699
413.38834,699
409.25446,665
405.16193,649
401.11032,648
397.09921,660
393.12823,664
389.19696,638
385.30499,699
381.45193,712
377.63742,695
373.86105,764
370.12244,734
366.42120,682
362.75699,770
359.12943,746
355.53815,772
351.98276,746
348.46292,718
344.97830,705
341.52853,702
338.11325,692
334.73212,684
331.38480,760
328.07095,722
324.79025,698
321.54236,782
318.32693,782
315.14368,696
311.99225,761
308.87231,657
305.78360,728
302.72577,689
299.69852,648
296.70154,661
293.73453,695
290.79718,666
287.88922,707
285.01035,725
282.16025,701
279.33865,682
276.54526,682
273.77982,675
271.04202,694
268.33160,725
265.64828,684
262.99179,683
260.36188,659
257.75827,634
255.18069,682
252.62889,653
250.10260,690
247.60158,663
245.12556,647
242.67432,639
240.24757,658
237.84511,687
235.46666,727
233.11200,773
230.78088,735
228.47308,707
226.18835,756
223.92647,688
221.68721,728
219.47034,748
217.27563,740
215.10287,759
212.95184,830
210.82233,737
208.71411,722
206.62697,766
204.56070,745
202.51509,734
200.48994,731
198.48505,718
196.50020,745
194.53520,788
192.58986,786
190.66396,812
188.75732,749
186.86975,747
185.00105,731
183.15105,729
181.31953,719
179.50635,815
177.71129,777
175.93417,688
174.17484,717
172.43309,680
