iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,1423,1423,1,0
2,6400.0000,1375,1375,1,0
3,5120.0000,1334,1334,1,0
4,4096.0000,1267,1267,1,0
5,3276.8000,1226,1226,1,0
6,2621.4402,1216,1216,1,0
7,2097.1521,1213,1213,1,0
8,1677.7217,1195,1195,1,0
9,1342.1774,1284,1195,1,1
10,1073.7419,1211,1195,1,0
11,858.9936,1181,1181,1,0
12,687.1949,1131,1131,1,0
13,549.7559,1121,1121,1,0
14,439.8047,1173,1121,1,1
15,351.8438,1191,1121,1,1
16,281.4751,1132,1121,1,0
17,225.1801,1137,1121,1,1
18,180.1440,1172,1121,1,1
19,144.1152,1129,1121,1,0
20,115.2922,1127,1121,1,0
21,92.2338,1185,1121,1,1
22,73.7870,1143,1121,1,0
23,59.0296,1159,1121,1,1
24,47.2237,1169,1121,1,1
25,37.7790,1133,1121,1,0
26,30.2232,1132,1121,1,0
27,24.1785,1093,1093,1,0
28,19.3428,1088,1088,1,0
29,15.4743,1077,1077,1,0
30,12.3794,1095,1077,1,1
31,9.9035,1133,1077,1,1
32,7.9228,1163,1077,1,1
33,6.3383,1070,1070,1,0
34,5.0706,1076,1070,1,1
35,4.0565,1139,1070,1,1
36,3.2452,1112,1070,1,0
37,2.5962,1136,1070,1,1
38,2.0769,1132,1070,1,0
39,1.6615,1134,1070,1,1
40,1.3292,1046,1046,1,0
41,1.0634,1041,1041,1,0
42,0.8507,1040,1040,1,0
43,0.6806,1038,1038,1,0
44,0.5445,1016,1016,1,0
45,0.4356,1033,1016,1,1
46,0.3484,1022,1016,1,0
47,0.2788,1043,1016,1,1
48,0.2230,1033,1016,1,0
49,0.1784,1014,1014,1,0
50,0.1427,994,994,1,0
51,0.1142,1016,994,1,1
52,0.0913,1033,994,1,1
