iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,481,481,1,0
2,7225.0000,425,425,1,0
3,6141.2500,486,425,1,1
4,5220.0625,484,425,1,0
5,4437.0532,445,425,1,0
6,3771.4954,414,414,1,0
7,3205.7712,402,402,1,0
8,2724.9055,391,391,1,0
9,2316.1697,427,391,1,1
10,1968.7443,471,391,1,1
11,1673.4326,470,391,1,0
12,1422.4177,428,391,1,0
13,1209.0551,473,391,1,1
14,1027.6968,421,391,1,0
15,873.5423,551,391,1,1
16,742.5110,482,391,1,0
17,631.1343,481,391,1,0
18,536.4642,609,391,1,1
19,455.9946,547,391,1,0
20,387.5954,478,391,1,0
21,329.4561,521,391,1,1
22,280.0377,479,391,1,0
23,238.0320,510,391,1,1
24,202.3272,522,391,1,1
25,171.9782,496,391,1,0
26,146.1814,467,391,1,0
27,124.2542,529,391,1,1
28,105.6161,505,391,1,0
29,89.7737,490,391,1,0
30,76.3076,553,391,1,1
31,64.8615,490,391,1,0
32,55.1323,560,391,1,1
33,46.8624,577,391,1,1
34,39.8331,573,391,1,0
35,33.8581,585,391,1,1
36,28.7794,579,391,1,0
37,24.4625,543,391,1,0
38,20.7931,488,391,1,0
39,17.6741,422,391,1,0
40,15.0230,397,391,1,0
41,12.7696,384,384,1,0
42,10.8541,378,378,1,0
43,9.2260,418,378,1,1
44,7.8421,404,378,1,0
45,6.6658,393,378,1,0
46,5.6659,411,378,1,1
47,4.8160,393,378,1,0
48,4.0936,369,369,1,0
49,3.4796,415,369,1,1
50,2.9576,496,369,1,1
51,2.5140,418,369,1,0
52,2.1369,476,369,1,1
53,1.8164,421,369,1,0
54,1.5439,410,369,1,0
55,1.3123,389,369,1,0
56,1.1155,477,369,1,1
57,0.9482,392,369,1,0
58,0.8059,472,369,1,1
59,0.6850,491,369,1,1
60,0.5823,541,369,1,1
61,0.4949,447,369,1,0
62,0.4207,469,369,1,1
63,0.3576,535,369,1,1
64,0.3040,513,369,1,0
65,0.2584,496,369,1,0
66,0.2196,485,369,1,0
67,0.1867,520,369,1,1
68,0.1587,420,369,1,0
69,0.1349,400,369,1,0
70,0.1146,394,369,1,0
71,0.0974,473,369,1,1
