temperatura,makespan
10000.00000,5125
8500.00000,772
7225.00000,792
6141.25000,761
5220.06250,753
4437.05322,712
3771.49536,688
3205.77124,654
2724.90552,637
2316.16968,634
1968.74426,643
1673.43262,612
1422.41772,607
1209.05505,613
1027.69678,625
873.54230,606
742.51099,599
631.13434,550
536.46417,600
455.99457,653
387.59540,601
329.45609,638
280.03769,628
238.03204,625
202.32724,607
171.97816,604
146.18144,596
124.25423,578
105.61610,599
89.77368,606
76.30763,632
64.86149,644
55.13227,599
46.86243,591
39.83307,640
33.85810,662
28.77939,681
24.46248,582
20.79311,622
17.67414,624
15.02302,630
12.76957,582
10.85414,549
9.22602,548
7.84211,626
6.66580,604
5.66593,624
4.81604,633
4.09363,672
3.47959,616
2.95765,625
2.51400,606
2.13690,592
1.81637,606
1.54391,621
1.31233,607
1.11548,606
0.94815,604
0.80593,638
0.68504,611
0.58229,571
0.49494,585
0.42070,551
0.35760,546
0.30396,571
0.25836,596
0.21961,610
0.18667,677
0.15867,585
0.13487,600
0.11464,580
