temperatura,makespan
10000.00000,19407
9900.00000,1647
9801.00000,1683
9702.99023,1602
9605.95996,1500
9509.90039,1365
9414.80176,1451
9320.65430,1357
9227.44824,1335
9135.17383,1314
9043.82227,1300
8953.38379,1299
8863.84961,1319
8775.21094,1338
8687.45898,1296
8600.58496,1241
8514.57910,1230
8429.43359,1268
8345.13965,1279
8261.68848,1313
8179.07178,1313
8097.28125,1323
8016.30859,1325
7936.14551,1283
7856.78418,1232
7778.21631,1180
7700.43408,1225
7623.42969,1197
7547.19531,1178
7471.72363,1197
7397.00635,1150
7323.03613,1126
7249.80566,1108
7177.30762,1082
7105.53467,1157
7034.47949,1165
6964.13477,1117
6894.49365,1149
6825.54883,1106
6757.29346,1067
6689.72070,1059
6622.82373,1123
6556.59570,1061
6491.02979,1051
6426.11963,1044
6361.85840,1113
6298.23975,1099
6235.25732,1078
6172.90479,1120
6111.17578,1100
6050.06396,1107
5989.56348,1071
5929.66797,1079
5870.37158,1065
5811.66797,1064
5753.55127,1121
5696.01562,1052
5639.05566,1049
5582.66504,1047
5526.83838,1030
5471.56982,1035
5416.85400,1027
5362.68555,1022
5309.05859,1028
5255.96826,1060
5203.40869,1018
5151.37451,1007
5099.86084,1089
5048.86230,1096
4998.37354,1097
4948.38965,1096
4898.90576,1092
4849.91699,1083
4801.41797,1078
4753.40381,1084
4705.86963,1068
4658.81104,1089
4612.22314,1071
4566.10107,1066
4520.43994,1058
4475.23535,1067
4430.48291,1124
4386.17822,1095
4342.31641,1078
4298.89307,1067
4255.90430,1045
4213.34521,1090
4171.21191,1061
4129.50000,1039
4088.20508,1103
4047.32300,1038
4006.84985,1032
3966.78149,1035
3927.11377,1057
3887.84277,1073
3848.96436,1105
3810.47485,1090
3772.37012,1080
3734.64648,1108
3697.30005,1107
3660.32715,1036
3623.72388,1023
3587.48657,1065
3551.61182,1052
3516.09570,1105
3480.93481,1052
3446.12549,1049
3411.66431,1023
3377.54761,1044
3343.77222,1037
3310.33447,1025
3277.23120,1044
3244.45898,1096
3212.01440,1025
3179.89429,1058
3148.09546,1024
3116.61450,1080
3085.44849,1025
3054.59399,1039
3024.04810,1031
2993.80762,1042
2963.86963,1069
2934.23096,1088
2904.88867,1026
2875.83984,1023
2847.08154,1100
2818.61084,1094
2790.42480,1077
2762.52051,1116
2734.89526,1061
2707.54639,1045
2680.47095,1031
2653.66626,1094
2627.12964,1026
2600.85840,1123
2574.84985,1043
2549.10132,1033
2523.61035,1043
2498.37427,1062
2473.39062,1129
2448.65674,1067
2424.17017,1081
2399.92847,1078
2375.92920,1063
2352.16992,1054
2328.64819,1049
2305.36182,1044
2282.30811,1111
2259.48511,1063
2236.89038,1092
2214.52148,1118
2192.37622,1106
2170.45239,1081
2148.74780,1069
2127.26025,1129
2105.98779,1083
2084.92798,1046
2064.07861,1033
2043.43787,1119
2023.00354,1112
2002.77356,1096
1982.74585,1073
1962.91846,1052
1943.28931,1102
1923.85645,1107
1904.61792,1148
1885.57178,1093
1866.71606,1054
1848.04895,1063
1829.56848,1050
1811.27283,1061
1793.16016,1055
1775.22852,1088
1757.47620,1061
1739.90149,1057
1722.50244,1082
1705.27747,1082
