iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9900.0000,640,640,1,0
2,9801.0000,430,430,1,0
3,9702.9902,420,420,1,0
4,9605.9600,451,420,1,1
5,9509.9004,415,415,1,0
6,9414.8018,473,415,1,1
7,9320.6543,442,415,1,0
8,9227.4482,447,415,1,1
9,9135.1738,407,407,1,0
10,9043.8223,421,407,1,1
11,8953.3838,399,399,1,0
12,8863.8496,453,399,1,1
13,8775.2109,497,399,1,1
14,8687.4590,593,399,1,1
15,8600.5850,500,399,1,0
16,8514.5791,561,399,1,1
17,8429.4336,490,399,1,0
18,8345.1396,442,399,1,0
19,8261.6885,428,399,1,0
20,8179.0718,418,399,1,0
21,8097.2812,407,399,1,0
22,8016.3086,459,399,1,1
23,7936.1455,474,399,1,1
24,7856.7842,493,399,1,1
25,7778.2163,571,399,1,1
26,7700.4341,517,399,1,0
27,7623.4297,565,399,1,1
28,7547.1953,507,399,1,0
29,7471.7236,564,399,1,1
30,7397.0063,563,399,1,0
31,7323.0361,564,399,1,1
32,7249.8057,565,399,1,1
33,7177.3076,547,399,1,0
34,7105.5347,559,399,1,1
35,7034.4795,596,399,1,1
36,6964.1348,577,399,1,0
37,6894.4937,562,399,1,0
38,6825.5488,628,399,1,1
39,6757.2935,596,399,1,0
40,6689.7207,617,399,1,1
41,6622.8237,578,399,1,0
42,6556.5957,569,399,1,0
43,6491.0298,548,399,1,0
44,6426.1196,450,399,1,0
45,6361.8584,536,399,1,1
46,6298.2397,561,399,1,1
47,6235.2573,493,399,1,0
48,6172.9048,553,399,1,1
49,6111.1758,471,399,1,0
50,6050.0640,521,399,1,1
51,5989.5635,526,399,1,1
52,5929.6680,595,399,1,1
53,5870.3716,513,399,1,0
54,5811.6680,512,399,1,0
55,5753.5513,543,399,1,1
56,5696.0156,530,399,1,0
57,5639.0557,556,399,1,1
58,5582.6650,576,399,1,1
59,5526.8384,488,399,1,0
60,5471.5698,486,399,1,0
61,5416.8540,475,399,1,0
62,5362.6855,474,399,1,0
63,5309.0586,544,399,1,1
64,5255.9683,513,399,1,0
65,5203.4087,470,399,1,0
66,5151.3745,541,399,1,1
67,5099.8608,485,399,1,0
68,5048.8623,465,399,1,0
69,4998.3735,371,371,1,0
70,4948.3896,444,371,1,1
71,4898.9058,405,371,1,0
72,4849.9170,399,371,1,0
73,4801.4180,466,371,1,1
74,4753.4038,443,371,1,0
75,4705.8696,513,371,1,1
76,4658.8110,476,371,1,0
77,4612.2231,498,371,1,1
78,4566.1011,404,371,1,0
79,4520.4399,442,371,1,1
80,4475.2354,455,371,1,1
81,4430.4829,403,371,1,0
82,4386.1782,463,371,1,1
83,4342.3164,513,371,1,1
84,4298.8931,519,371,1,1
85,4255.9043,671,371,1,1
86,4213.3452,534,371,1,0
87,4171.2119,498,371,1,0
88,4129.5000,445,371,1,0
89,4088.2051,434,371,1,0
90,4047.3230,459,371,1,1
91,4006.8499,525,371,1,1
92,3966.7815,570,371,1,1
93,3927.1138,622,371,1,1
94,3887.8428,570,371,1,0
95,3848.9644,615,371,1,1
96,3810.4749,558,371,1,0
97,3772.3701,558,371,1,0
98,3734.6465,612,371,1,1
99,3697.3000,587,371,1,0
100,3660.3271,637,371,1,1
101,3623.7239,610,371,1,0
102,3587.4866,596,371,1,0
103,3551.6118,541,371,1,0
104,3516.0957,561,371,1,1
105,3480.9348,551,371,1,0
106,3446.1255,619,371,1,1
107,3411.6643,517,371,1,0
108,3377.5476,484,371,1,0
109,3343.7722,456,371,1,0
110,3310.3345,471,371,1,1
111,3277.2312,517,371,1,1
112,3244.4590,546,371,1,1
113,3212.0144,561,371,1,1
114,3179.8943,563,371,1,1
115,3148.0955,637,371,1,1
116,3116.6145,598,371,1,0
117,3085.4485,595,371,1,0
118,3054.5940,598,371,1,1
119,3024.0481,590,371,1,0
120,2993.8076,491,371,1,0
121,2963.8696,487,371,1,0
122,2934.2310,549,371,1,1
123,2904.8887,508,371,1,0
124,2875.8398,495,371,1,0
125,2847.0815,556,371,1,1
126,2818.6108,668,371,1,1
127,2790.4248,546,371,1,0
128,2762.5205,683,371,1,1
129,2734.8953,512,371,1,0
130,2707.5464,474,371,1,0
131,2680.4709,465,371,1,0
132,2653.6663,426,371,1,0
