temperatura,makespan
10000.00000,4898
9900.00000,587
9801.00000,570
9702.99023,554
9605.95996,471
9509.90039,496
9414.80176,535
9320.65430,466
9227.44824,500
9135.17383,503
9043.82227,489
8953.38379,483
8863.84961,476
8775.21094,629
8687.45898,518
8600.58496,576
8514.57910,636
8429.43359,613
8345.13965,543
8261.68848,519
8179.07178,539
8097.28125,521
8016.30859,530
7936.14551,496
7856.78418,588
7778.21631,580
7700.43408,522
7623.42969,591
7547.19531,509
7471.72363,522
7397.00635,597
7323.03613,509
7249.80566,495
7177.30762,496
7105.53467,549
7034.47949,449
6964.13477,457
6894.49365,496
6825.54883,431
6757.29346,425
6689.72070,413
6622.82373,403
6556.59570,396
6491.02979,389
6426.11963,401
6361.85840,451
6298.23975,383
6235.25732,355
6172.90479,347
6111.17578,353
6050.06396,394
5989.56348,347
5929.66797,343
5870.37158,335
5811.66797,334
5753.55127,366
5696.01562,332
5639.05566,343
5582.66504,313
5526.83838,383
5471.56982,324
5416.85400,390
5362.68555,371
5309.05859,498
5255.96826,364
5203.40869,385
5151.37451,389
5099.86084,443
5048.86230,416
4998.37354,513
4948.38965,494
4898.90576,500
4849.91699,564
4801.41797,463
4753.40381,495
4705.86963,498
4658.81104,506
4612.22314,482
4566.10107,533
4520.43994,546
4475.23535,630
4430.48291,573
4386.17822,627
4342.31641,567
4298.89307,447
4255.90430,509
4213.34521,475
4171.21191,441
4129.50000,424
4088.20508,461
4047.32300,574
4006.84985,428
3966.78149,454
3927.11377,495
3887.84277,531
3848.96436,463
3810.47485,525
3772.37012,483
3734.64648,489
3697.30005,598
3660.32715,500
3623.72388,471
3587.48657,468
3551.61182,553
3516.09570,469
3480.93481,485
3446.12549,492
3411.66431,465
3377.54761,478
3343.77222,504
3310.33447,478
3277.23120,554
3244.45898,579
3212.01440,468
3179.89429,467
3148.09546,484
3116.61450,481
3085.44849,444
3054.59399,442
3024.04810,410
2993.80762,501
2963.86963,494
2934.23096,537
2904.88867,518
2875.83984,502
2847.08154,490
2818.61084,461
2790.42480,415
2762.52051,454
2734.89526,564
2707.54639,435
2680.47095,521
2653.66626,474
2627.12964,456
2600.85840,473
2574.84985,459
2549.10132,474
2523.61035,528
2498.37427,457
2473.39062,448
2448.65674,469
2424.17017,471
2399.92847,432
2375.92920,506
2352.16992,487
2328.64819,554
2305.36182,465
2282.30811,446
2259.48511,501
2236.89038,467
2214.52148,455
2192.37622,431
2170.45239,481
2148.74780,414
2127.26025,413
2105.98779,473
2084.92798,548
2064.07861,483
2043.43787,463
2023.00354,502
2002.77356,553
1982.74585,457
1962.91846,476
1943.28931,471
1923.85645,406
1904.61792,447
1885.57178,523
1866.71606,489
1848.04895,478
1829.56848,499
1811.27283,468
1793.16016,476
1775.22852,515
1757.47620,472
1739.90149,457
1722.50244,488
1705.27747,646
1688.22473,452
1671.34253,627
1654.62915,616
1638.08289,558
1621.70203,494
1605.48499,484
1589.43018,522
1573.53589,511
1557.80054,545
1542.22253,567
1526.80029,582
1511.53235,521
1496.41699,539
1481.45288,558
1466.63831,719
1451.97192,706
1437.45227,666
1423.07776,665
1408.84705,497
1394.75854,581
1380.81091,514
1367.00281,508
1353.33276,507
1339.79944,475
1326.40149,471
1313.13745,451
1300.00610,540
1287.00610,562
1274.13611,553
1261.39478,554
1248.78088,523
1236.29309,434
1223.93018,422
1211.69092,422
1199.57397,437
1187.57825,419
1175.70251,469
1163.94556,418
1152.30615,409
1140.78308,438
1129.37524,433
1118.08154,481
1106.90076,456
1095.83179,493
1084.87354,458
1074.02478,489
1063.28455,533
1052.65173,503
1042.12524,470
1031.70398,445
1021.38696,481
1011.17310,434
1001.06140,451
991.05078,451
981.14026,521
971.32886,504
961.61560,491
951.99945,614
942.47949,517
933.05469,549
923.72412,575
914.48688,600
905.34204,567
896.28864,584
887.32574,537
878.45251,574
869.66797,505
860.97131,523
852.36163,519
843.83801,496
835.39966,513
827.04565,604
