temperatura,makespan
10000.00000,1420
9000.00000,240
8100.00000,251
7290.00000,219
6561.00000,243
5904.89990,218
5314.40967,300
4782.96875,248
4304.67188,341
3874.20459,270
3486.78394,343
3138.10547,299
2824.29492,250
2541.86548,315
2287.67896,255
2058.91089,296
1853.01978,420
1667.71777,312
1500.94592,325
1350.85132,428
1215.76611,294
1094.18945,358
984.77051,278
886.29346,250
797.66406,246
717.89764,237
646.10785,310
581.49707,301
523.34735,253
471.01260,258
423.91135,304
381.52020,236
343.36816,225
309.03134,320
278.12820,308
250.31538,307
225.28384,287
202.75545,278
182.47990,349
164.23190,307
147.80872,326
133.02785,379
119.72506,320
107.75255,350
96.97729,364
87.27956,437
78.55160,347
70.69643,327
63.62679,405
57.26411,298
51.53770,295
46.38393,370
41.74553,285
37.57098,338
33.81388,293
30.43249,263
27.38924,256
24.65032,252
22.18529,320
19.96676,261
17.97008,349
16.17307,276
14.55577,316
13.10019,318
11.79017,344
10.61115,482
9.55004,420
8.59503,416
7.73553,461
6.96198,477
6.26578,688
5.63920,313
5.07528,243
4.56775,312
4.11098,311
3.69988,289
3.32989,241
2.99690,251
2.69721,299
2.42749,263
2.18474,235
1.96627,285
1.76964,270
1.59268,312
1.43341,277
1.29007,294
1.16106,324
1.04495,308
0.94046,279
0.84641,255
0.76177,236
0.68559,274
0.61704,233
0.55533,250
0.49980,281
0.44982,256
0.40484,349
0.36435,250
0.32792,256
0.29513,234
0.26561,234
0.23905,270
0.21515,215
0.19363,195
0.17427,187
0.15684,185
0.14116,201
0.12704,235
0.11434,211
0.10290,206
