iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,578,578,1,0
2,6400.0000,422,422,1,0
3,5120.0000,460,422,1,1
4,4096.0000,401,401,1,0
5,3276.8000,382,382,1,0
6,2621.4402,407,382,1,1
7,2097.1521,405,382,1,0
8,1677.7217,391,382,1,0
9,1342.1774,462,382,1,1
10,1073.7419,447,382,1,0
11,858.9936,497,382,1,1
12,687.1949,467,382,1,0
13,549.7559,439,382,1,0
14,439.8047,474,382,1,1
15,351.8438,458,382,1,0
16,281.4751,399,382,1,0
17,225.1801,432,382,1,1
18,180.1440,470,382,1,1
19,144.1152,441,382,1,0
20,115.2922,480,382,1,1
21,92.2338,471,382,1,0
22,73.7870,469,382,1,0
23,59.0296,466,382,1,0
24,47.2237,495,382,1,1
25,37.7790,601,382,1,1
26,30.2232,516,382,1,0
27,24.1785,569,382,1,1
28,19.3428,524,382,1,0
29,15.4743,482,382,1,0
30,12.3794,581,382,1,1
31,9.9035,509,382,1,0
32,7.9228,526,382,1,1
33,6.3383,501,382,1,0
34,5.0706,475,382,1,0
35,4.0565,457,382,1,0
36,3.2452,462,382,1,1
37,2.5962,512,382,1,1
38,2.0769,551,382,1,1
39,1.6615,503,382,1,0
40,1.3292,565,382,1,1
41,1.0634,511,382,1,0
42,0.8507,465,382,1,0
43,0.6806,450,382,1,0
44,0.5445,513,382,1,1
45,0.4356,488,382,1,0
46,0.3484,467,382,1,0
47,0.2788,497,382,1,1
48,0.2230,482,382,1,0
49,0.1784,481,382,1,0
50,0.1427,492,382,1,1
51,0.1142,465,382,1,0
52,0.0913,517,382,1,1
