iteration,makespan
0,18312
1,18312
2,18312
3,18312
4,18312
5,18312
6,18312
7,18312
8,18312
9,18312
10,18312
11,18312
12,18312
13,18312
14,18312
15,18312
16,18312
17,18312
18,18312
19,18312
20,18312
21,18312
22,18312
23,18312
24,18312
25,18312
26,18312
27,18312
28,18312
29,18312
30,18312
31,18312
32,18312
33,18312
34,18312
35,18312
36,18312
37,18312
38,18312
39,18312
40,18312
41,18312
42,18312
43,18312
44,18312
45,18312
46,18312
47,18312
48,18312
49,18312
50,18312
51,18312
52,18312
53,18312
54,18312
55,18312
56,18312
57,18312
58,18312
59,18312
60,18312
61,18312
62,18312
63,18312
64,18312
65,18312
66,18312
67,18312
68,18312
69,18312
70,18312
71,18312
72,18312
73,18312
74,18312
75,18312
76,18312
77,18312
78,18312
79,18312
80,18312
81,18312
82,18312
83,18312
84,18312
85,18312
86,18312
87,18312
88,18312
89,18312
90,18312
91,18312
92,18312
93,18312
94,18312
95,18312
96,18312
97,18312
98,18312
99,18312
100,18312
101,18312
102,18312
103,18312
104,18312
105,18312
106,18312
107,18312
108,18312
109,18312
110,18312
111,18312
112,18312
113,18312
114,18312
115,18312
116,18312
117,18312
118,18312
119,18312
120,18312
121,18312
122,18312
123,18312
124,18312
125,18312
126,18312
127,18312
128,18312
129,18312
130,18312
131,18312
132,18312
133,18312
134,18312
135,18312
136,18312
137,18312
138,18312
139,18312
140,18312
141,18312
142,18312
143,18312
144,18312
145,18312
146,18312
147,18312
148,18312
149,18312
150,18312
151,18312
152,18312
153,18312
154,18312
155,18312
156,18312
157,18312
158,18312
159,18312
160,18312
161,18312
162,18312
163,18312
164,18312
165,18312
166,18312
167,18312
168,18312
169,18312
170,18312
171,18312
172,18312
173,18312
174,18312
175,18312
176,18312
177,18312
178,18312
179,18312
180,18312
181,18312
182,18312
183,18312
184,18312
185,18312
186,18312
187,18312
188,18312
189,18312
190,18312
191,18312
192,18312
193,18312
194,18312
195,18312
196,18312
197,18312
198,18312
199,18312
200,18312
201,18312
202,18312
203,18312
204,18312
205,18312
206,18312
207,18312
208,18312
209,18312
210,18312
211,18312
212,18312
213,18312
214,18312
215,18312
216,18312
217,18312
218,18312
219,18312
220,18312
221,18312
222,18312
223,18312
224,18312
225,18312
226,18312
227,18312
228,18312
229,18312
230,18312
231,18312
232,18312
233,18312
234,18312
235,18312
236,18312
237,18312
238,18312
239,18312
240,18312
241,18312
242,18312
243,18312
244,18312
245,18312
246,18312
247,18312
248,18312
249,18312
250,18312
251,18312
252,18312
