iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9900.0000,3661,3661,1,0
2,9801.0000,3436,3436,1,0
3,9702.9902,3374,3374,1,0
4,9605.9600,3294,3294,1,0
5,9509.9004,3187,3187,1,0
6,9414.8018,3157,3157,1,0
7,9320.6543,3122,3122,1,0
8,9227.4482,3126,3122,1,1
9,9135.1738,3079,3079,1,0
10,9043.8223,3051,3051,1,0
11,8953.3838,3037,3037,1,0
12,8863.8496,3018,3018,1,0
13,8775.2109,3016,3016,1,0
14,8687.4590,2995,2995,1,0
15,8600.5850,2973,2973,1,0
16,8514.5791,2994,2973,1,1
17,8429.4336,3040,2973,1,1
18,8345.1396,3041,2973,1,1
19,8261.6885,3005,2973,1,0
20,8179.0718,2946,2946,1,0
21,8097.2812,3010,2946,1,1
22,8016.3086,3008,2946,1,0
23,7936.1455,2979,2946,1,0
24,7856.7842,3010,2946,1,1
25,7778.2163,2992,2946,1,0
26,7700.4341,2990,2946,1,0
27,7623.4297,2985,2946,1,0
28,7547.1953,2958,2946,1,0
29,7471.7236,3030,2946,1,1
30,7397.0063,3013,2946,1,0
31,7323.0361,2946,2946,1,0
32,7249.8057,2984,2946,1,1
33,7177.3076,2943,2943,1,0
34,7105.5347,2904,2904,1,0
35,7034.4795,2874,2874,1,0
36,6964.1348,2874,2874,1,0
37,6894.4937,2859,2859,1,0
38,6825.5488,2854,2854,1,0
39,6757.2935,2920,2854,1,1
40,6689.7207,2846,2846,1,0
41,6622.8237,2798,2798,1,0
42,6556.5957,2786,2786,1,0
43,6491.0298,2782,2782,1,0
44,6426.1196,2762,2762,1,0
45,6361.8584,2840,2762,1,1
46,6298.2397,2821,2762,1,0
47,6235.2573,2836,2762,1,1
48,6172.9048,2798,2762,1,0
49,6111.1758,2780,2762,1,0
50,6050.0640,2742,2742,1,0
51,5989.5635,2823,2742,1,1
52,5929.6680,2772,2742,1,0
53,5870.3716,2773,2742,1,1
54,5811.6680,2820,2742,1,1
55,5753.5513,2774,2742,1,0
56,5696.0156,2735,2735,1,0
57,5639.0557,2807,2735,1,1
58,5582.6650,2725,2725,1,0
59,5526.8384,2723,2723,1,0
60,5471.5698,2722,2722,1,0
61,5416.8540,2721,2721,1,0
62,5362.6855,2718,2718,1,0
63,5309.0586,2714,2714,1,0
64,5255.9683,2692,2692,1,0
65,5203.4087,2689,2689,1,0
66,5151.3745,2695,2689,1,1
67,5099.8608,2684,2684,1,0
68,5048.8623,2682,2682,1,0
69,4998.3735,2681,2681,1,0
70,4948.3896,2728,2681,1,1
71,4898.9058,2703,2681,1,0
72,4849.9170,2682,2681,1,0
73,4801.4180,2735,2681,1,1
74,4753.4038,2739,2681,1,1
75,4705.8696,2716,2681,1,0
76,4658.8110,2664,2664,1,0
77,4612.2231,2660,2660,1,0
78,4566.1011,2696,2660,1,1
79,4520.4399,2674,2660,1,0
80,4475.2354,2723,2660,1,1
81,4430.4829,2669,2660,1,0
82,4386.1782,2713,2660,1,1
83,4342.3164,2726,2660,1,1
84,4298.8931,2708,2660,1,0
85,4255.9043,2703,2660,1,0
86,4213.3452,2728,2660,1,1
87,4171.2119,2699,2660,1,0
88,4129.5000,2793,2660,1,1
89,4088.2051,2776,2660,1,0
90,4047.3230,2786,2660,1,1
91,4006.8499,2781,2660,1,0
92,3966.7815,2807,2660,1,1
93,3927.1138,2709,2660,1,0
94,3887.8428,2708,2660,1,0
95,3848.9644,2705,2660,1,0
96,3810.4749,2705,2660,1,0
97,3772.3701,2743,2660,1,1
98,3734.6465,2714,2660,1,0
99,3697.3000,2769,2660,1,1
100,3660.3271,2723,2660,1,0
101,3623.7239,2700,2660,1,0
102,3587.4866,2695,2660,1,0
103,3551.6118,2693,2660,1,0
104,3516.0957,2736,2660,1,1
105,3480.9348,2685,2660,1,0
106,3446.1255,2680,2660,1,0
107,3411.6643,2679,2660,1,0
108,3377.5476,2677,2660,1,0
109,3343.7722,2701,2660,1,1
110,3310.3345,2747,2660,1,1
111,3277.2312,2671,2660,1,0
112,3244.4590,2670,2660,1,0
113,3212.0144,2661,2660,1,0
114,3179.8943,2700,2660,1,1
115,3148.0955,2656,2656,1,0
116,3116.6145,2720,2656,1,1
117,3085.4485,2673,2656,1,0
118,3054.5940,2652,2652,1,0
119,3024.0481,2660,2652,1,1
120,2993.8076,2647,2647,1,0
121,2963.8696,2706,2647,1,1
122,2934.2310,2737,2647,1,1
123,2904.8887,2690,2647,1,0
124,2875.8398,2712,2647,1,1
125,2847.0815,2688,2647,1,0
126,2818.6108,2673,2647,1,0
127,2790.4248,2667,2647,1,0
128,2762.5205,2660,2647,1,0
129,2734.8953,2651,2647,1,0
