temperatura,makespan
10000.00000,17355
9500.00000,784
9025.00000,854
8573.75000,712
8145.06250,710
7737.80908,790
7350.91846,709
6983.37256,687
6634.20361,657
6302.49316,635
5987.36865,620
5688.00000,641
5403.60010,673
5133.41992,608
4876.74902,621
4632.91162,640
4401.26611,603
4181.20264,583
3972.14233,606
3773.53516,663
3584.85840,623
3405.61548,605
3235.33472,690
3073.56787,677
2919.88940,674
2773.89502,678
2635.20020,694
2503.44019,719
2378.26807,768
2259.35474,668
2146.38696,671
2039.06763,707
1937.11426,731
1840.25854,740
1748.24561,678
1660.83325,717
1577.79163,699
1498.90198,667
1423.95691,657
1352.75903,619
1285.12109,770
1220.86499,704
1159.82178,662
1101.83069,633
1046.73914,642
994.40216,663
944.68207,639
897.44794,745
852.57550,714
809.94672,646
769.44934,646
730.97687,645
694.42804,688
659.70660,691
626.72125,742
595.38519,839
565.61591,760
537.33508,762
510.46832,748
484.94492,737
460.69766,842
437.66278,759
415.77963,814
394.99063,822
375.24109,791
356.47903,774
338.65509,789
321.72232,747
305.63620,739
290.35440,701
275.83667,685
262.04483,675
248.94258,695
236.49545,751
224.67068,733
213.43715,665
202.76529,728
192.62703,675
182.99568,658
173.84590,677
165.15361,658
156.89594,649
149.05113,678
141.59857,647
134.51865,631
127.79271,617
121.40308,617
115.33292,616
109.56628,636
104.08796,636
98.88356,662
93.93938,641
89.24242,686
84.78030,640
80.54128,637
76.51422,683
72.68851,675
69.05408,639
65.60137,675
62.32130,675
59.20523,713
56.24497,701
53.43272,683
50.76109,671
48.22303,651
45.81188,629
43.52128,627
41.34522,648
39.27796,690
37.31406,645
35.44836,604
33.67594,604
31.99214,604
30.39253,601
28.87291,601
27.42926,628
26.05780,642
24.75491,618
23.51716,618
22.34130,600
21.22424,595
20.16302,595
19.15487,595
18.19713,591
17.28727,568
16.42291,569
15.60176,591
14.82167,591
14.08059,568
13.37656,568
12.70773,592
12.07234,584
11.46873,584
10.89529,584
10.35052,584
9.83300,584
9.34135,565
8.87428,565
8.43057,565
8.00904,565
7.60859,552
7.22816,536
6.86675,536
6.52341,536
6.19724,536
5.88738,535
5.59301,535
5.31336,535
5.04769,535
4.79531,535
4.55554,535
4.32776,535
4.11138,535
3.90581,535
3.71052,535
3.52499,535
3.34874,532
3.18130,532
3.02224,532
2.87113,532
2.72757,527
2.59119,527
2.46163,525
2.33855,517
2.22162,517
2.11054,517
2.00501,515
1.90476,515
1.80953,515
1.71905,515
1.63310,511
1.55144,511
1.47387,511
1.40018,508
1.33017,507
1.26366,507
1.20048,503
1.14045,503
1.08343,503
1.02926,501
0.97780,495
0.92891,492
0.88246,492
0.83834,491
0.79642,489
0.75660,489
0.71877,488
0.68283,488
0.64869,485
0.61625,482
0.58544,477
0.55617,477
0.52836,477
0.50194,475
0.47685,469
0.45300,453
0.43035,453
0.40884,453
0.38839,453
0.36897,450
0.35053,450
0.33300,444
0.31635,444
0.30053,444
0.28551,444
0.27123,444
0.25767,444
0.24479,444
0.23255,444
0.22092,444
0.20987,444
0.19938,444
0.18941,443
0.17994,443
0.17094,443
0.16240,443
0.15428,443
0.14656,443
0.13923,443
0.13227,437
0.12566,434
0.11938,415
0.11341,415
0.10774,415
0.10235,415
