temperatura,makespan
10000.00000,5047
8000.00000,885
6400.00000,854
5120.00000,850
4096.00000,841
3276.80005,774
2621.44019,758
2097.15210,721
1677.72168,714
1342.17737,714
1073.74194,800
858.99359,678
687.19489,668
549.75592,665
439.80475,642
351.84381,652
281.47507,639
225.18005,661
180.14404,609
144.11523,632
115.29219,606
92.23376,561
73.78701,554
59.02961,542
47.22369,615
37.77895,587
30.22316,542
24.17853,542
19.34282,542
15.47426,542
12.37941,542
9.90353,542
7.92282,542
6.33826,542
5.07061,533
4.05649,533
3.24519,533
2.59615,533
2.07692,533
1.66154,533
1.32923,533
1.06338,533
0.85071,533
0.68057,533
0.54445,533
0.43556,533
0.34845,533
0.27876,533
0.22301,533
0.17841,533
0.14272,533
0.11418,533
