iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,3643,3643,1,0
2,7225.0000,3346,3346,1,0
3,6141.2500,3255,3255,1,0
4,5220.0625,3307,3255,1,1
5,4437.0532,3146,3146,1,0
6,3771.4954,3216,3146,1,1
7,3205.7712,3130,3130,1,0
8,2724.9055,3167,3130,1,1
9,2316.1697,3116,3116,1,0
10,1968.7443,3101,3101,1,0
11,1673.4326,3151,3101,1,1
12,1422.4177,3065,3065,1,0
13,1209.0551,3054,3054,1,0
14,1027.6968,2959,2959,1,0
15,873.5423,2963,2959,1,1
16,742.5110,2958,2958,1,0
17,631.1343,2955,2955,1,0
18,536.4642,2977,2955,1,1
19,455.9946,2989,2955,1,1
20,387.5954,2992,2955,1,1
21,329.4561,2935,2935,1,0
22,280.0377,3015,2935,1,1
23,238.0320,2956,2935,1,0
24,202.3272,2986,2935,1,1
25,171.9782,2898,2898,1,0
26,146.1814,2932,2898,1,1
27,124.2542,2970,2898,1,1
28,105.6161,2903,2898,1,0
29,89.7737,2896,2896,1,0
30,76.3076,2870,2870,1,0
31,64.8615,2942,2870,1,1
32,55.1323,2865,2865,1,0
33,46.8624,2877,2865,1,1
34,39.8331,2857,2857,1,0
35,33.8581,2844,2844,1,0
36,28.7794,2836,2836,1,0
37,24.4625,2832,2832,1,0
38,20.7931,2811,2811,1,0
39,17.6741,2808,2808,1,0
40,15.0230,2782,2782,1,0
41,12.7696,2817,2782,1,1
42,10.8541,2835,2782,1,1
43,9.2260,2793,2782,1,0
44,7.8421,2772,2772,1,0
45,6.6658,2806,2772,1,1
46,5.6659,2805,2772,1,0
47,4.8160,2791,2772,1,0
48,4.0936,2765,2765,1,0
49,3.4796,2768,2765,1,1
50,2.9576,2817,2765,1,1
51,2.5140,2780,2765,1,0
52,2.1369,2824,2765,1,1
53,1.8164,2785,2765,1,0
54,1.5439,2778,2765,1,0
55,1.3123,2768,2765,1,0
56,1.1155,2820,2765,1,1
57,0.9482,2830,2765,1,1
58,0.8059,2777,2765,1,0
59,0.6850,2804,2765,1,1
60,0.5823,2759,2759,1,0
61,0.4949,2752,2752,1,0
62,0.4207,2748,2748,1,0
63,0.3576,2743,2743,1,0
64,0.3040,2791,2743,1,1
65,0.2584,2748,2743,1,0
66,0.2196,2735,2735,1,0
67,0.1867,2781,2735,1,1
68,0.1587,2737,2735,1,0
69,0.1349,2698,2698,1,0
70,0.1146,2718,2698,1,1
71,0.0974,2747,2698,1,1
