iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9500.0000,788,788,1,0
2,9025.0000,827,788,1,1
3,8573.7500,861,788,1,1
4,8145.0625,894,788,1,1
5,7737.8091,757,757,1,0
6,7350.9185,779,757,1,1
7,6983.3726,836,757,1,1
8,6634.2036,702,702,1,0
9,6302.4932,695,695,1,0
10,5987.3687,741,695,1,1
11,5688.0000,698,695,1,0
12,5403.6001,633,633,1,0
13,5133.4199,613,613,1,0
14,4876.7490,611,611,1,0
15,4632.9116,623,611,1,1
16,4401.2661,668,611,1,1
17,4181.2026,613,611,1,0
18,3972.1423,606,606,1,0
19,3773.5352,676,606,1,1
20,3584.8584,649,606,1,0
21,3405.6155,613,606,1,0
22,3235.3347,589,589,1,0
23,3073.5679,607,589,1,1
24,2919.8894,583,583,1,0
25,2773.8950,589,583,1,1
26,2635.2002,607,583,1,1
27,2503.4402,589,583,1,0
28,2378.2681,600,583,1,1
29,2259.3547,583,583,1,0
30,2146.3870,567,567,1,0
31,2039.0676,611,567,1,1
32,1937.1143,606,567,1,0
33,1840.2585,611,567,1,1
34,1748.2456,595,567,1,0
35,1660.8333,630,567,1,1
36,1577.7916,613,567,1,0
37,1498.9020,577,567,1,0
38,1423.9569,595,567,1,1
39,1352.7590,589,567,1,0
40,1285.1211,606,567,1,1
41,1220.8650,540,540,1,0
42,1159.8218,551,540,1,1
43,1101.8307,540,540,1,0
44,1046.7391,544,540,1,1
45,994.4022,556,540,1,1
46,944.6821,558,540,1,1
47,897.4479,537,537,1,0
48,852.5755,624,537,1,1
49,809.9467,620,537,1,0
50,769.4493,625,537,1,1
51,730.9769,624,537,1,0
52,694.4280,620,537,1,0
53,659.7066,654,537,1,1
54,626.7213,580,537,1,0
55,595.3852,620,537,1,1
56,565.6159,609,537,1,0
57,537.3351,609,537,1,0
58,510.4683,620,537,1,1
59,484.9449,682,537,1,1
60,460.6977,608,537,1,0
61,437.6628,655,537,1,1
62,415.7796,637,537,1,0
63,394.9906,595,537,1,0
64,375.2411,606,537,1,1
65,356.4790,595,537,1,0
66,338.6551,606,537,1,1
67,321.7223,644,537,1,1
68,305.6362,598,537,1,0
69,290.3544,595,537,1,0
70,275.8367,591,537,1,0
71,262.0448,620,537,1,1
72,248.9426,609,537,1,0
73,236.4955,620,537,1,1
74,224.6707,603,537,1,0
75,213.4371,608,537,1,1
76,202.7653,592,537,1,0
77,192.6270,608,537,1,1
78,182.9957,607,537,1,0
79,173.8459,574,537,1,0
80,165.1536,592,537,1,1
81,156.8959,589,537,1,0
82,149.0511,608,537,1,1
83,141.5986,542,537,1,0
84,134.5186,577,537,1,1
85,127.7927,606,537,1,1
86,121.4031,610,537,1,1
87,115.3329,592,537,1,0
88,109.5663,542,537,1,0
89,104.0880,606,537,1,1
90,98.8836,595,537,1,0
91,93.9394,613,537,1,1
92,89.2424,606,537,1,0
93,84.7803,611,537,1,1
94,80.5413,595,537,1,0
95,76.5142,606,537,1,1
96,72.6885,577,537,1,0
97,69.0541,606,537,1,1
98,65.6014,613,537,1,1
99,62.3213,606,537,1,0
100,59.2052,611,537,1,1
101,56.2450,595,537,1,0
102,53.4327,610,537,1,1
103,50.7611,613,537,1,1
104,48.2230,610,537,1,0
105,45.8119,595,537,1,0
106,43.5213,542,537,1,0
107,41.3452,613,537,1,1
108,39.2780,606,537,1,0
109,37.3141,611,537,1,1
110,35.4484,577,537,1,0
111,33.6759,595,537,1,1
112,31.9921,610,537,1,1
113,30.3925,606,537,1,0
114,28.8729,610,537,1,1
115,27.4293,606,537,1,0
116,26.0578,592,537,1,0
117,24.7549,610,537,1,1
118,23.5172,613,537,1,1
119,22.3413,577,537,1,0
120,21.2242,613,537,1,1
121,20.1630,606,537,1,0
122,19.1549,595,537,1,0
123,18.1971,610,537,1,1
124,17.2873,606,537,1,0
125,16.4229,542,537,1,0
126,15.6018,613,537,1,1
127,14.8217,595,537,1,0
128,14.0806,606,537,1,1
129,13.3766,606,537,1,0
130,12.7077,577,537,1,0
131,12.0723,542,537,1,0
132,11.4687,592,537,1,1
133,10.8953,606,537,1,1
134,10.3505,592,537,1,0
135,9.8330,595,537,1,1
136,9.3413,606,537,1,1
137,8.8743,606,537,1,0
138,8.4306,610,537,1,1
139,8.0090,577,537,1,0
140,7.6086,595,537,1,1
141,7.2282,611,537,1,1
142,6.8667,592,537,1,0
143,6.5234,577,537,1,0
144,6.1972,595,537,1,1
145,5.8874,611,537,1,1
146,5.5930,613,537,1,1
147,5.3134,606,537,1,0
148,5.0477,606,537,1,0
149,4.7953,613,537,1,1
150,4.5555,610,537,1,0
151,4.3278,606,537,1,0
152,4.1114,610,537,1,1
153,3.9058,595,537,1,0
154,3.7105,577,537,1,0
155,3.5250,611,537,1,1
156,3.3487,595,537,1,0
157,3.1813,592,537,1,0
158,3.0222,577,537,1,0
159,2.8711,592,537,1,1
160,2.7276,595,537,1,1
161,2.5912,610,537,1,1
162,2.4616,592,537,1,0
163,2.3386,577,537,1,0
164,2.2216,592,537,1,1
165,2.1105,606,537,1,1
166,2.0050,606,537,1,0
167,1.9048,595,537,1,0
168,1.8095,577,537,1,0
169,1.7190,606,537,1,1
170,1.6331,577,537,1,0
171,1.5514,611,537,1,1
172,1.4739,595,537,1,0
173,1.4002,592,537,1,0
174,1.3302,606,537,1,1
175,1.2637,595,537,1,0
176,1.2005,611,537,1,1
177,1.1405,592,537,1,0
178,1.0834,542,537,1,0
179,1.0293,606,537,1,1
180,0.9778,610,537,1,1
181,0.9289,595,537,1,0
182,0.8825,611,537,1,1
183,0.8383,595,537,1,0
184,0.7964,592,537,1,0
185,0.7566,610,537,1,1
186,0.7188,611,537,1,1
187,0.6828,595,537,1,0
188,0.6487,613,537,1,1
189,0.6163,606,537,1,0
190,0.5854,592,537,1,0
191,0.5562,606,537,1,1
192,0.5284,610,537,1,1
193,0.5019,606,537,1,0
194,0.4768,595,537,1,0
195,0.4530,542,537,1,0
196,0.4304,595,537,1,1
197,0.4088,542,537,1,0
198,0.3884,606,537,1,1
199,0.3690,577,537,1,0
200,0.3505,542,537,1,0
201,0.3330,610,537,1,1
202,0.3163,606,537,1,0
203,0.3005,592,537,1,0
204,0.2855,610,537,1,1
205,0.2712,577,537,1,0
206,0.2577,542,537,1,0
207,0.2448,592,537,1,1
208,0.2325,595,537,1,1
209,0.2209,577,537,1,0
210,0.2099,595,537,1,1
211,0.1994,606,537,1,1
212,0.1894,613,537,1,1
213,0.1799,610,537,1,0
214,0.1709,542,537,1,0
215,0.1624,595,537,1,1
216,0.1543,610,537,1,1
217,0.1466,595,537,1,0
218,0.1392,606,537,1,1
219,0.1323,542,537,1,0
220,0.1257,577,537,1,1
221,0.1194,595,537,1,1
222,0.1134,613,537,1,1
223,0.1077,577,537,1,0
224,0.1023,542,537,1,0
225,0.0972,606,537,1,1
